s (1,1) 417
(86,144) (87,144) 66
(87,144) (86,144) 178
(87,144) (88,144) 796
(88,144) (87,144) 288
(88,144) (89,144) 335
(89,144) (88,144) 28
(89,144) (90,144) 358
(90,144) (89,144) 782
(90,144) (91,144) 104
(91,144) (90,144) 341
(91,144) (92,144) 983
(92,144) (91,144) 377
(92,144) (93,144) 803
(93,144) (92,144) 520
(93,144) (94,144) 728
(94,144) (93,144) 211
(94,144) (95,144) 297
(95,144) (94,144) 15
(95,144) (96,144) 987
(96,144) (95,144) 737
(96,144) (97,144) 252
(97,144) (96,144) 618
(97,144) (98,144) 536
(98,144) (97,144) 154
(98,144) (99,144) 815
(99,144) (98,144) 578
(99,144) (100,144) 699
(100,144) (99,144) 478
(100,144) (101,144) 50
(101,144) (100,144) 891
(101,144) (102,144) 910
(102,144) (101,144) 668
(102,144) (103,144) 824
(103,144) (102,144) 368
(103,144) (104,144) 295
(104,144) (103,144) 75
(104,144) (105,144) 799
(105,144) (104,144) 352
(105,144) (106,144) 869
(106,144) (105,144) 26
(106,144) (107,144) 947
(107,144) (106,144) 950
(107,144) (108,144) 684
(108,144) (107,144) 195
(108,144) (109,144) 575
(109,144) (108,144) 366
(109,144) (110,144) 163
(110,144) (109,144) 305
(110,144) (111,144) 809
(111,144) (110,144) 483
(111,144) (112,144) 14
(112,144) (111,144) 707
(112,144) (113,144) 761
(113,144) (112,144) 190
(113,144) (114,144) 253
(114,144) (113,144) 361
(114,144) (115,144) 814
(115,144) (114,144) 193
(115,144) (116,144) 472
(116,144) (115,144) 515
(116,144) (117,144) 493
(117,144) (116,144) 490
(117,144) (118,144) 797
(118,144) (117,144) 889
(118,144) (119,144) 751
(119,144) (118,144) 819
(119,144) (120,144) 128
(120,144) (119,144) 565
(120,144) (121,144) 189
(121,144) (120,144) 70
(121,144) (122,144) 30
(122,144) (121,144) 301
(122,144) (123,144) 946
(123,144) (122,144) 757
(123,144) (124,144) 749
(124,144) (123,144) 212
(124,144) (125,144) 990
(125,144) (124,144) 591
(125,144) (126,144) 555
(126,144) (125,144) 472
(126,144) (127,144) 19
(127,144) (126,144) 535
(127,144) (128,144) 914
(128,144) (127,144) 78
(128,144) (129,144) 878
(129,144) (128,144) 767
(129,144) (130,144) 421
(130,144) (129,144) 945
(130,144) (131,144) 387
(131,144) (130,144) 970
(131,144) (132,144) 242
(132,144) (131,144) 978
(132,144) (133,144) 245
(133,144) (132,144) 206
(133,144) (134,144) 108
(134,144) (133,144) 202
(134,144) (135,144) 617
(135,144) (134,144) 88
(135,144) (136,144) 723
(136,144) (135,144) 834
(136,144) (137,144) 797
(137,144) (136,144) 394
(137,144) (138,144) 226
(138,144) (137,144) 139
(138,144) (139,144) 411
(139,144) (138,144) 575
(139,144) (140,144) 829
(140,144) (139,144) 546
(140,144) (141,144) 748
(141,144) (140,144) 568
(141,144) (142,144) 397
(142,144) (141,144) 539
(142,144) (143,144) 99
(143,144) (142,144) 535
(143,144) (144,144) 434
(144,144) (143,144) 406
(144,144) (145,144) 671
(145,144) (144,144) 871
(145,144) (146,144) 108
(146,144) (145,144) 727
(146,144) (147,144) 796
(147,144) (146,144) 951
(147,144) (148,144) 613
(148,144) (147,144) 847
(148,144) (149,144) 254
(149,144) (148,144) 308
(149,144) (150,144) 494
(150,144) (149,144) 625
(150,144) (151,144) 419
(151,144) (150,144) 163
(151,144) (152,144) 733
(152,144) (151,144) 71
(152,144) (153,144) 484
(153,144) (152,144) 816
(153,144) (154,144) 376
(154,144) (153,144) 722
(154,144) (155,144) 840
(155,144) (154,144) 648
(155,144) (156,144) 969
(156,144) (155,144) 696
(156,144) (157,144) 142
(157,144) (156,144) 795
(157,144) (158,144) 573
(158,144) (157,144) 31
(158,144) (159,144) 100
(159,144) (158,144) 990
(159,144) (160,144) 626
(160,144) (159,144) 968
(160,144) (161,144) 161
(161,144) (160,144) 437
(161,144) (162,144) 197
(162,144) (161,144) 15
(162,144) (163,144) 651
(163,144) (162,144) 93
(163,144) (164,144) 534
(164,144) (163,144) 87
(164,144) (165,144) 997
(165,144) (164,144) 574
(165,144) (166,144) 129
(166,144) (165,144) 130
(166,144) (167,144) 681
(167,144) (166,144) 264
(167,144) (168,144) 377
(168,144) (167,144) 654
(168,144) (169,144) 222
(169,144) (168,144) 685
(169,144) (170,144) 698
(170,144) (169,144) 11
(170,144) (171,144) 86
(171,144) (170,144) 380
(171,144) (172,144) 43
(172,144) (171,144) 153
(172,144) (173,144) 911
(173,144) (172,144) 318
(173,144) (174,144) 455
(174,144) (173,144) 191
(174,144) (175,144) 644
(175,144) (174,144) 241
(175,144) (176,144) 559
(176,144) (175,144) 950
(176,144) (177,144) 407
(177,144) (176,144) 746
(177,144) (178,144) 733
(178,144) (177,144) 244
(178,144) (179,144) 101
(179,144) (178,144) 15
(179,144) (180,144) 31
(180,144) (179,144) 28
(180,144) (181,144) 238
(181,144) (180,144) 514
(181,144) (182,144) 110
(182,144) (181,144) 834
(182,144) (183,144) 271
(183,144) (182,144) 522
(183,144) (184,144) 267
(184,144) (183,144) 860
(184,144) (185,144) 134
(185,144) (184,144) 620
(185,144) (186,144) 77
(186,144) (185,144) 396
(186,144) (187,144) 305
(187,144) (186,144) 511
(187,144) (188,144) 833
(188,144) (187,144) 131
(188,144) (189,144) 836
(189,144) (188,144) 380
(189,144) (190,144) 254
(190,144) (189,144) 800
(190,144) (191,144) 85
(191,144) (190,144) 532
(191,144) (192,144) 867
(192,144) (191,144) 701
(192,144) (193,144) 21
(193,144) (192,144) 779
(193,144) (194,144) 688
(194,144) (193,144) 146
(194,144) (195,144) 534
(195,144) (194,144) 3
(195,144) (196,144) 846
(196,144) (195,144) 251
(196,144) (197,144) 899
(197,144) (196,144) 84
(197,144) (198,144) 468
(198,144) (197,144) 300
(198,144) (199,144) 737
(199,144) (198,144) 422
(199,144) (200,144) 447
(200,144) (199,144) 222
(200,144) (201,144) 576
(201,144) (200,144) 297
(201,144) (202,144) 461
(202,144) (201,144) 25
(202,144) (203,144) 525
(203,144) (202,144) 564
(203,144) (204,144) 901
(204,144) (203,144) 233
(204,144) (205,144) 928
(205,144) (204,144) 666
(205,144) (206,144) 303
(206,144) (205,144) 605
(206,144) (207,144) 412
(207,144) (206,144) 978
(207,144) (208,144) 932
(208,144) (207,144) 194
(208,144) (209,144) 744
(209,144) (208,144) 893
(209,144) (210,144) 865
(210,144) (209,144) 878
(210,144) (211,144) 290
(211,144) (210,144) 243
(211,144) (212,144) 710
(212,144) (211,144) 40
(212,144) (213,144) 987
(213,144) (212,144) 438
(213,144) (214,144) 221
(214,144) (213,144) 261
(214,144) (215,144) 914
(215,144) (214,144) 936
(215,144) (216,144) 857
(216,144) (215,144) 86
(216,144) (217,144) 489
(217,144) (216,144) 721
(217,144) (218,144) 197
(218,144) (217,144) 829
(218,144) (219,144) 894
(219,144) (218,144) 928
(219,144) (220,144) 389
(220,144) (219,144) 318
(220,144) (221,144) 7
(221,144) (220,144) 722
(221,144) (222,144) 589
(222,144) (221,144) 307
(222,144) (223,144) 142
(223,144) (222,144) 273
(223,144) (224,144) 597
(224,144) (223,144) 247
(224,144) (225,144) 204
(225,144) (224,144) 436
(225,144) (226,144) 413
(226,144) (225,144) 396
(226,144) (227,144) 429
(227,144) (226,144) 76
(227,144) (228,144) 707
(228,144) (227,144) 687
(228,144) (229,144) 967
(229,144) (228,144) 950
(229,144) (230,144) 798
(230,144) (229,144) 153
(230,144) (231,144) 464
(231,144) (230,144) 308
(231,144) (232,144) 365
(232,144) (231,144) 665
(232,144) (233,144) 548
(233,144) (232,144) 159
(233,144) (234,144) 57
(234,144) (233,144) 413
(234,144) (235,144) 712
(235,144) (234,144) 615
(235,144) (236,144) 148
(236,144) (235,144) 592
(236,144) (237,144) 174
(237,144) (236,144) 970
(237,144) (238,144) 573
(238,144) (237,144) 45
(238,144) (239,144) 717
(239,144) (238,144) 171
(239,144) (240,144) 810
(240,144) (239,144) 41
(240,144) (241,144) 443
(241,144) (240,144) 570
(241,144) (242,144) 824
(242,144) (241,144) 959
(242,144) (243,144) 490
(243,144) (242,144) 962
(243,144) (244,144) 633
(244,144) (243,144) 541
(244,144) (245,144) 501
(245,144) (244,144) 255
(245,144) (246,144) 162
(246,144) (245,144) 179
(246,144) (247,144) 806
(247,144) (246,144) 646
(247,144) (248,144) 984
(248,144) (247,144) 228
(248,144) (249,144) 941
(249,144) (248,144) 327
(249,144) (250,144) 143
(250,144) (249,144) 981
(1,145) (2,145) 566
(2,145) (1,145) 117
(2,145) (3,145) 327
(3,145) (2,145) 418
(3,145) (4,145) 368
(4,145) (3,145) 302
(4,145) (5,145) 259
(5,145) (4,145) 440
(5,145) (6,145) 966
(6,145) (5,145) 773
(6,145) (7,145) 511
(7,145) (6,145) 317
(7,145) (8,145) 876
(8,145) (7,145) 517
(8,145) (9,145) 245
(9,145) (8,145) 883
(9,145) (10,145) 271
(10,145) (9,145) 568
(10,145) (11,145) 732
(11,145) (10,145) 324
(11,145) (12,145) 577
(12,145) (11,145) 158
(12,145) (13,145) 830
(13,145) (12,145) 376
(13,145) (14,145) 743
(14,145) (13,145) 105
(14,145) (15,145) 725
(15,145) (14,145) 945
(15,145) (16,145) 537
(16,145) (15,145) 533
(16,145) (17,145) 233
(17,145) (16,145) 15
(17,145) (18,145) 422
(18,145) (17,145) 717
(18,145) (19,145) 872
(19,145) (18,145) 952
(19,145) (20,145) 770
(20,145) (19,145) 800
(20,145) (21,145) 954
(21,145) (20,145) 543
(21,145) (22,145) 989
(22,145) (21,145) 587
(22,145) (23,145) 200
(23,145) (22,145) 453
(23,145) (24,145) 352
(24,145) (23,145) 56
(24,145) (25,145) 281
(25,145) (24,145) 717
(25,145) (26,145) 166
(26,145) (25,145) 284
(26,145) (27,145) 489
(27,145) (26,145) 665
(27,145) (28,145) 45
(28,145) (27,145) 326
(28,145) (29,145) 822
(29,145) (28,145) 611
(29,145) (30,145) 545
(30,145) (29,145) 178
(30,145) (31,145) 975
(31,145) (30,145) 830
(31,145) (32,145) 83
(32,145) (31,145) 14
(32,145) (33,145) 668
(33,145) (32,145) 706
(33,145) (34,145) 867
(34,145) (33,145) 956
(34,145) (35,145) 261
(35,145) (34,145) 429
(35,145) (36,145) 159
(36,145) (35,145) 462
(36,145) (37,145) 64
(37,145) (36,145) 935
(37,145) (38,145) 950
(38,145) (37,145) 32
(38,145) (39,145) 529
(39,145) (38,145) 479
(39,145) (40,145) 13
(40,145) (39,145) 207
(40,145) (41,145) 400
(41,145) (40,145) 905
(41,145) (42,145) 533
(42,145) (41,145) 32
(42,145) (43,145) 498
(43,145) (42,145) 601
(43,145) (44,145) 976
(44,145) (43,145) 899
(44,145) (45,145) 333
(45,145) (44,145) 880
(45,145) (46,145) 358
(46,145) (45,145) 333
(46,145) (47,145) 293
(47,145) (46,145) 805
(47,145) (48,145) 744
(48,145) (47,145) 933
(48,145) (49,145) 971
(49,145) (48,145) 824
(49,145) (50,145) 384
(50,145) (49,145) 718
(50,145) (51,145) 16
(51,145) (50,145) 583
(51,145) (52,145) 483
(52,145) (51,145) 35
(52,145) (53,145) 902
(53,145) (52,145) 491
(53,145) (54,145) 988
(54,145) (53,145) 82
(54,145) (55,145) 743
(55,145) (54,145) 773
(55,145) (56,145) 255
(56,145) (55,145) 7
(56,145) (57,145) 237
(57,145) (56,145) 450
(57,145) (58,145) 94
(58,145) (57,145) 33
(58,145) (59,145) 581
(59,145) (58,145) 878
(59,145) (60,145) 643
(60,145) (59,145) 609
(60,145) (61,145) 696
(61,145) (60,145) 949
(61,145) (62,145) 83
(62,145) (61,145) 702
(62,145) (63,145) 768
(63,145) (62,145) 556
(63,145) (64,145) 723
(64,145) (63,145) 278
(64,145) (65,145) 299
(65,145) (64,145) 645
(65,145) (66,145) 418
(66,145) (65,145) 303
(66,145) (67,145) 287
(67,145) (66,145) 641
(67,145) (68,145) 147
(68,145) (67,145) 212
(68,145) (69,145) 267
(69,145) (68,145) 184
(69,145) (70,145) 93
(70,145) (69,145) 43
(70,145) (71,145) 141
(71,145) (70,145) 237
(71,145) (72,145) 528
(72,145) (71,145) 627
(72,145) (73,145) 101
(73,145) (72,145) 197
(73,145) (74,145) 590
(74,145) (73,145) 50
(74,145) (75,145) 141
(75,145) (74,145) 293
(75,145) (76,145) 692
(76,145) (75,145) 796
(76,145) (77,145) 171
(77,145) (76,145) 579
(77,145) (78,145) 412
(78,145) (77,145) 65
(78,145) (79,145) 813
(79,145) (78,145) 173
(79,145) (80,145) 873
(80,145) (79,145) 421
(80,145) (81,145) 800
(81,145) (80,145) 974
(81,145) (82,145) 645
(82,145) (81,145) 419
(82,145) (83,145) 621
(83,145) (82,145) 751
(83,145) (84,145) 378
(84,145) (83,145) 531
(84,145) (85,145) 729
(85,145) (84,145) 258
(85,145) (86,145) 755
(86,145) (85,145) 664
(86,145) (87,145) 983
(87,145) (86,145) 913
(87,145) (88,145) 447
(88,145) (87,145) 423
(88,145) (89,145) 724
(89,145) (88,145) 405
(89,145) (90,145) 306
(90,145) (89,145) 585
(90,145) (91,145) 302
(91,145) (90,145) 715
(91,145) (92,145) 879
(92,145) (91,145) 825
(92,145) (93,145) 506
(93,145) (92,145) 705
(93,145) (94,145) 605
(94,145) (93,145) 641
(94,145) (95,145) 872
(95,145) (94,145) 454
(95,145) (96,145) 277
(96,145) (95,145) 111
(96,145) (97,145) 278
(97,145) (96,145) 671
(97,145) (98,145) 334
(98,145) (97,145) 733
(98,145) (99,145) 150
(99,145) (98,145) 877
(99,145) (100,145) 93
(100,145) (99,145) 46
(100,145) (101,145) 204
(101,145) (100,145) 196
(101,145) (102,145) 812
(102,145) (101,145) 252
(102,145) (103,145) 769
(103,145) (102,145) 375
(103,145) (104,145) 829
(104,145) (103,145) 199
(104,145) (105,145) 565
(105,145) (104,145) 167
(105,145) (106,145) 596
(106,145) (105,145) 424
(106,145) (107,145) 108
(107,145) (106,145) 602
(107,145) (108,145) 390
(108,145) (107,145) 579
(108,145) (109,145) 552
(109,145) (108,145) 240
(109,145) (110,145) 266
(110,145) (109,145) 179
(110,145) (111,145) 902
(111,145) (110,145) 289
(111,145) (112,145) 43
(112,145) (111,145) 647
(112,145) (113,145) 768
(113,145) (112,145) 411
(113,145) (114,145) 671
(114,145) (113,145) 66
(114,145) (115,145) 918
(115,145) (114,145) 231
(115,145) (116,145) 599
(116,145) (115,145) 697
(116,145) (117,145) 378
(117,145) (116,145) 954
(117,145) (118,145) 122
(118,145) (117,145) 357
(118,145) (119,145) 663
(119,145) (118,145) 210
(119,145) (120,145) 56
(120,145) (119,145) 176
(120,145) (121,145) 365
(121,145) (120,145) 654
(121,145) (122,145) 537
(122,145) (121,145) 860
(122,145) (123,145) 276
(123,145) (122,145) 512
(123,145) (124,145) 808
(124,145) (123,145) 639
(124,145) (125,145) 73
(125,145) (124,145) 599
(125,145) (126,145) 207
(126,145) (125,145) 147
(126,145) (127,145) 314
(127,145) (126,145) 540
(127,145) (128,145) 904
(128,145) (127,145) 82
(128,145) (129,145) 346
(129,145) (128,145) 62
(129,145) (130,145) 125
(130,145) (129,145) 902
(130,145) (131,145) 322
(131,145) (130,145) 417
(131,145) (132,145) 980
(132,145) (131,145) 390
(132,145) (133,145) 157
(133,145) (132,145) 985
(133,145) (134,145) 675
(134,145) (133,145) 53
(134,145) (135,145) 941
(135,145) (134,145) 269
(135,145) (136,145) 68
(136,145) (135,145) 693
(136,145) (137,145) 839
(137,145) (136,145) 447
(137,145) (138,145) 797
(138,145) (137,145) 785
(138,145) (139,145) 232
(139,145) (138,145) 392
(139,145) (140,145) 230
(140,145) (139,145) 663
(140,145) (141,145) 483
(141,145) (140,145) 383
(141,145) (142,145) 16
(142,145) (141,145) 812
(142,145) (143,145) 912
(143,145) (142,145) 634
(143,145) (144,145) 23
(144,145) (143,145) 786
(144,145) (145,145) 866
(145,145) (144,145) 701
(145,145) (146,145) 531
(146,145) (145,145) 709
(146,145) (147,145) 989
(147,145) (146,145) 927
(147,145) (148,145) 897
(148,145) (147,145) 443
(148,145) (149,145) 281
(149,145) (148,145) 933
(149,145) (150,145) 713
(150,145) (149,145) 201
(150,145) (151,145) 232
(151,145) (150,145) 430
(151,145) (152,145) 147
(152,145) (151,145) 858
(152,145) (153,145) 88
(153,145) (152,145) 509
(153,145) (154,145) 347
(154,145) (153,145) 42
(154,145) (155,145) 302
(155,145) (154,145) 213
(155,145) (156,145) 582
(156,145) (155,145) 161
(156,145) (157,145) 64
(157,145) (156,145) 135
(157,145) (158,145) 600
(158,145) (157,145) 540
(158,145) (159,145) 420
(159,145) (158,145) 126
(159,145) (160,145) 372
(160,145) (159,145) 677
(160,145) (161,145) 682
(161,145) (160,145) 780
(161,145) (162,145) 695
(162,145) (161,145) 2
(162,145) (163,145) 234
(163,145) (162,145) 829
(163,145) (164,145) 9
(164,145) (163,145) 835
(164,145) (165,145) 372
(165,145) (164,145) 713
(165,145) (166,145) 921
(166,145) (165,145) 13
(166,145) (167,145) 131
(167,145) (166,145) 352
(167,145) (168,145) 876
(168,145) (167,145) 172
(168,145) (169,145) 148
(169,145) (168,145) 541
(169,145) (170,145) 105
(170,145) (169,145) 661
(170,145) (171,145) 713
(171,145) (170,145) 397
(171,145) (172,145) 660
(172,145) (171,145) 113
(172,145) (173,145) 956
(173,145) (172,145) 313
(173,145) (174,145) 13
(174,145) (173,145) 85
(174,145) (175,145) 410
(175,145) (174,145) 286
(175,145) (176,145) 612
(176,145) (175,145) 286
(176,145) (177,145) 422
(177,145) (176,145) 934
(177,145) (178,145) 180
(178,145) (177,145) 331
(178,145) (179,145) 735
(179,145) (178,145) 216
(179,145) (180,145) 889
(180,145) (179,145) 475
(180,145) (181,145) 72
(181,145) (180,145) 26
(181,145) (182,145) 871
(182,145) (181,145) 236
(182,145) (183,145) 609
(183,145) (182,145) 750
(183,145) (184,145) 216
(184,145) (183,145) 77
(184,145) (185,145) 975
(185,145) (184,145) 275
(185,145) (186,145) 42
(186,145) (185,145) 396
(186,145) (187,145) 973
(187,145) (186,145) 978
(187,145) (188,145) 947
(188,145) (187,145) 441
(188,145) (189,145) 797
(189,145) (188,145) 625
(189,145) (190,145) 617
(190,145) (189,145) 716
(190,145) (191,145) 231
(191,145) (190,145) 341
(191,145) (192,145) 483
(192,145) (191,145) 674
(192,145) (193,145) 396
(193,145) (192,145) 408
(193,145) (194,145) 21
(194,145) (193,145) 298
(194,145) (195,145) 295
(195,145) (194,145) 306
(195,145) (196,145) 892
(196,145) (195,145) 109
(196,145) (197,145) 225
(197,145) (196,145) 139
(197,145) (198,145) 895
(198,145) (197,145) 188
(198,145) (199,145) 800
(199,145) (198,145) 838
(199,145) (200,145) 197
(200,145) (199,145) 100
(200,145) (201,145) 964
(201,145) (200,145) 202
(201,145) (202,145) 537
(202,145) (201,145) 452
(202,145) (203,145) 254
(203,145) (202,145) 698
(203,145) (204,145) 655
(204,145) (203,145) 935
(204,145) (205,145) 117
(205,145) (204,145) 948
(205,145) (206,145) 114
(206,145) (205,145) 373
(206,145) (207,145) 869
(207,145) (206,145) 919
(207,145) (208,145) 51
(208,145) (207,145) 284
(208,145) (209,145) 166
(209,145) (208,145) 357
(209,145) (210,145) 112
(210,145) (209,145) 619
(210,145) (211,145) 423
(211,145) (210,145) 88
(211,145) (212,145) 702
(212,145) (211,145) 415
(212,145) (213,145) 261
(213,145) (212,145) 513
(213,145) (214,145) 725
(214,145) (213,145) 623
(214,145) (215,145) 868
(215,145) (214,145) 995
(215,145) (216,145) 63
(216,145) (215,145) 186
(216,145) (217,145) 736
(217,145) (216,145) 782
(217,145) (218,145) 20
(218,145) (217,145) 161
(218,145) (219,145) 496
(219,145) (218,145) 464
(219,145) (220,145) 869
(220,145) (219,145) 550
(220,145) (221,145) 48
(221,145) (220,145) 182
(221,145) (222,145) 738
(222,145) (221,145) 595
(222,145) (223,145) 874
(223,145) (222,145) 576
(223,145) (224,145) 938
(224,145) (223,145) 544
(224,145) (225,145) 992
(225,145) (224,145) 362
(225,145) (226,145) 967
(226,145) (225,145) 108
(226,145) (227,145) 649
(227,145) (226,145) 374
(227,145) (228,145) 132
(228,145) (227,145) 788
(228,145) (229,145) 662
(229,145) (228,145) 695
(229,145) (230,145) 572
(230,145) (229,145) 234
(230,145) (231,145) 15
(231,145) (230,145) 129
(231,145) (232,145) 385
(232,145) (231,145) 821
(232,145) (233,145) 638
(233,145) (232,145) 604
(233,145) (234,145) 549
(234,145) (233,145) 486
(234,145) (235,145) 576
(235,145) (234,145) 103
(235,145) (236,145) 280
(236,145) (235,145) 331
(236,145) (237,145) 675
(237,145) (236,145) 514
(237,145) (238,145) 430
(238,145) (237,145) 972
(238,145) (239,145) 265
(239,145) (238,145) 979
(239,145) (240,145) 228
(240,145) (239,145) 634
(240,145) (241,145) 384
(241,145) (240,145) 338
(241,145) (242,145) 111
(242,145) (241,145) 279
(242,145) (243,145) 67
(243,145) (242,145) 208
(243,145) (244,145) 58
(244,145) (243,145) 737
(244,145) (245,145) 776
(245,145) (244,145) 946
(245,145) (246,145) 866
(246,145) (245,145) 857
(246,145) (247,145) 470
(247,145) (246,145) 28
(247,145) (248,145) 519
(248,145) (247,145) 752
(248,145) (249,145) 739
(249,145) (248,145) 968
(249,145) (250,145) 225
(250,145) (249,145) 248
(1,146) (2,146) 136
(2,146) (1,146) 13
(2,146) (3,146) 84
(3,146) (2,146) 656
(3,146) (4,146) 450
(4,146) (3,146) 860
(4,146) (5,146) 474
(5,146) (4,146) 818
(5,146) (6,146) 94
(6,146) (5,146) 830
(6,146) (7,146) 708
(7,146) (6,146) 646
(7,146) (8,146) 456
(8,146) (7,146) 546
(8,146) (9,146) 901
(9,146) (8,146) 114
(9,146) (10,146) 551
(10,146) (9,146) 763
(10,146) (11,146) 90
(11,146) (10,146) 793
(11,146) (12,146) 176
(12,146) (11,146) 709
(12,146) (13,146) 465
(13,146) (12,146) 487
(13,146) (14,146) 14
(14,146) (13,146) 416
(14,146) (15,146) 614
(15,146) (14,146) 543
(15,146) (16,146) 483
(16,146) (15,146) 605
(16,146) (17,146) 708
(17,146) (16,146) 411
(17,146) (18,146) 134
(18,146) (17,146) 741
(18,146) (19,146) 46
(19,146) (18,146) 107
(19,146) (20,146) 609
(20,146) (19,146) 657
(20,146) (21,146) 698
(21,146) (20,146) 730
(21,146) (22,146) 997
(22,146) (21,146) 28
(22,146) (23,146) 910
(23,146) (22,146) 801
(23,146) (24,146) 108
(24,146) (23,146) 293
(24,146) (25,146) 555
(25,146) (24,146) 974
(25,146) (26,146) 147
(26,146) (25,146) 697
(26,146) (27,146) 850
(27,146) (26,146) 488
(27,146) (28,146) 58
(28,146) (27,146) 181
(28,146) (29,146) 663
(29,146) (28,146) 713
(29,146) (30,146) 482
(30,146) (29,146) 577
(30,146) (31,146) 849
(31,146) (30,146) 110
(31,146) (32,146) 722
(32,146) (31,146) 287
(32,146) (33,146) 506
(33,146) (32,146) 499
(33,146) (34,146) 509
(34,146) (33,146) 355
(34,146) (35,146) 386
(35,146) (34,146) 63
(35,146) (36,146) 59
(36,146) (35,146) 237
(36,146) (37,146) 666
(37,146) (36,146) 15
(37,146) (38,146) 98
(38,146) (37,146) 393
(38,146) (39,146) 423
(39,146) (38,146) 223
(39,146) (40,146) 714
(40,146) (39,146) 792
(40,146) (41,146) 278
(41,146) (40,146) 274
(41,146) (42,146) 10
(42,146) (41,146) 823
(42,146) (43,146) 734
(43,146) (42,146) 274
(43,146) (44,146) 138
(44,146) (43,146) 301
(44,146) (45,146) 198
(45,146) (44,146) 659
(45,146) (46,146) 54
(46,146) (45,146) 91
(46,146) (47,146) 156
(47,146) (46,146) 882
(47,146) (48,146) 227
(48,146) (47,146) 980
(48,146) (49,146) 855
(49,146) (48,146) 372
(49,146) (50,146) 401
(50,146) (49,146) 267
(50,146) (51,146) 58
(51,146) (50,146) 49
(51,146) (52,146) 341
(52,146) (51,146) 963
(52,146) (53,146) 558
(53,146) (52,146) 943
(53,146) (54,146) 906
(54,146) (53,146) 873
(54,146) (55,146) 538
(55,146) (54,146) 602
(55,146) (56,146) 860
(56,146) (55,146) 414
(56,146) (57,146) 458
(57,146) (56,146) 761
(57,146) (58,146) 584
(58,146) (57,146) 10
(58,146) (59,146) 353
(59,146) (58,146) 916
(59,146) (60,146) 235
(60,146) (59,146) 82
(60,146) (61,146) 227
(61,146) (60,146) 289
(61,146) (62,146) 982
(62,146) (61,146) 154
(62,146) (63,146) 244
(63,146) (62,146) 958
(63,146) (64,146) 171
(64,146) (63,146) 765
(64,146) (65,146) 999
(65,146) (64,146) 369
(65,146) (66,146) 902
(66,146) (65,146) 321
(66,146) (67,146) 396
(67,146) (66,146) 332
(67,146) (68,146) 931
(68,146) (67,146) 432
(68,146) (69,146) 802
(69,146) (68,146) 924
(69,146) (70,146) 912
(70,146) (69,146) 248
(70,146) (71,146) 100
(71,146) (70,146) 648
(71,146) (72,146) 14
(72,146) (71,146) 692
(72,146) (73,146) 26
(73,146) (72,146) 198
(73,146) (74,146) 98
(74,146) (73,146) 740
(74,146) (75,146) 287
(75,146) (74,146) 585
(75,146) (76,146) 946
(76,146) (75,146) 896
(76,146) (77,146) 715
(77,146) (76,146) 687
(77,146) (78,146) 46
(78,146) (77,146) 938
(78,146) (79,146) 916
(79,146) (78,146) 839
(79,146) (80,146) 381
(80,146) (79,146) 560
(80,146) (81,146) 598
(81,146) (80,146) 687
(81,146) (82,146) 57
(82,146) (81,146) 393
(82,146) (83,146) 900
(83,146) (82,146) 268
(83,146) (84,146) 672
(84,146) (83,146) 191
(84,146) (85,146) 393
(85,146) (84,146) 811
(85,146) (86,146) 424
(86,146) (85,146) 786
(86,146) (87,146) 816
(87,146) (86,146) 84
(87,146) (88,146) 597
(88,146) (87,146) 774
(88,146) (89,146) 364
(89,146) (88,146) 614
(89,146) (90,146) 514
(90,146) (89,146) 435
(90,146) (91,146) 565
(91,146) (90,146) 317
(91,146) (92,146) 931
(92,146) (91,146) 730
(92,146) (93,146) 904
(93,146) (92,146) 768
(93,146) (94,146) 746
(94,146) (93,146) 535
(94,146) (95,146) 345
(95,146) (94,146) 79
(95,146) (96,146) 326
(96,146) (95,146) 177
(96,146) (97,146) 71
(97,146) (96,146) 306
(97,146) (98,146) 692
(98,146) (97,146) 15
(98,146) (99,146) 389
(99,146) (98,146) 85
(99,146) (100,146) 625
(100,146) (99,146) 989
(100,146) (101,146) 377
(101,146) (100,146) 888
(101,146) (102,146) 805
(102,146) (101,146) 339
(102,146) (103,146) 826
(103,146) (102,146) 714
(103,146) (104,146) 861
(104,146) (103,146) 215
(104,146) (105,146) 715
(105,146) (104,146) 645
(105,146) (106,146) 710
(106,146) (105,146) 961
(106,146) (107,146) 750
(107,146) (106,146) 988
(107,146) (108,146) 121
(108,146) (107,146) 828
(108,146) (109,146) 679
(109,146) (108,146) 601
(109,146) (110,146) 927
(110,146) (109,146) 773
(110,146) (111,146) 582
(111,146) (110,146) 52
(111,146) (112,146) 818
(112,146) (111,146) 355
(112,146) (113,146) 592
(113,146) (112,146) 798
(113,146) (114,146) 797
(114,146) (113,146) 455
(114,146) (115,146) 843
(115,146) (114,146) 580
(115,146) (116,146) 673
(116,146) (115,146) 669
(116,146) (117,146) 140
(117,146) (116,146) 510
(117,146) (118,146) 414
(118,146) (117,146) 280
(118,146) (119,146) 439
(119,146) (118,146) 687
(119,146) (120,146) 346
(120,146) (119,146) 283
(120,146) (121,146) 682
(121,146) (120,146) 687
(121,146) (122,146) 793
(122,146) (121,146) 908
(122,146) (123,146) 647
(123,146) (122,146) 75
(123,146) (124,146) 25
(124,146) (123,146) 299
(124,146) (125,146) 652
(125,146) (124,146) 286
(125,146) (126,146) 840
(126,146) (125,146) 376
