s (1,1) 241
(34,209) (33,209) 610
(34,209) (35,209) 978
(35,209) (34,209) 220
(35,209) (36,209) 247
(36,209) (35,209) 808
(36,209) (37,209) 739
(37,209) (36,209) 615
(37,209) (38,209) 48
(38,209) (37,209) 899
(38,209) (39,209) 648
(39,209) (38,209) 56
(39,209) (40,209) 145
(40,209) (39,209) 431
(40,209) (41,209) 184
(41,209) (40,209) 483
(41,209) (42,209) 633
(42,209) (41,209) 908
(42,209) (43,209) 432
(43,209) (42,209) 770
(43,209) (44,209) 48
(44,209) (43,209) 589
(44,209) (45,209) 555
(45,209) (44,209) 997
(45,209) (46,209) 153
(46,209) (45,209) 527
(46,209) (47,209) 93
(47,209) (46,209) 235
(47,209) (48,209) 816
(48,209) (47,209) 269
(48,209) (49,209) 458
(49,209) (48,209) 414
(49,209) (50,209) 76
(50,209) (49,209) 432
(50,209) (51,209) 919
(51,209) (50,209) 605
(51,209) (52,209) 234
(52,209) (51,209) 155
(52,209) (53,209) 892
(53,209) (52,209) 51
(53,209) (54,209) 310
(54,209) (53,209) 820
(54,209) (55,209) 173
(55,209) (54,209) 844
(55,209) (56,209) 270
(56,209) (55,209) 719
(56,209) (57,209) 380
(57,209) (56,209) 896
(57,209) (58,209) 413
(58,209) (57,209) 741
(58,209) (59,209) 829
(59,209) (58,209) 1000
(59,209) (60,209) 64
(60,209) (59,209) 161
(60,209) (61,209) 958
(61,209) (60,209) 110
(61,209) (62,209) 840
(62,209) (61,209) 899
(62,209) (63,209) 976
(63,209) (62,209) 81
(63,209) (64,209) 869
(64,209) (63,209) 822
(64,209) (65,209) 894
(65,209) (64,209) 725
(65,209) (66,209) 156
(66,209) (65,209) 452
(66,209) (67,209) 481
(67,209) (66,209) 129
(67,209) (68,209) 501
(68,209) (67,209) 129
(68,209) (69,209) 661
(69,209) (68,209) 794
(69,209) (70,209) 179
(70,209) (69,209) 260
(70,209) (71,209) 52
(71,209) (70,209) 501
(71,209) (72,209) 768
(72,209) (71,209) 970
(72,209) (73,209) 229
(73,209) (72,209) 58
(73,209) (74,209) 141
(74,209) (73,209) 325
(74,209) (75,209) 433
(75,209) (74,209) 652
(75,209) (76,209) 499
(76,209) (75,209) 458
(76,209) (77,209) 538
(77,209) (76,209) 932
(77,209) (78,209) 97
(78,209) (77,209) 960
(78,209) (79,209) 567
(79,209) (78,209) 158
(79,209) (80,209) 26
(80,209) (79,209) 436
(80,209) (81,209) 480
(81,209) (80,209) 387
(81,209) (82,209) 10
(82,209) (81,209) 626
(82,209) (83,209) 707
(83,209) (82,209) 957
(83,209) (84,209) 869
(84,209) (83,209) 389
(84,209) (85,209) 465
(85,209) (84,209) 585
(85,209) (86,209) 628
(86,209) (85,209) 64
(86,209) (87,209) 921
(87,209) (86,209) 207
(87,209) (88,209) 853
(88,209) (87,209) 933
(88,209) (89,209) 54
(89,209) (88,209) 821
(89,209) (90,209) 173
(90,209) (89,209) 290
(90,209) (91,209) 911
(91,209) (90,209) 753
(91,209) (92,209) 189
(92,209) (91,209) 228
(92,209) (93,209) 523
(93,209) (92,209) 541
(93,209) (94,209) 238
(94,209) (93,209) 699
(94,209) (95,209) 974
(95,209) (94,209) 293
(95,209) (96,209) 451
(96,209) (95,209) 389
(96,209) (97,209) 325
(97,209) (96,209) 788
(97,209) (98,209) 986
(98,209) (97,209) 926
(98,209) (99,209) 682
(99,209) (98,209) 796
(99,209) (100,209) 134
(100,209) (99,209) 45
(100,209) (101,209) 156
(101,209) (100,209) 325
(101,209) (102,209) 524
(102,209) (101,209) 722
(102,209) (103,209) 431
(103,209) (102,209) 933
(103,209) (104,209) 871
(104,209) (103,209) 500
(104,209) (105,209) 67
(105,209) (104,209) 789
(105,209) (106,209) 610
(106,209) (105,209) 639
(106,209) (107,209) 444
(107,209) (106,209) 396
(107,209) (108,209) 290
(108,209) (107,209) 10
(108,209) (109,209) 821
(109,209) (108,209) 980
(109,209) (110,209) 862
(110,209) (109,209) 214
(110,209) (111,209) 145
(111,209) (110,209) 642
(111,209) (112,209) 91
(112,209) (111,209) 67
(112,209) (113,209) 920
(113,209) (112,209) 716
(113,209) (114,209) 304
(114,209) (113,209) 189
(114,209) (115,209) 362
(115,209) (114,209) 187
(115,209) (116,209) 931
(116,209) (115,209) 971
(116,209) (117,209) 683
(117,209) (116,209) 312
(117,209) (118,209) 663
(118,209) (117,209) 704
(118,209) (119,209) 963
(119,209) (118,209) 131
(119,209) (120,209) 811
(120,209) (119,209) 146
(120,209) (121,209) 232
(121,209) (120,209) 22
(121,209) (122,209) 79
(122,209) (121,209) 232
(122,209) (123,209) 555
(123,209) (122,209) 128
(123,209) (124,209) 781
(124,209) (123,209) 209
(124,209) (125,209) 892
(125,209) (124,209) 781
(125,209) (126,209) 338
(126,209) (125,209) 984
(126,209) (127,209) 227
(127,209) (126,209) 571
(127,209) (128,209) 520
(128,209) (127,209) 611
(128,209) (129,209) 844
(129,209) (128,209) 895
(129,209) (130,209) 761
(130,209) (129,209) 330
(130,209) (131,209) 390
(131,209) (130,209) 526
(131,209) (132,209) 458
(132,209) (131,209) 332
(132,209) (133,209) 968
(133,209) (132,209) 96
(133,209) (134,209) 882
(134,209) (133,209) 293
(134,209) (135,209) 728
(135,209) (134,209) 94
(135,209) (136,209) 277
(136,209) (135,209) 101
(136,209) (137,209) 258
(137,209) (136,209) 436
(137,209) (138,209) 105
(138,209) (137,209) 954
(138,209) (139,209) 729
(139,209) (138,209) 194
(139,209) (140,209) 684
(140,209) (139,209) 941
(140,209) (141,209) 325
(141,209) (140,209) 228
(141,209) (142,209) 584
(142,209) (141,209) 98
(142,209) (143,209) 105
(143,209) (142,209) 185
(143,209) (144,209) 396
(144,209) (143,209) 713
(144,209) (145,209) 47
(145,209) (144,209) 761
(145,209) (146,209) 169
(146,209) (145,209) 513
(146,209) (147,209) 147
(147,209) (146,209) 312
(147,209) (148,209) 278
(148,209) (147,209) 916
(148,209) (149,209) 889
(149,209) (148,209) 663
(149,209) (150,209) 368
(150,209) (149,209) 38
(150,209) (151,209) 316
(151,209) (150,209) 401
(151,209) (152,209) 665
(152,209) (151,209) 767
(152,209) (153,209) 739
(153,209) (152,209) 483
(153,209) (154,209) 547
(154,209) (153,209) 168
(154,209) (155,209) 394
(155,209) (154,209) 949
(155,209) (156,209) 738
(156,209) (155,209) 834
(156,209) (157,209) 83
(157,209) (156,209) 357
(157,209) (158,209) 899
(158,209) (157,209) 10
(158,209) (159,209) 878
(159,209) (158,209) 507
(159,209) (160,209) 101
(160,209) (159,209) 120
(160,209) (161,209) 4
(161,209) (160,209) 742
(161,209) (162,209) 483
(162,209) (161,209) 871
(162,209) (163,209) 596
(163,209) (162,209) 261
(163,209) (164,209) 338
(164,209) (163,209) 615
(164,209) (165,209) 1
(165,209) (164,209) 3
(165,209) (166,209) 757
(166,209) (165,209) 358
(166,209) (167,209) 384
(167,209) (166,209) 41
(167,209) (168,209) 235
(168,209) (167,209) 413
(168,209) (169,209) 561
(169,209) (168,209) 63
(169,209) (170,209) 698
(170,209) (169,209) 862
(170,209) (171,209) 985
(171,209) (170,209) 126
(171,209) (172,209) 906
(172,209) (171,209) 123
(172,209) (173,209) 50
(173,209) (172,209) 996
(173,209) (174,209) 840
(174,209) (173,209) 770
(174,209) (175,209) 464
(175,209) (174,209) 642
(175,209) (176,209) 285
(176,209) (175,209) 22
(176,209) (177,209) 880
(177,209) (176,209) 963
(177,209) (178,209) 555
(178,209) (177,209) 63
(178,209) (179,209) 311
(179,209) (178,209) 642
(179,209) (180,209) 948
(180,209) (179,209) 424
(180,209) (181,209) 772
(181,209) (180,209) 134
(181,209) (182,209) 782
(182,209) (181,209) 113
(182,209) (183,209) 395
(183,209) (182,209) 322
(183,209) (184,209) 15
(184,209) (183,209) 227
(184,209) (185,209) 911
(185,209) (184,209) 69
(185,209) (186,209) 321
(186,209) (185,209) 249
(186,209) (187,209) 435
(187,209) (186,209) 216
(187,209) (188,209) 769
(188,209) (187,209) 238
(188,209) (189,209) 878
(189,209) (188,209) 541
(189,209) (190,209) 34
(190,209) (189,209) 721
(190,209) (191,209) 321
(191,209) (190,209) 189
(191,209) (192,209) 945
(192,209) (191,209) 413
(192,209) (193,209) 677
(193,209) (192,209) 730
(193,209) (194,209) 389
(194,209) (193,209) 317
(194,209) (195,209) 422
(195,209) (194,209) 403
(195,209) (196,209) 30
(196,209) (195,209) 180
(196,209) (197,209) 622
(197,209) (196,209) 30
(197,209) (198,209) 943
(198,209) (197,209) 571
(198,209) (199,209) 839
(199,209) (198,209) 639
(199,209) (200,209) 840
(200,209) (199,209) 228
(200,209) (201,209) 497
(201,209) (200,209) 511
(201,209) (202,209) 700
(202,209) (201,209) 827
(202,209) (203,209) 924
(203,209) (202,209) 464
(203,209) (204,209) 316
(204,209) (203,209) 973
(204,209) (205,209) 907
(205,209) (204,209) 532
(205,209) (206,209) 694
(206,209) (205,209) 672
(206,209) (207,209) 173
(207,209) (206,209) 694
(207,209) (208,209) 414
(208,209) (207,209) 178
(208,209) (209,209) 561
(209,209) (208,209) 224
(209,209) (210,209) 558
(210,209) (209,209) 549
(210,209) (211,209) 845
(211,209) (210,209) 299
(211,209) (212,209) 453
(212,209) (211,209) 335
(212,209) (213,209) 3
(213,209) (212,209) 949
(213,209) (214,209) 194
(214,209) (213,209) 913
(214,209) (215,209) 857
(215,209) (214,209) 613
(215,209) (216,209) 708
(216,209) (215,209) 437
(216,209) (217,209) 731
(217,209) (216,209) 634
(217,209) (218,209) 224
(218,209) (217,209) 778
(218,209) (219,209) 871
(219,209) (218,209) 513
(219,209) (220,209) 453
(220,209) (219,209) 677
(220,209) (221,209) 981
(221,209) (220,209) 853
(221,209) (222,209) 647
(222,209) (221,209) 597
(222,209) (223,209) 153
(223,209) (222,209) 585
(223,209) (224,209) 814
(224,209) (223,209) 800
(224,209) (225,209) 831
(225,209) (224,209) 969
(225,209) (226,209) 290
(226,209) (225,209) 148
(226,209) (227,209) 745
(227,209) (226,209) 55
(227,209) (228,209) 397
(228,209) (227,209) 597
(228,209) (229,209) 47
(229,209) (228,209) 721
(229,209) (230,209) 661
(230,209) (229,209) 909
(230,209) (231,209) 596
(231,209) (230,209) 855
(231,209) (232,209) 541
(232,209) (231,209) 883
(232,209) (233,209) 466
(233,209) (232,209) 610
(233,209) (234,209) 976
(234,209) (233,209) 2
(234,209) (235,209) 897
(235,209) (234,209) 832
(235,209) (236,209) 329
(236,209) (235,209) 913
(236,209) (237,209) 153
(237,209) (236,209) 437
(237,209) (238,209) 361
(238,209) (237,209) 643
(238,209) (239,209) 769
(239,209) (238,209) 275
(239,209) (240,209) 902
(240,209) (239,209) 253
(240,209) (241,209) 939
(241,209) (240,209) 321
(241,209) (242,209) 196
(242,209) (241,209) 709
(242,209) (243,209) 270
(243,209) (242,209) 210
(243,209) (244,209) 570
(244,209) (243,209) 666
(244,209) (245,209) 847
(245,209) (244,209) 269
(245,209) (246,209) 436
(246,209) (245,209) 438
(246,209) (247,209) 181
(247,209) (246,209) 866
(247,209) (248,209) 457
(248,209) (247,209) 583
(248,209) (249,209) 584
(249,209) (248,209) 164
(249,209) (250,209) 512
(250,209) (249,209) 781
(1,210) (2,210) 742
(2,210) (1,210) 329
(2,210) (3,210) 132
(3,210) (2,210) 671
(3,210) (4,210) 337
(4,210) (3,210) 238
(4,210) (5,210) 673
(5,210) (4,210) 526
(5,210) (6,210) 224
(6,210) (5,210) 671
(6,210) (7,210) 961
(7,210) (6,210) 755
(7,210) (8,210) 217
(8,210) (7,210) 333
(8,210) (9,210) 376
(9,210) (8,210) 324
(9,210) (10,210) 512
(10,210) (9,210) 961
(10,210) (11,210) 688
(11,210) (10,210) 945
(11,210) (12,210) 414
(12,210) (11,210) 196
(12,210) (13,210) 738
(13,210) (12,210) 389
(13,210) (14,210) 200
(14,210) (13,210) 321
(14,210) (15,210) 90
(15,210) (14,210) 728
(15,210) (16,210) 19
(16,210) (15,210) 834
(16,210) (17,210) 757
(17,210) (16,210) 729
(17,210) (18,210) 545
(18,210) (17,210) 391
(18,210) (19,210) 66
(19,210) (18,210) 625
(19,210) (20,210) 395
(20,210) (19,210) 125
(20,210) (21,210) 730
(21,210) (20,210) 435
(21,210) (22,210) 692
(22,210) (21,210) 514
(22,210) (23,210) 621
(23,210) (22,210) 767
(23,210) (24,210) 421
(24,210) (23,210) 519
(24,210) (25,210) 683
(25,210) (24,210) 766
(25,210) (26,210) 458
(26,210) (25,210) 911
(26,210) (27,210) 43
(27,210) (26,210) 239
(27,210) (28,210) 568
(28,210) (27,210) 380
(28,210) (29,210) 403
(29,210) (28,210) 656
(29,210) (30,210) 449
(30,210) (29,210) 913
(30,210) (31,210) 533
(31,210) (30,210) 992
(31,210) (32,210) 158
(32,210) (31,210) 113
(32,210) (33,210) 619
(33,210) (32,210) 665
(33,210) (34,210) 159
(34,210) (33,210) 582
(34,210) (35,210) 495
(35,210) (34,210) 836
(35,210) (36,210) 810
(36,210) (35,210) 334
(36,210) (37,210) 881
(37,210) (36,210) 421
(37,210) (38,210) 934
(38,210) (37,210) 528
(38,210) (39,210) 301
(39,210) (38,210) 389
(39,210) (40,210) 619
(40,210) (39,210) 229
(40,210) (41,210) 728
(41,210) (40,210) 797
(41,210) (42,210) 465
(42,210) (41,210) 817
(42,210) (43,210) 575
(43,210) (42,210) 72
(43,210) (44,210) 985
(44,210) (43,210) 800
(44,210) (45,210) 564
(45,210) (44,210) 346
(45,210) (46,210) 771
(46,210) (45,210) 861
(46,210) (47,210) 518
(47,210) (46,210) 589
(47,210) (48,210) 916
(48,210) (47,210) 334
(48,210) (49,210) 780
(49,210) (48,210) 242
(49,210) (50,210) 764
(50,210) (49,210) 59
(50,210) (51,210) 742
(51,210) (50,210) 388
(51,210) (52,210) 498
(52,210) (51,210) 77
(52,210) (53,210) 313
(53,210) (52,210) 896
(53,210) (54,210) 757
(54,210) (53,210) 284
(54,210) (55,210) 764
(55,210) (54,210) 216
(55,210) (56,210) 616
(56,210) (55,210) 393
(56,210) (57,210) 683
(57,210) (56,210) 808
(57,210) (58,210) 592
(58,210) (57,210) 722
(58,210) (59,210) 904
(59,210) (58,210) 400
(59,210) (60,210) 861
(60,210) (59,210) 28
(60,210) (61,210) 176
(61,210) (60,210) 999
(61,210) (62,210) 635
(62,210) (61,210) 754
(62,210) (63,210) 321
(63,210) (62,210) 513
(63,210) (64,210) 724
(64,210) (63,210) 963
(64,210) (65,210) 863
(65,210) (64,210) 615
(65,210) (66,210) 147
(66,210) (65,210) 826
(66,210) (67,210) 357
(67,210) (66,210) 740
(67,210) (68,210) 31
(68,210) (67,210) 183
(68,210) (69,210) 102
(69,210) (68,210) 912
(69,210) (70,210) 283
(70,210) (69,210) 995
(70,210) (71,210) 360
(71,210) (70,210) 86
(71,210) (72,210) 830
(72,210) (71,210) 288
(72,210) (73,210) 897
(73,210) (72,210) 272
(73,210) (74,210) 404
(74,210) (73,210) 903
(74,210) (75,210) 345
(75,210) (74,210) 946
(75,210) (76,210) 104
(76,210) (75,210) 827
(76,210) (77,210) 684
(77,210) (76,210) 220
(77,210) (78,210) 508
(78,210) (77,210) 875
(78,210) (79,210) 266
(79,210) (78,210) 464
(79,210) (80,210) 815
(80,210) (79,210) 61
(80,210) (81,210) 165
(81,210) (80,210) 340
(81,210) (82,210) 713
(82,210) (81,210) 582
(82,210) (83,210) 495
(83,210) (82,210) 394
(83,210) (84,210) 766
(84,210) (83,210) 886
(84,210) (85,210) 477
(85,210) (84,210) 362
(85,210) (86,210) 61
(86,210) (85,210) 16
(86,210) (87,210) 955
(87,210) (86,210) 569
(87,210) (88,210) 123
(88,210) (87,210) 327
(88,210) (89,210) 117
(89,210) (88,210) 947
(89,210) (90,210) 521
(90,210) (89,210) 259
(90,210) (91,210) 1000
(91,210) (90,210) 171
(91,210) (92,210) 551
(92,210) (91,210) 835
(92,210) (93,210) 179
(93,210) (92,210) 660
(93,210) (94,210) 563
(94,210) (93,210) 453
(94,210) (95,210) 429
(95,210) (94,210) 264
(95,210) (96,210) 274
(96,210) (95,210) 441
(96,210) (97,210) 724
(97,210) (96,210) 133
(97,210) (98,210) 802
(98,210) (97,210) 300
(98,210) (99,210) 7
(99,210) (98,210) 432
(99,210) (100,210) 146
(100,210) (99,210) 783
(100,210) (101,210) 857
(101,210) (100,210) 145
(101,210) (102,210) 758
(102,210) (101,210) 55
(102,210) (103,210) 971
(103,210) (102,210) 638
(103,210) (104,210) 314
(104,210) (103,210) 208
(104,210) (105,210) 940
(105,210) (104,210) 539
(105,210) (106,210) 98
(106,210) (105,210) 755
(106,210) (107,210) 471
(107,210) (106,210) 975
(107,210) (108,210) 173
(108,210) (107,210) 463
(108,210) (109,210) 993
(109,210) (108,210) 419
(109,210) (110,210) 404
(110,210) (109,210) 691
(110,210) (111,210) 574
(111,210) (110,210) 163
(111,210) (112,210) 498
(112,210) (111,210) 689
(112,210) (113,210) 488
(113,210) (112,210) 151
(113,210) (114,210) 257
(114,210) (113,210) 687
(114,210) (115,210) 706
(115,210) (114,210) 675
(115,210) (116,210) 318
(116,210) (115,210) 919
(116,210) (117,210) 575
(117,210) (116,210) 665
(117,210) (118,210) 275
(118,210) (117,210) 78
(118,210) (119,210) 754
(119,210) (118,210) 153
(119,210) (120,210) 648
(120,210) (119,210) 161
(120,210) (121,210) 585
(121,210) (120,210) 463
(121,210) (122,210) 244
(122,210) (121,210) 195
(122,210) (123,210) 547
(123,210) (122,210) 682
(123,210) (124,210) 85
(124,210) (123,210) 347
(124,210) (125,210) 955
(125,210) (124,210) 797
(125,210) (126,210) 842
(126,210) (125,210) 538
(126,210) (127,210) 65
(127,210) (126,210) 78
(127,210) (128,210) 162
(128,210) (127,210) 251
(128,210) (129,210) 731
(129,210) (128,210) 316
(129,210) (130,210) 195
(130,210) (129,210) 547
(130,210) (131,210) 221
(131,210) (130,210) 358
(131,210) (132,210) 704
(132,210) (131,210) 808
(132,210) (133,210) 594
(133,210) (132,210) 295
(133,210) (134,210) 208
(134,210) (133,210) 502
(134,210) (135,210) 53
(135,210) (134,210) 165
(135,210) (136,210) 655
(136,210) (135,210) 668
(136,210) (137,210) 529
(137,210) (136,210) 304
(137,210) (138,210) 531
(138,210) (137,210) 622
(138,210) (139,210) 385
(139,210) (138,210) 1000
(139,210) (140,210) 125
(140,210) (139,210) 331
(140,210) (141,210) 500
(141,210) (140,210) 575
(141,210) (142,210) 218
(142,210) (141,210) 422
(142,210) (143,210) 601
(143,210) (142,210) 125
(143,210) (144,210) 798
(144,210) (143,210) 554
(144,210) (145,210) 780
(145,210) (144,210) 99
(145,210) (146,210) 964
(146,210) (145,210) 158
(146,210) (147,210) 194
(147,210) (146,210) 183
(147,210) (148,210) 859
(148,210) (147,210) 600
(148,210) (149,210) 814
(149,210) (148,210) 110
(149,210) (150,210) 264
(150,210) (149,210) 470
(150,210) (151,210) 184
(151,210) (150,210) 327
(151,210) (152,210) 964
(152,210) (151,210) 511
(152,210) (153,210) 295
(153,210) (152,210) 788
(153,210) (154,210) 739
(154,210) (153,210) 944
(154,210) (155,210) 779
(155,210) (154,210) 316
(155,210) (156,210) 353
(156,210) (155,210) 387
(156,210) (157,210) 265
(157,210) (156,210) 716
(157,210) (158,210) 120
(158,210) (157,210) 778
(158,210) (159,210) 972
(159,210) (158,210) 428
(159,210) (160,210) 226
(160,210) (159,210) 65
(160,210) (161,210) 612
(161,210) (160,210) 165
(161,210) (162,210) 415
(162,210) (161,210) 1
(162,210) (163,210) 22
(163,210) (162,210) 720
(163,210) (164,210) 364
(164,210) (163,210) 689
(164,210) (165,210) 8
(165,210) (164,210) 594
(165,210) (166,210) 144
(166,210) (165,210) 495
(166,210) (167,210) 479
(167,210) (166,210) 780
(167,210) (168,210) 452
(168,210) (167,210) 237
(168,210) (169,210) 807
(169,210) (168,210) 454
(169,210) (170,210) 175
(170,210) (169,210) 422
(170,210) (171,210) 110
(171,210) (170,210) 27
(171,210) (172,210) 939
(172,210) (171,210) 847
(172,210) (173,210) 941
(173,210) (172,210) 176
(173,210) (174,210) 71
(174,210) (173,210) 546
(174,210) (175,210) 884
(175,210) (174,210) 934
(175,210) (176,210) 946
(176,210) (175,210) 342
(176,210) (177,210) 777
(177,210) (176,210) 136
(177,210) (178,210) 609
(178,210) (177,210) 523
(178,210) (179,210) 117
(179,210) (178,210) 302
(179,210) (180,210) 765
(180,210) (179,210) 193
(180,210) (181,210) 691
(181,210) (180,210) 487
(181,210) (182,210) 316
(182,210) (181,210) 968
(182,210) (183,210) 62
(183,210) (182,210) 661
(183,210) (184,210) 154
(184,210) (183,210) 593
(184,210) (185,210) 958
(185,210) (184,210) 826
(185,210) (186,210) 507
(186,210) (185,210) 196
(186,210) (187,210) 910
(187,210) (186,210) 849
(187,210) (188,210) 168
(188,210) (187,210) 923
(188,210) (189,210) 389
(189,210) (188,210) 840
(189,210) (190,210) 956
(190,210) (189,210) 107
(190,210) (191,210) 38
(191,210) (190,210) 449
(191,210) (192,210) 498
(192,210) (191,210) 187
(192,210) (193,210) 951
(193,210) (192,210) 975
(193,210) (194,210) 941
(194,210) (193,210) 830
(194,210) (195,210) 931
(195,210) (194,210) 269
(195,210) (196,210) 307
(196,210) (195,210) 210
(196,210) (197,210) 404
(197,210) (196,210) 266
(197,210) (198,210) 903
(198,210) (197,210) 922
(198,210) (199,210) 328
(199,210) (198,210) 513
(199,210) (200,210) 594
(200,210) (199,210) 577
(200,210) (201,210) 623
(201,210) (200,210) 301
(201,210) (202,210) 61
(202,210) (201,210) 269
(202,210) (203,210) 215
(203,210) (202,210) 402
(203,210) (204,210) 285
(204,210) (203,210) 299
(204,210) (205,210) 827
(205,210) (204,210) 166
(205,210) (206,210) 187
(206,210) (205,210) 889
(206,210) (207,210) 926
(207,210) (206,210) 263
(207,210) (208,210) 319
(208,210) (207,210) 622
(208,210) (209,210) 96
(209,210) (208,210) 126
(209,210) (210,210) 296
(210,210) (209,210) 414
(210,210) (211,210) 988
(211,210) (210,210) 697
(211,210) (212,210) 139
(212,210) (211,210) 610
(212,210) (213,210) 798
(213,210) (212,210) 638
(213,210) (214,210) 582
(214,210) (213,210) 292
(214,210) (215,210) 403
(215,210) (214,210) 370
(215,210) (216,210) 96
(216,210) (215,210) 368
(216,210) (217,210) 654
(217,210) (216,210) 762
(217,210) (218,210) 455
(218,210) (217,210) 181
(218,210) (219,210) 780
(219,210) (218,210) 833
(219,210) (220,210) 805
(220,210) (219,210) 899
(220,210) (221,210) 638
(221,210) (220,210) 769
(221,210) (222,210) 959
(222,210) (221,210) 767
(222,210) (223,210) 409
(223,210) (222,210) 581
(223,210) (224,210) 155
(224,210) (223,210) 314
(224,210) (225,210) 867
(225,210) (224,210) 234
(225,210) (226,210) 862
(226,210) (225,210) 936
(226,210) (227,210) 195
(227,210) (226,210) 429
(227,210) (228,210) 232
(228,210) (227,210) 123
(228,210) (229,210) 725
(229,210) (228,210) 375
(229,210) (230,210) 421
(230,210) (229,210) 560
(230,210) (231,210) 226
(231,210) (230,210) 622
(231,210) (232,210) 568
(232,210) (231,210) 473
(232,210) (233,210) 968
(233,210) (232,210) 85
(233,210) (234,210) 286
(234,210) (233,210) 250
(234,210) (235,210) 731
(235,210) (234,210) 124
(235,210) (236,210) 804
(236,210) (235,210) 135
(236,210) (237,210) 183
(237,210) (236,210) 530
(237,210) (238,210) 13
(238,210) (237,210) 26
(238,210) (239,210) 241
(239,210) (238,210) 614
(239,210) (240,210) 260
(240,210) (239,210) 355
(240,210) (241,210) 953
(241,210) (240,210) 661
(241,210) (242,210) 547
(242,210) (241,210) 967
(242,210) (243,210) 998
(243,210) (242,210) 646
(243,210) (244,210) 670
(244,210) (243,210) 667
(244,210) (245,210) 782
(245,210) (244,210) 698
(245,210) (246,210) 839
(246,210) (245,210) 186
(246,210) (247,210) 280
(247,210) (246,210) 911
(247,210) (248,210) 287
(248,210) (247,210) 594
(248,210) (249,210) 553
(249,210) (248,210) 259
(249,210) (250,210) 445
(250,210) (249,210) 325
(1,211) (2,211) 886
(2,211) (1,211) 613
(2,211) (3,211) 950
(3,211) (2,211) 627
(3,211) (4,211) 540
(4,211) (3,211) 839
(4,211) (5,211) 73
(5,211) (4,211) 517
(5,211) (6,211) 154
(6,211) (5,211) 231
(6,211) (7,211) 509
(7,211) (6,211) 316
(7,211) (8,211) 496
(8,211) (7,211) 190
(8,211) (9,211) 482
(9,211) (8,211) 688
(9,211) (10,211) 863
(10,211) (9,211) 680
(10,211) (11,211) 241
(11,211) (10,211) 157
(11,211) (12,211) 556
(12,211) (11,211) 697
(12,211) (13,211) 161
(13,211) (12,211) 311
(13,211) (14,211) 530
(14,211) (13,211) 337
(14,211) (15,211) 375
(15,211) (14,211) 158
(15,211) (16,211) 627
(16,211) (15,211) 38
(16,211) (17,211) 961
(17,211) (16,211) 884
(17,211) (18,211) 115
(18,211) (17,211) 25
(18,211) (19,211) 287
(19,211) (18,211) 756
(19,211) (20,211) 657
(20,211) (19,211) 179
(20,211) (21,211) 494
(21,211) (20,211) 789
(21,211) (22,211) 706
(22,211) (21,211) 685
(22,211) (23,211) 762
(23,211) (22,211) 539
(23,211) (24,211) 572
(24,211) (23,211) 974
(24,211) (25,211) 240
(25,211) (24,211) 711
(25,211) (26,211) 668
(26,211) (25,211) 127
(26,211) (27,211) 157
(27,211) (26,211) 717
(27,211) (28,211) 924
(28,211) (27,211) 19
(28,211) (29,211) 991
(29,211) (28,211) 707
(29,211) (30,211) 941
(30,211) (29,211) 354
(30,211) (31,211) 342
(31,211) (30,211) 337
(31,211) (32,211) 484
(32,211) (31,211) 684
(32,211) (33,211) 998
(33,211) (32,211) 339
(33,211) (34,211) 548
(34,211) (33,211) 659
(34,211) (35,211) 875
(35,211) (34,211) 36
(35,211) (36,211) 473
(36,211) (35,211) 538
(36,211) (37,211) 889
(37,211) (36,211) 949
(37,211) (38,211) 620
(38,211) (37,211) 482
(38,211) (39,211) 264
(39,211) (38,211) 643
(39,211) (40,211) 496
(40,211) (39,211) 219
(40,211) (41,211) 896
(41,211) (40,211) 743
(41,211) (42,211) 303
(42,211) (41,211) 446
(42,211) (43,211) 839
(43,211) (42,211) 158
(43,211) (44,211) 217
(44,211) (43,211) 985
(44,211) (45,211) 68
(45,211) (44,211) 9
(45,211) (46,211) 443
(46,211) (45,211) 884
(46,211) (47,211) 903
(47,211) (46,211) 271
(47,211) (48,211) 848
(48,211) (47,211) 361
(48,211) (49,211) 727
(49,211) (48,211) 622
(49,211) (50,211) 695
(50,211) (49,211) 25
(50,211) (51,211) 479
(51,211) (50,211) 328
(51,211) (52,211) 600
(52,211) (51,211) 64
(52,211) (53,211) 662
(53,211) (52,211) 850
(53,211) (54,211) 844
(54,211) (53,211) 338
(54,211) (55,211) 57
(55,211) (54,211) 904
(55,211) (56,211) 968
(56,211) (55,211) 816
(56,211) (57,211) 528
(57,211) (56,211) 492
(57,211) (58,211) 941
(58,211) (57,211) 562
(58,211) (59,211) 954
(59,211) (58,211) 134
(59,211) (60,211) 624
(60,211) (59,211) 57
(60,211) (61,211) 61
(61,211) (60,211) 69
(61,211) (62,211) 601
(62,211) (61,211) 156
(62,211) (63,211) 398
(63,211) (62,211) 308
(63,211) (64,211) 898
(64,211) (63,211) 543
(64,211) (65,211) 841
(65,211) (64,211) 991
(65,211) (66,211) 766
(66,211) (65,211) 693
(66,211) (67,211) 110
(67,211) (66,211) 700
(67,211) (68,211) 427
(68,211) (67,211) 594
(68,211) (69,211) 816
(69,211) (68,211) 767
(69,211) (70,211) 269
(70,211) (69,211) 923
(70,211) (71,211) 203
(71,211) (70,211) 166
(71,211) (72,211) 105
(72,211) (71,211) 809
(72,211) (73,211) 537
(73,211) (72,211) 595
(73,211) (74,211) 874
