s (1,1) 197
(5,201) (6,201) 632
(6,201) (5,201) 652
(6,201) (7,201) 103
(7,201) (6,201) 979
(7,201) (8,201) 888
(8,201) (7,201) 1000
(8,201) (9,201) 864
(9,201) (8,201) 745
(9,201) (10,201) 100
(10,201) (9,201) 413
(10,201) (11,201) 827
(11,201) (10,201) 375
(11,201) (12,201) 511
(12,201) (11,201) 412
(12,201) (13,201) 575
(13,201) (12,201) 941
(13,201) (14,201) 625
(14,201) (13,201) 779
(14,201) (15,201) 454
(15,201) (14,201) 454
(15,201) (16,201) 589
(16,201) (15,201) 557
(16,201) (17,201) 616
(17,201) (16,201) 211
(17,201) (18,201) 862
(18,201) (17,201) 797
(18,201) (19,201) 755
(19,201) (18,201) 124
(19,201) (20,201) 477
(20,201) (19,201) 5
(20,201) (21,201) 721
(21,201) (20,201) 266
(21,201) (22,201) 746
(22,201) (21,201) 512
(22,201) (23,201) 134
(23,201) (22,201) 448
(23,201) (24,201) 804
(24,201) (23,201) 456
(24,201) (25,201) 757
(25,201) (24,201) 640
(25,201) (26,201) 558
(26,201) (25,201) 385
(26,201) (27,201) 102
(27,201) (26,201) 554
(27,201) (28,201) 801
(28,201) (27,201) 877
(28,201) (29,201) 949
(29,201) (28,201) 814
(29,201) (30,201) 592
(30,201) (29,201) 913
(30,201) (31,201) 610
(31,201) (30,201) 891
(31,201) (32,201) 108
(32,201) (31,201) 412
(32,201) (33,201) 265
(33,201) (32,201) 136
(33,201) (34,201) 140
(34,201) (33,201) 55
(34,201) (35,201) 478
(35,201) (34,201) 127
(35,201) (36,201) 432
(36,201) (35,201) 448
(36,201) (37,201) 447
(37,201) (36,201) 354
(37,201) (38,201) 362
(38,201) (37,201) 9
(38,201) (39,201) 77
(39,201) (38,201) 685
(39,201) (40,201) 530
(40,201) (39,201) 821
(40,201) (41,201) 679
(41,201) (40,201) 939
(41,201) (42,201) 605
(42,201) (41,201) 235
(42,201) (43,201) 285
(43,201) (42,201) 229
(43,201) (44,201) 889
(44,201) (43,201) 963
(44,201) (45,201) 767
(45,201) (44,201) 693
(45,201) (46,201) 776
(46,201) (45,201) 45
(46,201) (47,201) 56
(47,201) (46,201) 160
(47,201) (48,201) 286
(48,201) (47,201) 945
(48,201) (49,201) 418
(49,201) (48,201) 394
(49,201) (50,201) 960
(50,201) (49,201) 480
(50,201) (51,201) 399
(51,201) (50,201) 796
(51,201) (52,201) 595
(52,201) (51,201) 546
(52,201) (53,201) 857
(53,201) (52,201) 824
(53,201) (54,201) 958
(54,201) (53,201) 297
(54,201) (55,201) 663
(55,201) (54,201) 421
(55,201) (56,201) 830
(56,201) (55,201) 947
(56,201) (57,201) 876
(57,201) (56,201) 806
(57,201) (58,201) 356
(58,201) (57,201) 533
(58,201) (59,201) 453
(59,201) (58,201) 236
(59,201) (60,201) 428
(60,201) (59,201) 322
(60,201) (61,201) 335
(61,201) (60,201) 756
(61,201) (62,201) 341
(62,201) (61,201) 699
(62,201) (63,201) 51
(63,201) (62,201) 372
(63,201) (64,201) 544
(64,201) (63,201) 712
(64,201) (65,201) 720
(65,201) (64,201) 126
(65,201) (66,201) 703
(66,201) (65,201) 772
(66,201) (67,201) 931
(67,201) (66,201) 55
(67,201) (68,201) 979
(68,201) (67,201) 695
(68,201) (69,201) 468
(69,201) (68,201) 873
(69,201) (70,201) 921
(70,201) (69,201) 142
(70,201) (71,201) 816
(71,201) (70,201) 116
(71,201) (72,201) 123
(72,201) (71,201) 453
(72,201) (73,201) 247
(73,201) (72,201) 924
(73,201) (74,201) 239
(74,201) (73,201) 772
(74,201) (75,201) 18
(75,201) (74,201) 724
(75,201) (76,201) 246
(76,201) (75,201) 247
(76,201) (77,201) 787
(77,201) (76,201) 824
(77,201) (78,201) 59
(78,201) (77,201) 191
(78,201) (79,201) 888
(79,201) (78,201) 424
(79,201) (80,201) 333
(80,201) (79,201) 782
(80,201) (81,201) 837
(81,201) (80,201) 456
(81,201) (82,201) 251
(82,201) (81,201) 648
(82,201) (83,201) 5
(83,201) (82,201) 652
(83,201) (84,201) 44
(84,201) (83,201) 740
(84,201) (85,201) 941
(85,201) (84,201) 993
(85,201) (86,201) 904
(86,201) (85,201) 530
(86,201) (87,201) 445
(87,201) (86,201) 927
(87,201) (88,201) 614
(88,201) (87,201) 919
(88,201) (89,201) 83
(89,201) (88,201) 947
(89,201) (90,201) 42
(90,201) (89,201) 52
(90,201) (91,201) 654
(91,201) (90,201) 472
(91,201) (92,201) 498
(92,201) (91,201) 5
(92,201) (93,201) 861
(93,201) (92,201) 469
(93,201) (94,201) 990
(94,201) (93,201) 997
(94,201) (95,201) 378
(95,201) (94,201) 794
(95,201) (96,201) 962
(96,201) (95,201) 238
(96,201) (97,201) 726
(97,201) (96,201) 596
(97,201) (98,201) 186
(98,201) (97,201) 830
(98,201) (99,201) 337
(99,201) (98,201) 632
(99,201) (100,201) 897
(100,201) (99,201) 357
(100,201) (101,201) 310
(101,201) (100,201) 652
(101,201) (102,201) 517
(102,201) (101,201) 475
(102,201) (103,201) 905
(103,201) (102,201) 185
(103,201) (104,201) 810
(104,201) (103,201) 807
(104,201) (105,201) 662
(105,201) (104,201) 485
(105,201) (106,201) 49
(106,201) (105,201) 113
(106,201) (107,201) 815
(107,201) (106,201) 917
(107,201) (108,201) 973
(108,201) (107,201) 81
(108,201) (109,201) 922
(109,201) (108,201) 255
(109,201) (110,201) 587
(110,201) (109,201) 553
(110,201) (111,201) 741
(111,201) (110,201) 829
(111,201) (112,201) 851
(112,201) (111,201) 325
(112,201) (113,201) 871
(113,201) (112,201) 365
(113,201) (114,201) 551
(114,201) (113,201) 579
(114,201) (115,201) 596
(115,201) (114,201) 238
(115,201) (116,201) 671
(116,201) (115,201) 69
(116,201) (117,201) 900
(117,201) (116,201) 662
(117,201) (118,201) 126
(118,201) (117,201) 636
(118,201) (119,201) 72
(119,201) (118,201) 486
(119,201) (120,201) 780
(120,201) (119,201) 574
(120,201) (121,201) 946
(121,201) (120,201) 967
(121,201) (122,201) 849
(122,201) (121,201) 888
(122,201) (123,201) 905
(123,201) (122,201) 149
(123,201) (124,201) 987
(124,201) (123,201) 534
(124,201) (125,201) 862
(125,201) (124,201) 745
(125,201) (126,201) 156
(126,201) (125,201) 399
(126,201) (127,201) 382
(127,201) (126,201) 13
(127,201) (128,201) 364
(128,201) (127,201) 183
(128,201) (129,201) 340
(129,201) (128,201) 473
(129,201) (130,201) 982
(130,201) (129,201) 780
(130,201) (131,201) 33
(131,201) (130,201) 650
(131,201) (132,201) 641
(132,201) (131,201) 185
(132,201) (133,201) 667
(133,201) (132,201) 762
(133,201) (134,201) 557
(134,201) (133,201) 776
(134,201) (135,201) 383
(135,201) (134,201) 827
(135,201) (136,201) 912
(136,201) (135,201) 898
(136,201) (137,201) 741
(137,201) (136,201) 260
(137,201) (138,201) 341
(138,201) (137,201) 395
(138,201) (139,201) 223
(139,201) (138,201) 326
(139,201) (140,201) 303
(140,201) (139,201) 321
(140,201) (141,201) 349
(141,201) (140,201) 176
(141,201) (142,201) 399
(142,201) (141,201) 811
(142,201) (143,201) 640
(143,201) (142,201) 967
(143,201) (144,201) 240
(144,201) (143,201) 167
(144,201) (145,201) 816
(145,201) (144,201) 546
(145,201) (146,201) 227
(146,201) (145,201) 395
(146,201) (147,201) 373
(147,201) (146,201) 41
(147,201) (148,201) 636
(148,201) (147,201) 828
(148,201) (149,201) 167
(149,201) (148,201) 709
(149,201) (150,201) 392
(150,201) (149,201) 693
(150,201) (151,201) 706
(151,201) (150,201) 330
(151,201) (152,201) 465
(152,201) (151,201) 199
(152,201) (153,201) 657
(153,201) (152,201) 810
(153,201) (154,201) 8
(154,201) (153,201) 511
(154,201) (155,201) 205
(155,201) (154,201) 699
(155,201) (156,201) 606
(156,201) (155,201) 918
(156,201) (157,201) 555
(157,201) (156,201) 248
(157,201) (158,201) 839
(158,201) (157,201) 426
(158,201) (159,201) 488
(159,201) (158,201) 598
(159,201) (160,201) 324
(160,201) (159,201) 633
(160,201) (161,201) 41
(161,201) (160,201) 165
(161,201) (162,201) 915
(162,201) (161,201) 765
(162,201) (163,201) 219
(163,201) (162,201) 814
(163,201) (164,201) 668
(164,201) (163,201) 851
(164,201) (165,201) 139
(165,201) (164,201) 763
(165,201) (166,201) 338
(166,201) (165,201) 622
(166,201) (167,201) 604
(167,201) (166,201) 985
(167,201) (168,201) 757
(168,201) (167,201) 377
(168,201) (169,201) 939
(169,201) (168,201) 723
(169,201) (170,201) 504
(170,201) (169,201) 137
(170,201) (171,201) 504
(171,201) (170,201) 409
(171,201) (172,201) 980
(172,201) (171,201) 312
(172,201) (173,201) 283
(173,201) (172,201) 101
(173,201) (174,201) 200
(174,201) (173,201) 590
(174,201) (175,201) 625
(175,201) (174,201) 454
(175,201) (176,201) 467
(176,201) (175,201) 82
(176,201) (177,201) 522
(177,201) (176,201) 589
(177,201) (178,201) 600
(178,201) (177,201) 287
(178,201) (179,201) 607
(179,201) (178,201) 277
(179,201) (180,201) 669
(180,201) (179,201) 65
(180,201) (181,201) 645
(181,201) (180,201) 200
(181,201) (182,201) 72
(182,201) (181,201) 415
(182,201) (183,201) 137
(183,201) (182,201) 844
(183,201) (184,201) 949
(184,201) (183,201) 690
(184,201) (185,201) 583
(185,201) (184,201) 892
(185,201) (186,201) 680
(186,201) (185,201) 123
(186,201) (187,201) 123
(187,201) (186,201) 842
(187,201) (188,201) 532
(188,201) (187,201) 708
(188,201) (189,201) 875
(189,201) (188,201) 427
(189,201) (190,201) 327
(190,201) (189,201) 876
(190,201) (191,201) 335
(191,201) (190,201) 763
(191,201) (192,201) 210
(192,201) (191,201) 582
(192,201) (193,201) 286
(193,201) (192,201) 896
(193,201) (194,201) 400
(194,201) (193,201) 507
(194,201) (195,201) 190
(195,201) (194,201) 978
(195,201) (196,201) 154
(196,201) (195,201) 115
(196,201) (197,201) 240
(197,201) (196,201) 55
(197,201) (198,201) 812
(198,201) (197,201) 715
(198,201) (199,201) 573
(199,201) (198,201) 989
(199,201) (200,201) 832
(200,201) (199,201) 609
(200,201) (201,201) 537
(201,201) (200,201) 657
(201,201) (202,201) 989
(202,201) (201,201) 11
(202,201) (203,201) 395
(203,201) (202,201) 460
(203,201) (204,201) 619
(204,201) (203,201) 485
(204,201) (205,201) 101
(205,201) (204,201) 933
(205,201) (206,201) 470
(206,201) (205,201) 857
(206,201) (207,201) 799
(207,201) (206,201) 82
(207,201) (208,201) 453
(208,201) (207,201) 200
(208,201) (209,201) 570
(209,201) (208,201) 456
(209,201) (210,201) 622
(210,201) (209,201) 551
(210,201) (211,201) 156
(211,201) (210,201) 642
(211,201) (212,201) 823
(212,201) (211,201) 797
(212,201) (213,201) 55
(213,201) (212,201) 301
(213,201) (214,201) 475
(214,201) (213,201) 624
(214,201) (215,201) 5
(215,201) (214,201) 98
(215,201) (216,201) 384
(216,201) (215,201) 448
(216,201) (217,201) 677
(217,201) (216,201) 93
(217,201) (218,201) 737
(218,201) (217,201) 523
(218,201) (219,201) 11
(219,201) (218,201) 483
(219,201) (220,201) 621
(220,201) (219,201) 815
(220,201) (221,201) 63
(221,201) (220,201) 816
(221,201) (222,201) 995
(222,201) (221,201) 39
(222,201) (223,201) 700
(223,201) (222,201) 630
(223,201) (224,201) 847
(224,201) (223,201) 900
(224,201) (225,201) 603
(225,201) (224,201) 362
(225,201) (226,201) 982
(226,201) (225,201) 197
(226,201) (227,201) 779
(227,201) (226,201) 656
(227,201) (228,201) 850
(228,201) (227,201) 74
(228,201) (229,201) 495
(229,201) (228,201) 606
(229,201) (230,201) 802
(230,201) (229,201) 881
(230,201) (231,201) 453
(231,201) (230,201) 822
(231,201) (232,201) 850
(232,201) (231,201) 979
(232,201) (233,201) 327
(233,201) (232,201) 957
(233,201) (234,201) 954
(234,201) (233,201) 817
(234,201) (235,201) 599
(235,201) (234,201) 857
(235,201) (236,201) 205
(236,201) (235,201) 464
(236,201) (237,201) 555
(237,201) (236,201) 136
(237,201) (238,201) 208
(238,201) (237,201) 179
(238,201) (239,201) 347
(239,201) (238,201) 179
(239,201) (240,201) 477
(240,201) (239,201) 376
(240,201) (241,201) 195
(241,201) (240,201) 65
(241,201) (242,201) 340
(242,201) (241,201) 699
(242,201) (243,201) 473
(243,201) (242,201) 216
(243,201) (244,201) 157
(244,201) (243,201) 302
(244,201) (245,201) 909
(245,201) (244,201) 414
(245,201) (246,201) 412
(246,201) (245,201) 594
(246,201) (247,201) 168
(247,201) (246,201) 526
(247,201) (248,201) 137
(248,201) (247,201) 831
(248,201) (249,201) 202
(249,201) (248,201) 606
(249,201) (250,201) 163
(250,201) (249,201) 191
(1,202) (2,202) 244
(2,202) (1,202) 868
(2,202) (3,202) 664
(3,202) (2,202) 17
(3,202) (4,202) 438
(4,202) (3,202) 185
(4,202) (5,202) 35
(5,202) (4,202) 50
(5,202) (6,202) 143
(6,202) (5,202) 334
(6,202) (7,202) 315
(7,202) (6,202) 117
(7,202) (8,202) 615
(8,202) (7,202) 315
(8,202) (9,202) 260
(9,202) (8,202) 955
(9,202) (10,202) 706
(10,202) (9,202) 727
(10,202) (11,202) 277
(11,202) (10,202) 446
(11,202) (12,202) 635
(12,202) (11,202) 833
(12,202) (13,202) 541
(13,202) (12,202) 559
(13,202) (14,202) 314
(14,202) (13,202) 380
(14,202) (15,202) 426
(15,202) (14,202) 151
(15,202) (16,202) 84
(16,202) (15,202) 50
(16,202) (17,202) 359
(17,202) (16,202) 963
(17,202) (18,202) 365
(18,202) (17,202) 135
(18,202) (19,202) 922
(19,202) (18,202) 304
(19,202) (20,202) 829
(20,202) (19,202) 814
(20,202) (21,202) 279
(21,202) (20,202) 414
(21,202) (22,202) 108
(22,202) (21,202) 418
(22,202) (23,202) 852
(23,202) (22,202) 834
(23,202) (24,202) 859
(24,202) (23,202) 322
(24,202) (25,202) 275
(25,202) (24,202) 19
(25,202) (26,202) 9
(26,202) (25,202) 687
(26,202) (27,202) 957
(27,202) (26,202) 981
(27,202) (28,202) 30
(28,202) (27,202) 210
(28,202) (29,202) 353
(29,202) (28,202) 756
(29,202) (30,202) 904
(30,202) (29,202) 278
(30,202) (31,202) 753
(31,202) (30,202) 176
(31,202) (32,202) 431
(32,202) (31,202) 509
(32,202) (33,202) 13
(33,202) (32,202) 335
(33,202) (34,202) 375
(34,202) (33,202) 663
(34,202) (35,202) 670
(35,202) (34,202) 1
(35,202) (36,202) 458
(36,202) (35,202) 773
(36,202) (37,202) 25
(37,202) (36,202) 37
(37,202) (38,202) 567
(38,202) (37,202) 347
(38,202) (39,202) 381
(39,202) (38,202) 216
(39,202) (40,202) 963
(40,202) (39,202) 507
(40,202) (41,202) 899
(41,202) (40,202) 957
(41,202) (42,202) 786
(42,202) (41,202) 62
(42,202) (43,202) 346
(43,202) (42,202) 184
(43,202) (44,202) 218
(44,202) (43,202) 446
(44,202) (45,202) 172
(45,202) (44,202) 213
(45,202) (46,202) 165
(46,202) (45,202) 696
(46,202) (47,202) 561
(47,202) (46,202) 894
(47,202) (48,202) 25
(48,202) (47,202) 749
(48,202) (49,202) 502
(49,202) (48,202) 729
(49,202) (50,202) 509
(50,202) (49,202) 463
(50,202) (51,202) 473
(51,202) (50,202) 72
(51,202) (52,202) 282
(52,202) (51,202) 280
(52,202) (53,202) 683
(53,202) (52,202) 433
(53,202) (54,202) 419
(54,202) (53,202) 405
(54,202) (55,202) 986
(55,202) (54,202) 126
(55,202) (56,202) 179
(56,202) (55,202) 178
(56,202) (57,202) 890
(57,202) (56,202) 807
(57,202) (58,202) 634
(58,202) (57,202) 728
(58,202) (59,202) 760
(59,202) (58,202) 67
(59,202) (60,202) 467
(60,202) (59,202) 881
(60,202) (61,202) 811
(61,202) (60,202) 862
(61,202) (62,202) 757
(62,202) (61,202) 372
(62,202) (63,202) 119
(63,202) (62,202) 428
(63,202) (64,202) 436
(64,202) (63,202) 796
(64,202) (65,202) 287
(65,202) (64,202) 388
(65,202) (66,202) 435
(66,202) (65,202) 691
(66,202) (67,202) 702
(67,202) (66,202) 399
(67,202) (68,202) 961
(68,202) (67,202) 795
(68,202) (69,202) 531
(69,202) (68,202) 360
(69,202) (70,202) 637
(70,202) (69,202) 821
(70,202) (71,202) 126
(71,202) (70,202) 998
(71,202) (72,202) 262
(72,202) (71,202) 211
(72,202) (73,202) 195
(73,202) (72,202) 716
(73,202) (74,202) 868
(74,202) (73,202) 527
(74,202) (75,202) 250
(75,202) (74,202) 457
(75,202) (76,202) 941
(76,202) (75,202) 567
(76,202) (77,202) 649
(77,202) (76,202) 707
(77,202) (78,202) 477
(78,202) (77,202) 592
(78,202) (79,202) 551
(79,202) (78,202) 815
(79,202) (80,202) 693
(80,202) (79,202) 855
(80,202) (81,202) 221
(81,202) (80,202) 811
(81,202) (82,202) 166
(82,202) (81,202) 191
(82,202) (83,202) 499
(83,202) (82,202) 845
(83,202) (84,202) 810
(84,202) (83,202) 844
(84,202) (85,202) 19
(85,202) (84,202) 988
(85,202) (86,202) 104
(86,202) (85,202) 78
(86,202) (87,202) 990
(87,202) (86,202) 428
(87,202) (88,202) 386
(88,202) (87,202) 833
(88,202) (89,202) 202
(89,202) (88,202) 103
(89,202) (90,202) 916
(90,202) (89,202) 97
(90,202) (91,202) 645
(91,202) (90,202) 951
(91,202) (92,202) 76
(92,202) (91,202) 115
(92,202) (93,202) 625
(93,202) (92,202) 872
(93,202) (94,202) 808
(94,202) (93,202) 983
(94,202) (95,202) 548
(95,202) (94,202) 386
(95,202) (96,202) 608
(96,202) (95,202) 10
(96,202) (97,202) 474
(97,202) (96,202) 284
(97,202) (98,202) 321
(98,202) (97,202) 127
(98,202) (99,202) 689
(99,202) (98,202) 252
(99,202) (100,202) 403
(100,202) (99,202) 213
(100,202) (101,202) 857
(101,202) (100,202) 523
(101,202) (102,202) 808
(102,202) (101,202) 140
(102,202) (103,202) 902
(103,202) (102,202) 997
(103,202) (104,202) 682
(104,202) (103,202) 761
(104,202) (105,202) 91
(105,202) (104,202) 678
(105,202) (106,202) 919
(106,202) (105,202) 17
(106,202) (107,202) 389
(107,202) (106,202) 24
(107,202) (108,202) 739
(108,202) (107,202) 339
(108,202) (109,202) 465
(109,202) (108,202) 889
(109,202) (110,202) 147
(110,202) (109,202) 973
(110,202) (111,202) 939
(111,202) (110,202) 361
(111,202) (112,202) 409
(112,202) (111,202) 600
(112,202) (113,202) 20
(113,202) (112,202) 818
(113,202) (114,202) 937
(114,202) (113,202) 152
(114,202) (115,202) 663
(115,202) (114,202) 880
(115,202) (116,202) 991
(116,202) (115,202) 859
(116,202) (117,202) 992
(117,202) (116,202) 912
(117,202) (118,202) 898
(118,202) (117,202) 4
(118,202) (119,202) 625
(119,202) (118,202) 140
(119,202) (120,202) 777
(120,202) (119,202) 327
(120,202) (121,202) 723
(121,202) (120,202) 100
(121,202) (122,202) 137
(122,202) (121,202) 196
(122,202) (123,202) 965
(123,202) (122,202) 185
(123,202) (124,202) 608
(124,202) (123,202) 761
(124,202) (125,202) 924
(125,202) (124,202) 290
(125,202) (126,202) 449
(126,202) (125,202) 303
(126,202) (127,202) 176
(127,202) (126,202) 698
(127,202) (128,202) 684
(128,202) (127,202) 207
(128,202) (129,202) 486
(129,202) (128,202) 545
(129,202) (130,202) 569
(130,202) (129,202) 13
(130,202) (131,202) 679
(131,202) (130,202) 30
(131,202) (132,202) 985
(132,202) (131,202) 410
(132,202) (133,202) 476
(133,202) (132,202) 238
(133,202) (134,202) 977
(134,202) (133,202) 272
(134,202) (135,202) 780
(135,202) (134,202) 318
(135,202) (136,202) 540
(136,202) (135,202) 71
(136,202) (137,202) 628
(137,202) (136,202) 37
(137,202) (138,202) 324
(138,202) (137,202) 933
(138,202) (139,202) 842
(139,202) (138,202) 285
(139,202) (140,202) 325
(140,202) (139,202) 865
(140,202) (141,202) 735
(141,202) (140,202) 848
(141,202) (142,202) 438
(142,202) (141,202) 600
(142,202) (143,202) 902
(143,202) (142,202) 734
(143,202) (144,202) 221
(144,202) (143,202) 953
(144,202) (145,202) 44
(145,202) (144,202) 637
(145,202) (146,202) 757
(146,202) (145,202) 275
(146,202) (147,202) 542
(147,202) (146,202) 442
(147,202) (148,202) 207
(148,202) (147,202) 798
(148,202) (149,202) 234
(149,202) (148,202) 155
(149,202) (150,202) 618
(150,202) (149,202) 951
(150,202) (151,202) 267
(151,202) (150,202) 711
(151,202) (152,202) 296
(152,202) (151,202) 213
(152,202) (153,202) 596
(153,202) (152,202) 757
(153,202) (154,202) 567
(154,202) (153,202) 344
(154,202) (155,202) 336
(155,202) (154,202) 225
(155,202) (156,202) 528
(156,202) (155,202) 977
(156,202) (157,202) 588
(157,202) (156,202) 821
(157,202) (158,202) 831
(158,202) (157,202) 716
(158,202) (159,202) 218
(159,202) (158,202) 396
(159,202) (160,202) 680
(160,202) (159,202) 67
(160,202) (161,202) 83
(161,202) (160,202) 857
(161,202) (162,202) 266
(162,202) (161,202) 84
(162,202) (163,202) 119
(163,202) (162,202) 55
(163,202) (164,202) 651
(164,202) (163,202) 547
(164,202) (165,202) 244
(165,202) (164,202) 514
(165,202) (166,202) 928
(166,202) (165,202) 258
(166,202) (167,202) 41
(167,202) (166,202) 730
(167,202) (168,202) 359
(168,202) (167,202) 348
(168,202) (169,202) 246
(169,202) (168,202) 95
(169,202) (170,202) 259
(170,202) (169,202) 449
(170,202) (171,202) 474
(171,202) (170,202) 648
(171,202) (172,202) 763
(172,202) (171,202) 763
(172,202) (173,202) 744
(173,202) (172,202) 558
(173,202) (174,202) 824
(174,202) (173,202) 664
(174,202) (175,202) 784
(175,202) (174,202) 357
(175,202) (176,202) 232
(176,202) (175,202) 352
(176,202) (177,202) 317
(177,202) (176,202) 347
(177,202) (178,202) 388
(178,202) (177,202) 278
(178,202) (179,202) 648
(179,202) (178,202) 25
(179,202) (180,202) 154
(180,202) (179,202) 300
(180,202) (181,202) 800
(181,202) (180,202) 871
(181,202) (182,202) 704
(182,202) (181,202) 775
(182,202) (183,202) 843
(183,202) (182,202) 595
(183,202) (184,202) 158
(184,202) (183,202) 673
(184,202) (185,202) 366
(185,202) (184,202) 273
(185,202) (186,202) 422
(186,202) (185,202) 749
(186,202) (187,202) 781
(187,202) (186,202) 903
(187,202) (188,202) 219
(188,202) (187,202) 837
(188,202) (189,202) 624
(189,202) (188,202) 935
(189,202) (190,202) 411
(190,202) (189,202) 479
(190,202) (191,202) 83
(191,202) (190,202) 8
(191,202) (192,202) 851
(192,202) (191,202) 678
(192,202) (193,202) 984
(193,202) (192,202) 94
(193,202) (194,202) 597
(194,202) (193,202) 645
(194,202) (195,202) 106
(195,202) (194,202) 453
(195,202) (196,202) 40
(196,202) (195,202) 302
(196,202) (197,202) 712
(197,202) (196,202) 245
(197,202) (198,202) 213
(198,202) (197,202) 441
(198,202) (199,202) 741
(199,202) (198,202) 727
(199,202) (200,202) 633
(200,202) (199,202) 728
(200,202) (201,202) 184
(201,202) (200,202) 310
(201,202) (202,202) 404
(202,202) (201,202) 463
(202,202) (203,202) 173
(203,202) (202,202) 641
(203,202) (204,202) 532
(204,202) (203,202) 513
(204,202) (205,202) 559
(205,202) (204,202) 669
(205,202) (206,202) 454
(206,202) (205,202) 925
(206,202) (207,202) 248
(207,202) (206,202) 967
(207,202) (208,202) 323
(208,202) (207,202) 79
(208,202) (209,202) 710
(209,202) (208,202) 934
(209,202) (210,202) 291
(210,202) (209,202) 947
(210,202) (211,202) 28
(211,202) (210,202) 127
(211,202) (212,202) 313
(212,202) (211,202) 245
(212,202) (213,202) 410
(213,202) (212,202) 162
(213,202) (214,202) 563
(214,202) (213,202) 756
(214,202) (215,202) 866
(215,202) (214,202) 18
(215,202) (216,202) 612
(216,202) (215,202) 316
(216,202) (217,202) 937
(217,202) (216,202) 586
(217,202) (218,202) 615
(218,202) (217,202) 667
(218,202) (219,202) 253
(219,202) (218,202) 459
(219,202) (220,202) 626
(220,202) (219,202) 779
(220,202) (221,202) 105
(221,202) (220,202) 706
(221,202) (222,202) 573
(222,202) (221,202) 422
(222,202) (223,202) 914
(223,202) (222,202) 214
(223,202) (224,202) 397
(224,202) (223,202) 472
(224,202) (225,202) 469
(225,202) (224,202) 831
(225,202) (226,202) 634
(226,202) (225,202) 926
(226,202) (227,202) 24
(227,202) (226,202) 218
(227,202) (228,202) 777
(228,202) (227,202) 700
(228,202) (229,202) 818
(229,202) (228,202) 129
(229,202) (230,202) 479
(230,202) (229,202) 20
(230,202) (231,202) 375
(231,202) (230,202) 47
(231,202) (232,202) 651
(232,202) (231,202) 763
(232,202) (233,202) 131
(233,202) (232,202) 889
(233,202) (234,202) 197
(234,202) (233,202) 741
(234,202) (235,202) 890
(235,202) (234,202) 104
(235,202) (236,202) 873
(236,202) (235,202) 777
(236,202) (237,202) 994
(237,202) (236,202) 83
(237,202) (238,202) 11
(238,202) (237,202) 575
(238,202) (239,202) 638
(239,202) (238,202) 666
(239,202) (240,202) 62
(240,202) (239,202) 221
(240,202) (241,202) 841
(241,202) (240,202) 853
(241,202) (242,202) 301
(242,202) (241,202) 649
(242,202) (243,202) 875
(243,202) (242,202) 347
(243,202) (244,202) 868
(244,202) (243,202) 161
(244,202) (245,202) 826
(245,202) (244,202) 510
(245,202) (246,202) 940
(246,202) (245,202) 366
(246,202) (247,202) 543
(247,202) (246,202) 51
(247,202) (248,202) 89
(248,202) (247,202) 175
(248,202) (249,202) 516
(249,202) (248,202) 71
(249,202) (250,202) 882
(250,202) (249,202) 306
(1,203) (2,203) 192
(2,203) (1,203) 669
(2,203) (3,203) 637
(3,203) (2,203) 557
(3,203) (4,203) 887
(4,203) (3,203) 789
(4,203) (5,203) 404
(5,203) (4,203) 811
(5,203) (6,203) 232
(6,203) (5,203) 302
(6,203) (7,203) 600
(7,203) (6,203) 834
(7,203) (8,203) 964
(8,203) (7,203) 668
(8,203) (9,203) 112
(9,203) (8,203) 896
(9,203) (10,203) 968
(10,203) (9,203) 61
(10,203) (11,203) 134
(11,203) (10,203) 494
(11,203) (12,203) 367
(12,203) (11,203) 429
(12,203) (13,203) 62
(13,203) (12,203) 461
(13,203) (14,203) 328
(14,203) (13,203) 609
(14,203) (15,203) 444
(15,203) (14,203) 341
(15,203) (16,203) 39
(16,203) (15,203) 488
(16,203) (17,203) 729
(17,203) (16,203) 933
(17,203) (18,203) 298
(18,203) (17,203) 238
(18,203) (19,203) 378
(19,203) (18,203) 396
(19,203) (20,203) 98
(20,203) (19,203) 458
(20,203) (21,203) 925
(21,203) (20,203) 142
(21,203) (22,203) 12
(22,203) (21,203) 23
(22,203) (23,203) 544
(23,203) (22,203) 514
(23,203) (24,203) 619
(24,203) (23,203) 328
(24,203) (25,203) 80
(25,203) (24,203) 248
(25,203) (26,203) 948
(26,203) (25,203) 165
(26,203) (27,203) 2
(27,203) (26,203) 528
(27,203) (28,203) 558
(28,203) (27,203) 530
(28,203) (29,203) 490
(29,203) (28,203) 373
(29,203) (30,203) 340
(30,203) (29,203) 606
(30,203) (31,203) 438
(31,203) (30,203) 265
(31,203) (32,203) 48
(32,203) (31,203) 752
(32,203) (33,203) 710
(33,203) (32,203) 290
(33,203) (34,203) 629
(34,203) (33,203) 518
(34,203) (35,203) 251
(35,203) (34,203) 810
(35,203) (36,203) 905
(36,203) (35,203) 192
(36,203) (37,203) 737
(37,203) (36,203) 812
(37,203) (38,203) 485
(38,203) (37,203) 777
(38,203) (39,203) 346
(39,203) (38,203) 266
(39,203) (40,203) 107
(40,203) (39,203) 333
(40,203) (41,203) 584
(41,203) (40,203) 36
(41,203) (42,203) 27
(42,203) (41,203) 814
(42,203) (43,203) 142
(43,203) (42,203) 699
(43,203) (44,203) 850
(44,203) (43,203) 657
(44,203) (45,203) 196
(45,203) (44,203) 923
