s (1,1) 761
(226,224) (225,224) 405
(226,224) (227,224) 966
(227,224) (226,224) 502
(227,224) (228,224) 902
(228,224) (227,224) 10
(228,224) (229,224) 139
(229,224) (228,224) 786
(229,224) (230,224) 112
(230,224) (229,224) 253
(230,224) (231,224) 952
(231,224) (230,224) 920
(231,224) (232,224) 485
(232,224) (231,224) 285
(232,224) (233,224) 528
(233,224) (232,224) 859
(233,224) (234,224) 295
(234,224) (233,224) 344
(234,224) (235,224) 51
(235,224) (234,224) 492
(235,224) (236,224) 144
(236,224) (235,224) 652
(236,224) (237,224) 822
(237,224) (236,224) 697
(237,224) (238,224) 197
(238,224) (237,224) 598
(238,224) (239,224) 971
(239,224) (238,224) 389
(239,224) (240,224) 249
(240,224) (239,224) 913
(240,224) (241,224) 192
(241,224) (240,224) 419
(241,224) (242,224) 831
(242,224) (241,224) 703
(242,224) (243,224) 524
(243,224) (242,224) 996
(243,224) (244,224) 425
(244,224) (243,224) 907
(244,224) (245,224) 580
(245,224) (244,224) 912
(245,224) (246,224) 198
(246,224) (245,224) 926
(246,224) (247,224) 273
(247,224) (246,224) 33
(247,224) (248,224) 899
(248,224) (247,224) 952
(248,224) (249,224) 154
(249,224) (248,224) 155
(249,224) (250,224) 641
(250,224) (249,224) 151
(1,225) (2,225) 894
(2,225) (1,225) 407
(2,225) (3,225) 590
(3,225) (2,225) 291
(3,225) (4,225) 574
(4,225) (3,225) 191
(4,225) (5,225) 107
(5,225) (4,225) 282
(5,225) (6,225) 131
(6,225) (5,225) 428
(6,225) (7,225) 674
(7,225) (6,225) 103
(7,225) (8,225) 732
(8,225) (7,225) 411
(8,225) (9,225) 761
(9,225) (8,225) 916
(9,225) (10,225) 633
(10,225) (9,225) 862
(10,225) (11,225) 15
(11,225) (10,225) 665
(11,225) (12,225) 41
(12,225) (11,225) 470
(12,225) (13,225) 562
(13,225) (12,225) 869
(13,225) (14,225) 444
(14,225) (13,225) 222
(14,225) (15,225) 299
(15,225) (14,225) 857
(15,225) (16,225) 710
(16,225) (15,225) 467
(16,225) (17,225) 191
(17,225) (16,225) 668
(17,225) (18,225) 537
(18,225) (17,225) 440
(18,225) (19,225) 130
(19,225) (18,225) 953
(19,225) (20,225) 933
(20,225) (19,225) 550
(20,225) (21,225) 594
(21,225) (20,225) 309
(21,225) (22,225) 455
(22,225) (21,225) 345
(22,225) (23,225) 973
(23,225) (22,225) 140
(23,225) (24,225) 124
(24,225) (23,225) 309
(24,225) (25,225) 96
(25,225) (24,225) 851
(25,225) (26,225) 824
(26,225) (25,225) 623
(26,225) (27,225) 518
(27,225) (26,225) 520
(27,225) (28,225) 159
(28,225) (27,225) 888
(28,225) (29,225) 793
(29,225) (28,225) 205
(29,225) (30,225) 422
(30,225) (29,225) 676
(30,225) (31,225) 328
(31,225) (30,225) 580
(31,225) (32,225) 23
(32,225) (31,225) 881
(32,225) (33,225) 636
(33,225) (32,225) 564
(33,225) (34,225) 136
(34,225) (33,225) 651
(34,225) (35,225) 64
(35,225) (34,225) 26
(35,225) (36,225) 895
(36,225) (35,225) 644
(36,225) (37,225) 277
(37,225) (36,225) 883
(37,225) (38,225) 188
(38,225) (37,225) 433
(38,225) (39,225) 976
(39,225) (38,225) 301
(39,225) (40,225) 299
(40,225) (39,225) 495
(40,225) (41,225) 409
(41,225) (40,225) 542
(41,225) (42,225) 100
(42,225) (41,225) 276
(42,225) (43,225) 497
(43,225) (42,225) 372
(43,225) (44,225) 457
(44,225) (43,225) 275
(44,225) (45,225) 734
(45,225) (44,225) 675
(45,225) (46,225) 251
(46,225) (45,225) 23
(46,225) (47,225) 973
(47,225) (46,225) 5
(47,225) (48,225) 369
(48,225) (47,225) 616
(48,225) (49,225) 710
(49,225) (48,225) 243
(49,225) (50,225) 247
(50,225) (49,225) 228
(50,225) (51,225) 589
(51,225) (50,225) 986
(51,225) (52,225) 879
(52,225) (51,225) 108
(52,225) (53,225) 138
(53,225) (52,225) 993
(53,225) (54,225) 590
(54,225) (53,225) 799
(54,225) (55,225) 22
(55,225) (54,225) 622
(55,225) (56,225) 765
(56,225) (55,225) 493
(56,225) (57,225) 792
(57,225) (56,225) 209
(57,225) (58,225) 962
(58,225) (57,225) 825
(58,225) (59,225) 123
(59,225) (58,225) 1
(59,225) (60,225) 259
(60,225) (59,225) 722
(60,225) (61,225) 838
(61,225) (60,225) 914
(61,225) (62,225) 767
(62,225) (61,225) 123
(62,225) (63,225) 329
(63,225) (62,225) 623
(63,225) (64,225) 649
(64,225) (63,225) 389
(64,225) (65,225) 390
(65,225) (64,225) 644
(65,225) (66,225) 601
(66,225) (65,225) 214
(66,225) (67,225) 939
(67,225) (66,225) 973
(67,225) (68,225) 441
(68,225) (67,225) 507
(68,225) (69,225) 563
(69,225) (68,225) 850
(69,225) (70,225) 217
(70,225) (69,225) 321
(70,225) (71,225) 203
(71,225) (70,225) 4
(71,225) (72,225) 815
(72,225) (71,225) 969
(72,225) (73,225) 504
(73,225) (72,225) 65
(73,225) (74,225) 103
(74,225) (73,225) 26
(74,225) (75,225) 339
(75,225) (74,225) 347
(75,225) (76,225) 962
(76,225) (75,225) 649
(76,225) (77,225) 837
(77,225) (76,225) 638
(77,225) (78,225) 198
(78,225) (77,225) 691
(78,225) (79,225) 293
(79,225) (78,225) 528
(79,225) (80,225) 866
(80,225) (79,225) 675
(80,225) (81,225) 347
(81,225) (80,225) 460
(81,225) (82,225) 284
(82,225) (81,225) 710
(82,225) (83,225) 480
(83,225) (82,225) 623
(83,225) (84,225) 145
(84,225) (83,225) 556
(84,225) (85,225) 92
(85,225) (84,225) 203
(85,225) (86,225) 937
(86,225) (85,225) 689
(86,225) (87,225) 236
(87,225) (86,225) 9
(87,225) (88,225) 708
(88,225) (87,225) 257
(88,225) (89,225) 542
(89,225) (88,225) 209
(89,225) (90,225) 45
(90,225) (89,225) 555
(90,225) (91,225) 554
(91,225) (90,225) 294
(91,225) (92,225) 137
(92,225) (91,225) 252
(92,225) (93,225) 895
(93,225) (92,225) 245
(93,225) (94,225) 524
(94,225) (93,225) 524
(94,225) (95,225) 6
(95,225) (94,225) 251
(95,225) (96,225) 817
(96,225) (95,225) 182
(96,225) (97,225) 911
(97,225) (96,225) 982
(97,225) (98,225) 947
(98,225) (97,225) 184
(98,225) (99,225) 487
(99,225) (98,225) 924
(99,225) (100,225) 884
(100,225) (99,225) 251
(100,225) (101,225) 443
(101,225) (100,225) 160
(101,225) (102,225) 321
(102,225) (101,225) 788
(102,225) (103,225) 307
(103,225) (102,225) 35
(103,225) (104,225) 993
(104,225) (103,225) 529
(104,225) (105,225) 949
(105,225) (104,225) 310
(105,225) (106,225) 865
(106,225) (105,225) 735
(106,225) (107,225) 445
(107,225) (106,225) 630
(107,225) (108,225) 165
(108,225) (107,225) 824
(108,225) (109,225) 135
(109,225) (108,225) 424
(109,225) (110,225) 364
(110,225) (109,225) 370
(110,225) (111,225) 929
(111,225) (110,225) 884
(111,225) (112,225) 728
(112,225) (111,225) 298
(112,225) (113,225) 583
(113,225) (112,225) 607
(113,225) (114,225) 721
(114,225) (113,225) 480
(114,225) (115,225) 876
(115,225) (114,225) 552
(115,225) (116,225) 230
(116,225) (115,225) 188
(116,225) (117,225) 929
(117,225) (116,225) 108
(117,225) (118,225) 311
(118,225) (117,225) 590
(118,225) (119,225) 262
(119,225) (118,225) 356
(119,225) (120,225) 193
(120,225) (119,225) 379
(120,225) (121,225) 35
(121,225) (120,225) 612
(121,225) (122,225) 687
(122,225) (121,225) 819
(122,225) (123,225) 9
(123,225) (122,225) 583
(123,225) (124,225) 417
(124,225) (123,225) 176
(124,225) (125,225) 833
(125,225) (124,225) 622
(125,225) (126,225) 220
(126,225) (125,225) 289
(126,225) (127,225) 817
(127,225) (126,225) 695
(127,225) (128,225) 54
(128,225) (127,225) 156
(128,225) (129,225) 15
(129,225) (128,225) 858
(129,225) (130,225) 228
(130,225) (129,225) 234
(130,225) (131,225) 35
(131,225) (130,225) 63
(131,225) (132,225) 770
(132,225) (131,225) 899
(132,225) (133,225) 709
(133,225) (132,225) 275
(133,225) (134,225) 549
(134,225) (133,225) 195
(134,225) (135,225) 648
(135,225) (134,225) 602
(135,225) (136,225) 57
(136,225) (135,225) 829
(136,225) (137,225) 570
(137,225) (136,225) 614
(137,225) (138,225) 723
(138,225) (137,225) 699
(138,225) (139,225) 928
(139,225) (138,225) 349
(139,225) (140,225) 194
(140,225) (139,225) 400
(140,225) (141,225) 155
(141,225) (140,225) 433
(141,225) (142,225) 830
(142,225) (141,225) 548
(142,225) (143,225) 473
(143,225) (142,225) 80
(143,225) (144,225) 29
(144,225) (143,225) 375
(144,225) (145,225) 170
(145,225) (144,225) 180
(145,225) (146,225) 278
(146,225) (145,225) 929
(146,225) (147,225) 192
(147,225) (146,225) 565
(147,225) (148,225) 532
(148,225) (147,225) 141
(148,225) (149,225) 233
(149,225) (148,225) 906
(149,225) (150,225) 809
(150,225) (149,225) 206
(150,225) (151,225) 805
(151,225) (150,225) 399
(151,225) (152,225) 468
(152,225) (151,225) 266
(152,225) (153,225) 486
(153,225) (152,225) 248
(153,225) (154,225) 624
(154,225) (153,225) 763
(154,225) (155,225) 152
(155,225) (154,225) 196
(155,225) (156,225) 803
(156,225) (155,225) 620
(156,225) (157,225) 735
(157,225) (156,225) 733
(157,225) (158,225) 944
(158,225) (157,225) 289
(158,225) (159,225) 103
(159,225) (158,225) 251
(159,225) (160,225) 161
(160,225) (159,225) 775
(160,225) (161,225) 781
(161,225) (160,225) 600
(161,225) (162,225) 916
(162,225) (161,225) 10
(162,225) (163,225) 184
(163,225) (162,225) 654
(163,225) (164,225) 40
(164,225) (163,225) 973
(164,225) (165,225) 706
(165,225) (164,225) 317
(165,225) (166,225) 325
(166,225) (165,225) 268
(166,225) (167,225) 113
(167,225) (166,225) 561
(167,225) (168,225) 734
(168,225) (167,225) 678
(168,225) (169,225) 668
(169,225) (168,225) 615
(169,225) (170,225) 252
(170,225) (169,225) 775
(170,225) (171,225) 964
(171,225) (170,225) 616
(171,225) (172,225) 336
(172,225) (171,225) 785
(172,225) (173,225) 866
(173,225) (172,225) 399
(173,225) (174,225) 500
(174,225) (173,225) 554
(174,225) (175,225) 495
(175,225) (174,225) 724
(175,225) (176,225) 598
(176,225) (175,225) 712
(176,225) (177,225) 163
(177,225) (176,225) 699
(177,225) (178,225) 322
(178,225) (177,225) 745
(178,225) (179,225) 629
(179,225) (178,225) 535
(179,225) (180,225) 163
(180,225) (179,225) 552
(180,225) (181,225) 164
(181,225) (180,225) 159
(181,225) (182,225) 630
(182,225) (181,225) 105
(182,225) (183,225) 96
(183,225) (182,225) 978
(183,225) (184,225) 540
(184,225) (183,225) 606
(184,225) (185,225) 128
(185,225) (184,225) 215
(185,225) (186,225) 178
(186,225) (185,225) 362
(186,225) (187,225) 545
(187,225) (186,225) 182
(187,225) (188,225) 702
(188,225) (187,225) 802
(188,225) (189,225) 935
(189,225) (188,225) 402
(189,225) (190,225) 983
(190,225) (189,225) 684
(190,225) (191,225) 211
(191,225) (190,225) 431
(191,225) (192,225) 185
(192,225) (191,225) 327
(192,225) (193,225) 681
(193,225) (192,225) 208
(193,225) (194,225) 180
(194,225) (193,225) 330
(194,225) (195,225) 229
(195,225) (194,225) 938
(195,225) (196,225) 833
(196,225) (195,225) 529
(196,225) (197,225) 314
(197,225) (196,225) 493
(197,225) (198,225) 129
(198,225) (197,225) 777
(198,225) (199,225) 574
(199,225) (198,225) 112
(199,225) (200,225) 753
(200,225) (199,225) 493
(200,225) (201,225) 389
(201,225) (200,225) 499
(201,225) (202,225) 69
(202,225) (201,225) 473
(202,225) (203,225) 153
(203,225) (202,225) 616
(203,225) (204,225) 592
(204,225) (203,225) 307
(204,225) (205,225) 3
(205,225) (204,225) 907
(205,225) (206,225) 373
(206,225) (205,225) 242
(206,225) (207,225) 745
(207,225) (206,225) 41
(207,225) (208,225) 934
(208,225) (207,225) 991
(208,225) (209,225) 331
(209,225) (208,225) 676
(209,225) (210,225) 430
(210,225) (209,225) 208
(210,225) (211,225) 987
(211,225) (210,225) 228
(211,225) (212,225) 317
(212,225) (211,225) 347
(212,225) (213,225) 777
(213,225) (212,225) 378
(213,225) (214,225) 632
(214,225) (213,225) 328
(214,225) (215,225) 264
(215,225) (214,225) 838
(215,225) (216,225) 770
(216,225) (215,225) 519
(216,225) (217,225) 497
(217,225) (216,225) 216
(217,225) (218,225) 571
(218,225) (217,225) 680
(218,225) (219,225) 449
(219,225) (218,225) 979
(219,225) (220,225) 114
(220,225) (219,225) 537
(220,225) (221,225) 394
(221,225) (220,225) 445
(221,225) (222,225) 434
(222,225) (221,225) 546
(222,225) (223,225) 491
(223,225) (222,225) 844
(223,225) (224,225) 127
(224,225) (223,225) 36
(224,225) (225,225) 213
(225,225) (224,225) 187
(225,225) (226,225) 724
(226,225) (225,225) 632
(226,225) (227,225) 203
(227,225) (226,225) 233
(227,225) (228,225) 419
(228,225) (227,225) 389
(228,225) (229,225) 660
(229,225) (228,225) 203
(229,225) (230,225) 104
(230,225) (229,225) 57
(230,225) (231,225) 889
(231,225) (230,225) 239
(231,225) (232,225) 954
(232,225) (231,225) 960
(232,225) (233,225) 989
(233,225) (232,225) 665
(233,225) (234,225) 486
(234,225) (233,225) 619
(234,225) (235,225) 606
(235,225) (234,225) 787
(235,225) (236,225) 897
(236,225) (235,225) 775
(236,225) (237,225) 719
(237,225) (236,225) 869
(237,225) (238,225) 138
(238,225) (237,225) 374
(238,225) (239,225) 39
(239,225) (238,225) 149
(239,225) (240,225) 67
(240,225) (239,225) 795
(240,225) (241,225) 474
(241,225) (240,225) 368
(241,225) (242,225) 562
(242,225) (241,225) 215
(242,225) (243,225) 281
(243,225) (242,225) 222
(243,225) (244,225) 304
(244,225) (243,225) 880
(244,225) (245,225) 664
(245,225) (244,225) 179
(245,225) (246,225) 676
(246,225) (245,225) 833
(246,225) (247,225) 389
(247,225) (246,225) 817
(247,225) (248,225) 205
(248,225) (247,225) 141
(248,225) (249,225) 96
(249,225) (248,225) 99
(249,225) (250,225) 331
(250,225) (249,225) 925
(1,226) (2,226) 739
(2,226) (1,226) 173
(2,226) (3,226) 81
(3,226) (2,226) 257
(3,226) (4,226) 919
(4,226) (3,226) 663
(4,226) (5,226) 777
(5,226) (4,226) 99
(5,226) (6,226) 760
(6,226) (5,226) 112
(6,226) (7,226) 979
(7,226) (6,226) 735
(7,226) (8,226) 494
(8,226) (7,226) 639
(8,226) (9,226) 596
(9,226) (8,226) 702
(9,226) (10,226) 474
(10,226) (9,226) 125
(10,226) (11,226) 879
(11,226) (10,226) 954
(11,226) (12,226) 985
(12,226) (11,226) 351
(12,226) (13,226) 210
(13,226) (12,226) 972
(13,226) (14,226) 584
(14,226) (13,226) 527
(14,226) (15,226) 904
(15,226) (14,226) 617
(15,226) (16,226) 836
(16,226) (15,226) 145
(16,226) (17,226) 430
(17,226) (16,226) 731
(17,226) (18,226) 188
(18,226) (17,226) 571
(18,226) (19,226) 852
(19,226) (18,226) 4
(19,226) (20,226) 142
(20,226) (19,226) 862
(20,226) (21,226) 323
(21,226) (20,226) 773
(21,226) (22,226) 290
(22,226) (21,226) 498
(22,226) (23,226) 165
(23,226) (22,226) 684
(23,226) (24,226) 247
(24,226) (23,226) 565
(24,226) (25,226) 445
(25,226) (24,226) 284
(25,226) (26,226) 976
(26,226) (25,226) 371
(26,226) (27,226) 692
(27,226) (26,226) 654
(27,226) (28,226) 99
(28,226) (27,226) 402
(28,226) (29,226) 605
(29,226) (28,226) 862
(29,226) (30,226) 286
(30,226) (29,226) 589
(30,226) (31,226) 238
(31,226) (30,226) 896
(31,226) (32,226) 862
(32,226) (31,226) 320
(32,226) (33,226) 83
(33,226) (32,226) 641
(33,226) (34,226) 469
(34,226) (33,226) 43
(34,226) (35,226) 41
(35,226) (34,226) 754
(35,226) (36,226) 767
(36,226) (35,226) 631
(36,226) (37,226) 307
(37,226) (36,226) 39
(37,226) (38,226) 905
(38,226) (37,226) 933
(38,226) (39,226) 365
(39,226) (38,226) 206
(39,226) (40,226) 783
(40,226) (39,226) 630
(40,226) (41,226) 499
(41,226) (40,226) 651
(41,226) (42,226) 665
(42,226) (41,226) 685
(42,226) (43,226) 628
(43,226) (42,226) 257
(43,226) (44,226) 177
(44,226) (43,226) 457
(44,226) (45,226) 65
(45,226) (44,226) 210
(45,226) (46,226) 571
(46,226) (45,226) 534
(46,226) (47,226) 892
(47,226) (46,226) 391
(47,226) (48,226) 393
(48,226) (47,226) 747
(48,226) (49,226) 926
(49,226) (48,226) 451
(49,226) (50,226) 666
(50,226) (49,226) 879
(50,226) (51,226) 657
(51,226) (50,226) 73
(51,226) (52,226) 495
(52,226) (51,226) 669
(52,226) (53,226) 415
(53,226) (52,226) 527
(53,226) (54,226) 914
(54,226) (53,226) 966
(54,226) (55,226) 821
(55,226) (54,226) 586
(55,226) (56,226) 659
(56,226) (55,226) 469
(56,226) (57,226) 520
(57,226) (56,226) 464
(57,226) (58,226) 184
(58,226) (57,226) 661
(58,226) (59,226) 226
(59,226) (58,226) 725
(59,226) (60,226) 904
(60,226) (59,226) 87
(60,226) (61,226) 113
(61,226) (60,226) 333
(61,226) (62,226) 796
(62,226) (61,226) 968
(62,226) (63,226) 413
(63,226) (62,226) 257
(63,226) (64,226) 946
(64,226) (63,226) 895
(64,226) (65,226) 11
(65,226) (64,226) 292
(65,226) (66,226) 960
(66,226) (65,226) 85
(66,226) (67,226) 514
(67,226) (66,226) 77
(67,226) (68,226) 225
(68,226) (67,226) 404
(68,226) (69,226) 185
(69,226) (68,226) 839
(69,226) (70,226) 279
(70,226) (69,226) 930
(70,226) (71,226) 404
(71,226) (70,226) 683
(71,226) (72,226) 486
(72,226) (71,226) 47
(72,226) (73,226) 481
(73,226) (72,226) 815
(73,226) (74,226) 377
(74,226) (73,226) 721
(74,226) (75,226) 451
(75,226) (74,226) 648
(75,226) (76,226) 811
(76,226) (75,226) 553
(76,226) (77,226) 506
(77,226) (76,226) 11
(77,226) (78,226) 771
(78,226) (77,226) 270
(78,226) (79,226) 773
(79,226) (78,226) 410
(79,226) (80,226) 453
(80,226) (79,226) 648
(80,226) (81,226) 190
(81,226) (80,226) 690
(81,226) (82,226) 833
(82,226) (81,226) 311
(82,226) (83,226) 128
(83,226) (82,226) 568
(83,226) (84,226) 835
(84,226) (83,226) 962
(84,226) (85,226) 487
(85,226) (84,226) 28
(85,226) (86,226) 686
(86,226) (85,226) 235
(86,226) (87,226) 123
(87,226) (86,226) 565
(87,226) (88,226) 717
(88,226) (87,226) 711
(88,226) (89,226) 611
(89,226) (88,226) 684
(89,226) (90,226) 16
(90,226) (89,226) 907
(90,226) (91,226) 786
(91,226) (90,226) 253
(91,226) (92,226) 71
(92,226) (91,226) 714
(92,226) (93,226) 953
(93,226) (92,226) 440
(93,226) (94,226) 686
(94,226) (93,226) 364
(94,226) (95,226) 369
(95,226) (94,226) 542
(95,226) (96,226) 469
(96,226) (95,226) 153
(96,226) (97,226) 346
(97,226) (96,226) 871
(97,226) (98,226) 659
(98,226) (97,226) 443
(98,226) (99,226) 229
(99,226) (98,226) 392
(99,226) (100,226) 503
(100,226) (99,226) 840
(100,226) (101,226) 691
(101,226) (100,226) 833
(101,226) (102,226) 538
(102,226) (101,226) 718
(102,226) (103,226) 416
(103,226) (102,226) 661
(103,226) (104,226) 908
(104,226) (103,226) 250
(104,226) (105,226) 720
(105,226) (104,226) 859
(105,226) (106,226) 577
(106,226) (105,226) 641
(106,226) (107,226) 612
(107,226) (106,226) 681
(107,226) (108,226) 104
(108,226) (107,226) 823
(108,226) (109,226) 672
(109,226) (108,226) 104
(109,226) (110,226) 592
(110,226) (109,226) 262
(110,226) (111,226) 324
(111,226) (110,226) 906
(111,226) (112,226) 295
(112,226) (111,226) 6
(112,226) (113,226) 693
(113,226) (112,226) 400
(113,226) (114,226) 185
(114,226) (113,226) 451
(114,226) (115,226) 808
(115,226) (114,226) 304
(115,226) (116,226) 345
(116,226) (115,226) 556
(116,226) (117,226) 82
(117,226) (116,226) 292
(117,226) (118,226) 567
(118,226) (117,226) 8
(118,226) (119,226) 175
(119,226) (118,226) 278
(119,226) (120,226) 806
(120,226) (119,226) 643
(120,226) (121,226) 285
(121,226) (120,226) 199
(121,226) (122,226) 313
(122,226) (121,226) 262
(122,226) (123,226) 428
(123,226) (122,226) 727
(123,226) (124,226) 697
(124,226) (123,226) 468
(124,226) (125,226) 228
(125,226) (124,226) 982
(125,226) (126,226) 821
(126,226) (125,226) 488
(126,226) (127,226) 67
(127,226) (126,226) 97
(127,226) (128,226) 663
(128,226) (127,226) 804
(128,226) (129,226) 489
(129,226) (128,226) 712
(129,226) (130,226) 935
(130,226) (129,226) 901
(130,226) (131,226) 978
(131,226) (130,226) 357
(131,226) (132,226) 486
(132,226) (131,226) 234
(132,226) (133,226) 800
(133,226) (132,226) 815
(133,226) (134,226) 449
(134,226) (133,226) 347
(134,226) (135,226) 130
(135,226) (134,226) 868
(135,226) (136,226) 88
(136,226) (135,226) 703
(136,226) (137,226) 974
(137,226) (136,226) 197
(137,226) (138,226) 258
(138,226) (137,226) 821
(138,226) (139,226) 358
(139,226) (138,226) 619
(139,226) (140,226) 887
(140,226) (139,226) 620
(140,226) (141,226) 681
(141,226) (140,226) 791
(141,226) (142,226) 434
(142,226) (141,226) 742
(142,226) (143,226) 969
(143,226) (142,226) 255
(143,226) (144,226) 688
(144,226) (143,226) 143
(144,226) (145,226) 28
(145,226) (144,226) 733
(145,226) (146,226) 513
(146,226) (145,226) 611
(146,226) (147,226) 753
(147,226) (146,226) 801
(147,226) (148,226) 490
(148,226) (147,226) 270
(148,226) (149,226) 777
(149,226) (148,226) 527
(149,226) (150,226) 549
(150,226) (149,226) 149
(150,226) (151,226) 992
(151,226) (150,226) 267
(151,226) (152,226) 806
(152,226) (151,226) 649
(152,226) (153,226) 702
(153,226) (152,226) 289
(153,226) (154,226) 466
(154,226) (153,226) 260
(154,226) (155,226) 631
(155,226) (154,226) 801
(155,226) (156,226) 942
(156,226) (155,226) 836
(156,226) (157,226) 123
(157,226) (156,226) 559
(157,226) (158,226) 537
(158,226) (157,226) 164
(158,226) (159,226) 906
(159,226) (158,226) 25
(159,226) (160,226) 503
(160,226) (159,226) 874
(160,226) (161,226) 376
(161,226) (160,226) 577
(161,226) (162,226) 468
(162,226) (161,226) 139
(162,226) (163,226) 273
(163,226) (162,226) 154
(163,226) (164,226) 289
(164,226) (163,226) 2
(164,226) (165,226) 265
(165,226) (164,226) 888
(165,226) (166,226) 261
(166,226) (165,226) 240
(166,226) (167,226) 394
(167,226) (166,226) 664
(167,226) (168,226) 723
(168,226) (167,226) 742
(168,226) (169,226) 307
(169,226) (168,226) 574
(169,226) (170,226) 244
(170,226) (169,226) 294
(170,226) (171,226) 210
(171,226) (170,226) 734
(171,226) (172,226) 681
(172,226) (171,226) 335
(172,226) (173,226) 238
(173,226) (172,226) 122
(173,226) (174,226) 640
(174,226) (173,226) 246
(174,226) (175,226) 419
(175,226) (174,226) 466
(175,226) (176,226) 984
(176,226) (175,226) 569
(176,226) (177,226) 386
(177,226) (176,226) 689
(177,226) (178,226) 762
(178,226) (177,226) 248
(178,226) (179,226) 116
(179,226) (178,226) 836
(179,226) (180,226) 598
(180,226) (179,226) 53
(180,226) (181,226) 540
(181,226) (180,226) 926
(181,226) (182,226) 543
(182,226) (181,226) 490
(182,226) (183,226) 790
(183,226) (182,226) 894
(183,226) (184,226) 588
(184,226) (183,226) 145
(184,226) (185,226) 800
(185,226) (184,226) 530
(185,226) (186,226) 28
(186,226) (185,226) 742
(186,226) (187,226) 699
(187,226) (186,226) 829
(187,226) (188,226) 29
(188,226) (187,226) 401
(188,226) (189,226) 430
(189,226) (188,226) 307
(189,226) (190,226) 930
(190,226) (189,226) 160
(190,226) (191,226) 127
(191,226) (190,226) 134
(191,226) (192,226) 30
(192,226) (191,226) 186
(192,226) (193,226) 886
(193,226) (192,226) 233
(193,226) (194,226) 569
(194,226) (193,226) 957
(194,226) (195,226) 25
(195,226) (194,226) 153
(195,226) (196,226) 54
(196,226) (195,226) 553
(196,226) (197,226) 14
(197,226) (196,226) 588
(197,226) (198,226) 982
(198,226) (197,226) 998
(198,226) (199,226) 912
(199,226) (198,226) 833
(199,226) (200,226) 477
(200,226) (199,226) 439
(200,226) (201,226) 16
(201,226) (200,226) 367
(201,226) (202,226) 670
(202,226) (201,226) 290
(202,226) (203,226) 343
(203,226) (202,226) 458
(203,226) (204,226) 550
(204,226) (203,226) 775
(204,226) (205,226) 790
(205,226) (204,226) 504
(205,226) (206,226) 826
(206,226) (205,226) 326
(206,226) (207,226) 59
(207,226) (206,226) 873
(207,226) (208,226) 478
(208,226) (207,226) 990
(208,226) (209,226) 64
(209,226) (208,226) 805
(209,226) (210,226) 444
(210,226) (209,226) 232
(210,226) (211,226) 513
(211,226) (210,226) 735
(211,226) (212,226) 133
(212,226) (211,226) 266
(212,226) (213,226) 410
(213,226) (212,226) 759
(213,226) (214,226) 702
(214,226) (213,226) 439
(214,226) (215,226) 763
(215,226) (214,226) 454
(215,226) (216,226) 73
(216,226) (215,226) 67
(216,226) (217,226) 17
(217,226) (216,226) 906
(217,226) (218,226) 303
(218,226) (217,226) 669
(218,226) (219,226) 242
(219,226) (218,226) 689
(219,226) (220,226) 680
(220,226) (219,226) 733
(220,226) (221,226) 988
(221,226) (220,226) 859
(221,226) (222,226) 167
(222,226) (221,226) 285
(222,226) (223,226) 754
(223,226) (222,226) 200
(223,226) (224,226) 156
(224,226) (223,226) 931
(224,226) (225,226) 220
(225,226) (224,226) 528
(225,226) (226,226) 343
(226,226) (225,226) 948
(226,226) (227,226) 730
(227,226) (226,226) 897
(227,226) (228,226) 622
(228,226) (227,226) 845
(228,226) (229,226) 758
(229,226) (228,226) 859
(229,226) (230,226) 275
(230,226) (229,226) 331
(230,226) (231,226) 891
(231,226) (230,226) 400
(231,226) (232,226) 725
(232,226) (231,226) 490
(232,226) (233,226) 173
(233,226) (232,226) 983
(233,226) (234,226) 321
(234,226) (233,226) 403
(234,226) (235,226) 238
(235,226) (234,226) 151
(235,226) (236,226) 942
(236,226) (235,226) 30
(236,226) (237,226) 714
(237,226) (236,226) 344
(237,226) (238,226) 714
(238,226) (237,226) 919
(238,226) (239,226) 520
(239,226) (238,226) 270
(239,226) (240,226) 795
(240,226) (239,226) 621
(240,226) (241,226) 62
(241,226) (240,226) 567
(241,226) (242,226) 966
(242,226) (241,226) 741
(242,226) (243,226) 80
(243,226) (242,226) 52
(243,226) (244,226) 398
(244,226) (243,226) 157
(244,226) (245,226) 740
(245,226) (244,226) 348
(245,226) (246,226) 593
(246,226) (245,226) 261
(246,226) (247,226) 245
(247,226) (246,226) 339
(247,226) (248,226) 789
(248,226) (247,226) 160
(248,226) (249,226) 657
(249,226) (248,226) 369
(249,226) (250,226) 482
(250,226) (249,226) 31
(1,227) (2,227) 745
(2,227) (1,227) 87
(2,227) (3,227) 692
(3,227) (2,227) 535
(3,227) (4,227) 446
(4,227) (3,227) 85
(4,227) (5,227) 248
(5,227) (4,227) 337
(5,227) (6,227) 226
(6,227) (5,227) 735
(6,227) (7,227) 216
(7,227) (6,227) 575
(7,227) (8,227) 482
(8,227) (7,227) 390
(8,227) (9,227) 941
(9,227) (8,227) 247
(9,227) (10,227) 566
(10,227) (9,227) 754
(10,227) (11,227) 48
(11,227) (10,227) 328
(11,227) (12,227) 513
(12,227) (11,227) 701
(12,227) (13,227) 269
(13,227) (12,227) 632
(13,227) (14,227) 844
(14,227) (13,227) 947
(14,227) (15,227) 396
(15,227) (14,227) 664
(15,227) (16,227) 674
(16,227) (15,227) 638
(16,227) (17,227) 285
