s (1,1) 500
(89,148) (88,148) 5
(89,148) (90,148) 825
(90,148) (89,148) 160
(90,148) (91,148) 139
(91,148) (90,148) 649
(91,148) (92,148) 394
(92,148) (91,148) 566
(92,148) (93,148) 779
(93,148) (92,148) 564
(93,148) (94,148) 610
(94,148) (93,148) 225
(94,148) (95,148) 928
(95,148) (94,148) 541
(95,148) (96,148) 296
(96,148) (95,148) 398
(96,148) (97,148) 902
(97,148) (96,148) 618
(97,148) (98,148) 80
(98,148) (97,148) 939
(98,148) (99,148) 232
(99,148) (98,148) 160
(99,148) (100,148) 708
(100,148) (99,148) 757
(100,148) (101,148) 941
(101,148) (100,148) 517
(101,148) (102,148) 739
(102,148) (101,148) 816
(102,148) (103,148) 876
(103,148) (102,148) 671
(103,148) (104,148) 968
(104,148) (103,148) 638
(104,148) (105,148) 170
(105,148) (104,148) 861
(105,148) (106,148) 882
(106,148) (105,148) 505
(106,148) (107,148) 93
(107,148) (106,148) 587
(107,148) (108,148) 131
(108,148) (107,148) 803
(108,148) (109,148) 731
(109,148) (108,148) 523
(109,148) (110,148) 216
(110,148) (109,148) 82
(110,148) (111,148) 804
(111,148) (110,148) 774
(111,148) (112,148) 684
(112,148) (111,148) 922
(112,148) (113,148) 201
(113,148) (112,148) 851
(113,148) (114,148) 785
(114,148) (113,148) 610
(114,148) (115,148) 407
(115,148) (114,148) 110
(115,148) (116,148) 484
(116,148) (115,148) 248
(116,148) (117,148) 172
(117,148) (116,148) 450
(117,148) (118,148) 52
(118,148) (117,148) 32
(118,148) (119,148) 957
(119,148) (118,148) 657
(119,148) (120,148) 47
(120,148) (119,148) 263
(120,148) (121,148) 241
(121,148) (120,148) 647
(121,148) (122,148) 312
(122,148) (121,148) 23
(122,148) (123,148) 86
(123,148) (122,148) 663
(123,148) (124,148) 920
(124,148) (123,148) 795
(124,148) (125,148) 14
(125,148) (124,148) 285
(125,148) (126,148) 600
(126,148) (125,148) 834
(126,148) (127,148) 645
(127,148) (126,148) 35
(127,148) (128,148) 377
(128,148) (127,148) 912
(128,148) (129,148) 818
(129,148) (128,148) 335
(129,148) (130,148) 89
(130,148) (129,148) 456
(130,148) (131,148) 472
(131,148) (130,148) 865
(131,148) (132,148) 435
(132,148) (131,148) 62
(132,148) (133,148) 783
(133,148) (132,148) 779
(133,148) (134,148) 393
(134,148) (133,148) 520
(134,148) (135,148) 396
(135,148) (134,148) 657
(135,148) (136,148) 200
(136,148) (135,148) 725
(136,148) (137,148) 810
(137,148) (136,148) 991
(137,148) (138,148) 943
(138,148) (137,148) 486
(138,148) (139,148) 731
(139,148) (138,148) 298
(139,148) (140,148) 509
(140,148) (139,148) 809
(140,148) (141,148) 847
(141,148) (140,148) 703
(141,148) (142,148) 127
(142,148) (141,148) 60
(142,148) (143,148) 447
(143,148) (142,148) 679
(143,148) (144,148) 763
(144,148) (143,148) 438
(144,148) (145,148) 367
(145,148) (144,148) 980
(145,148) (146,148) 637
(146,148) (145,148) 25
(146,148) (147,148) 686
(147,148) (146,148) 581
(147,148) (148,148) 843
(148,148) (147,148) 276
(148,148) (149,148) 163
(149,148) (148,148) 485
(149,148) (150,148) 46
(150,148) (149,148) 293
(150,148) (151,148) 926
(151,148) (150,148) 666
(151,148) (152,148) 872
(152,148) (151,148) 99
(152,148) (153,148) 903
(153,148) (152,148) 426
(153,148) (154,148) 916
(154,148) (153,148) 82
(154,148) (155,148) 39
(155,148) (154,148) 479
(155,148) (156,148) 558
(156,148) (155,148) 568
(156,148) (157,148) 338
(157,148) (156,148) 443
(157,148) (158,148) 920
(158,148) (157,148) 724
(158,148) (159,148) 670
(159,148) (158,148) 743
(159,148) (160,148) 238
(160,148) (159,148) 638
(160,148) (161,148) 914
(161,148) (160,148) 917
(161,148) (162,148) 968
(162,148) (161,148) 345
(162,148) (163,148) 702
(163,148) (162,148) 509
(163,148) (164,148) 73
(164,148) (163,148) 773
(164,148) (165,148) 755
(165,148) (164,148) 276
(165,148) (166,148) 632
(166,148) (165,148) 842
(166,148) (167,148) 958
(167,148) (166,148) 385
(167,148) (168,148) 163
(168,148) (167,148) 191
(168,148) (169,148) 142
(169,148) (168,148) 138
(169,148) (170,148) 146
(170,148) (169,148) 127
(170,148) (171,148) 87
(171,148) (170,148) 147
(171,148) (172,148) 327
(172,148) (171,148) 405
(172,148) (173,148) 363
(173,148) (172,148) 806
(173,148) (174,148) 872
(174,148) (173,148) 223
(174,148) (175,148) 61
(175,148) (174,148) 38
(175,148) (176,148) 646
(176,148) (175,148) 637
(176,148) (177,148) 913
(177,148) (176,148) 381
(177,148) (178,148) 398
(178,148) (177,148) 533
(178,148) (179,148) 939
(179,148) (178,148) 294
(179,148) (180,148) 898
(180,148) (179,148) 23
(180,148) (181,148) 618
(181,148) (180,148) 589
(181,148) (182,148) 411
(182,148) (181,148) 51
(182,148) (183,148) 233
(183,148) (182,148) 962
(183,148) (184,148) 548
(184,148) (183,148) 259
(184,148) (185,148) 218
(185,148) (184,148) 828
(185,148) (186,148) 438
(186,148) (185,148) 506
(186,148) (187,148) 567
(187,148) (186,148) 154
(187,148) (188,148) 108
(188,148) (187,148) 524
(188,148) (189,148) 623
(189,148) (188,148) 85
(189,148) (190,148) 578
(190,148) (189,148) 631
(190,148) (191,148) 873
(191,148) (190,148) 761
(191,148) (192,148) 447
(192,148) (191,148) 671
(192,148) (193,148) 175
(193,148) (192,148) 522
(193,148) (194,148) 924
(194,148) (193,148) 464
(194,148) (195,148) 354
(195,148) (194,148) 883
(195,148) (196,148) 904
(196,148) (195,148) 228
(196,148) (197,148) 782
(197,148) (196,148) 170
(197,148) (198,148) 945
(198,148) (197,148) 460
(198,148) (199,148) 66
(199,148) (198,148) 272
(199,148) (200,148) 313
(200,148) (199,148) 299
(200,148) (201,148) 519
(201,148) (200,148) 180
(201,148) (202,148) 923
(202,148) (201,148) 438
(202,148) (203,148) 459
(203,148) (202,148) 583
(203,148) (204,148) 352
(204,148) (203,148) 440
(204,148) (205,148) 512
(205,148) (204,148) 50
(205,148) (206,148) 659
(206,148) (205,148) 962
(206,148) (207,148) 125
(207,148) (206,148) 27
(207,148) (208,148) 861
(208,148) (207,148) 848
(208,148) (209,148) 113
(209,148) (208,148) 935
(209,148) (210,148) 141
(210,148) (209,148) 334
(210,148) (211,148) 647
(211,148) (210,148) 641
(211,148) (212,148) 440
(212,148) (211,148) 737
(212,148) (213,148) 747
(213,148) (212,148) 537
(213,148) (214,148) 657
(214,148) (213,148) 746
(214,148) (215,148) 559
(215,148) (214,148) 280
(215,148) (216,148) 853
(216,148) (215,148) 557
(216,148) (217,148) 338
(217,148) (216,148) 847
(217,148) (218,148) 333
(218,148) (217,148) 400
(218,148) (219,148) 702
(219,148) (218,148) 55
(219,148) (220,148) 601
(220,148) (219,148) 759
(220,148) (221,148) 820
(221,148) (220,148) 890
(221,148) (222,148) 878
(222,148) (221,148) 28
(222,148) (223,148) 630
(223,148) (222,148) 737
(223,148) (224,148) 35
(224,148) (223,148) 995
(224,148) (225,148) 617
(225,148) (224,148) 664
(225,148) (226,148) 78
(226,148) (225,148) 508
(226,148) (227,148) 509
(227,148) (226,148) 612
(227,148) (228,148) 582
(228,148) (227,148) 714
(228,148) (229,148) 171
(229,148) (228,148) 236
(229,148) (230,148) 84
(230,148) (229,148) 832
(230,148) (231,148) 882
(231,148) (230,148) 637
(231,148) (232,148) 523
(232,148) (231,148) 995
(232,148) (233,148) 685
(233,148) (232,148) 751
(233,148) (234,148) 729
(234,148) (233,148) 595
(234,148) (235,148) 172
(235,148) (234,148) 221
(235,148) (236,148) 697
(236,148) (235,148) 11
(236,148) (237,148) 590
(237,148) (236,148) 682
(237,148) (238,148) 127
(238,148) (237,148) 439
(238,148) (239,148) 880
(239,148) (238,148) 959
(239,148) (240,148) 543
(240,148) (239,148) 789
(240,148) (241,148) 205
(241,148) (240,148) 801
(241,148) (242,148) 42
(242,148) (241,148) 605
(242,148) (243,148) 833
(243,148) (242,148) 743
(243,148) (244,148) 46
(244,148) (243,148) 122
(244,148) (245,148) 843
(245,148) (244,148) 465
(245,148) (246,148) 984
(246,148) (245,148) 290
(246,148) (247,148) 287
(247,148) (246,148) 475
(247,148) (248,148) 177
(248,148) (247,148) 946
(248,148) (249,148) 470
(249,148) (248,148) 313
(249,148) (250,148) 802
(250,148) (249,148) 411
(1,149) (2,149) 715
(2,149) (1,149) 949
(2,149) (3,149) 45
(3,149) (2,149) 73
(3,149) (4,149) 274
(4,149) (3,149) 180
(4,149) (5,149) 562
(5,149) (4,149) 33
(5,149) (6,149) 510
(6,149) (5,149) 471
(6,149) (7,149) 603
(7,149) (6,149) 450
(7,149) (8,149) 855
(8,149) (7,149) 734
(8,149) (9,149) 549
(9,149) (8,149) 357
(9,149) (10,149) 791
(10,149) (9,149) 206
(10,149) (11,149) 179
(11,149) (10,149) 327
(11,149) (12,149) 424
(12,149) (11,149) 194
(12,149) (13,149) 432
(13,149) (12,149) 893
(13,149) (14,149) 900
(14,149) (13,149) 919
(14,149) (15,149) 945
(15,149) (14,149) 422
(15,149) (16,149) 95
(16,149) (15,149) 10
(16,149) (17,149) 949
(17,149) (16,149) 892
(17,149) (18,149) 589
(18,149) (17,149) 221
(18,149) (19,149) 26
(19,149) (18,149) 516
(19,149) (20,149) 420
(20,149) (19,149) 574
(20,149) (21,149) 421
(21,149) (20,149) 134
(21,149) (22,149) 294
(22,149) (21,149) 872
(22,149) (23,149) 933
(23,149) (22,149) 350
(23,149) (24,149) 5
(24,149) (23,149) 402
(24,149) (25,149) 748
(25,149) (24,149) 520
(25,149) (26,149) 522
(26,149) (25,149) 86
(26,149) (27,149) 619
(27,149) (26,149) 891
(27,149) (28,149) 45
(28,149) (27,149) 709
(28,149) (29,149) 521
(29,149) (28,149) 636
(29,149) (30,149) 115
(30,149) (29,149) 197
(30,149) (31,149) 488
(31,149) (30,149) 195
(31,149) (32,149) 70
(32,149) (31,149) 836
(32,149) (33,149) 733
(33,149) (32,149) 842
(33,149) (34,149) 807
(34,149) (33,149) 78
(34,149) (35,149) 746
(35,149) (34,149) 74
(35,149) (36,149) 224
(36,149) (35,149) 723
(36,149) (37,149) 465
(37,149) (36,149) 424
(37,149) (38,149) 337
(38,149) (37,149) 500
(38,149) (39,149) 559
(39,149) (38,149) 965
(39,149) (40,149) 994
(40,149) (39,149) 851
(40,149) (41,149) 978
(41,149) (40,149) 499
(41,149) (42,149) 808
(42,149) (41,149) 866
(42,149) (43,149) 305
(43,149) (42,149) 571
(43,149) (44,149) 165
(44,149) (43,149) 892
(44,149) (45,149) 414
(45,149) (44,149) 323
(45,149) (46,149) 952
(46,149) (45,149) 992
(46,149) (47,149) 362
(47,149) (46,149) 708
(47,149) (48,149) 686
(48,149) (47,149) 757
(48,149) (49,149) 174
(49,149) (48,149) 74
(49,149) (50,149) 532
(50,149) (49,149) 927
(50,149) (51,149) 434
(51,149) (50,149) 333
(51,149) (52,149) 267
(52,149) (51,149) 894
(52,149) (53,149) 876
(53,149) (52,149) 125
(53,149) (54,149) 350
(54,149) (53,149) 743
(54,149) (55,149) 430
(55,149) (54,149) 386
(55,149) (56,149) 666
(56,149) (55,149) 788
(56,149) (57,149) 180
(57,149) (56,149) 673
(57,149) (58,149) 586
(58,149) (57,149) 711
(58,149) (59,149) 808
(59,149) (58,149) 226
(59,149) (60,149) 991
(60,149) (59,149) 389
(60,149) (61,149) 476
(61,149) (60,149) 86
(61,149) (62,149) 88
(62,149) (61,149) 61
(62,149) (63,149) 500
(63,149) (62,149) 535
(63,149) (64,149) 4
(64,149) (63,149) 479
(64,149) (65,149) 261
(65,149) (64,149) 975
(65,149) (66,149) 297
(66,149) (65,149) 953
(66,149) (67,149) 630
(67,149) (66,149) 306
(67,149) (68,149) 999
(68,149) (67,149) 749
(68,149) (69,149) 473
(69,149) (68,149) 16
(69,149) (70,149) 55
(70,149) (69,149) 814
(70,149) (71,149) 638
(71,149) (70,149) 402
(71,149) (72,149) 721
(72,149) (71,149) 33
(72,149) (73,149) 437
(73,149) (72,149) 550
(73,149) (74,149) 279
(74,149) (73,149) 769
(74,149) (75,149) 557
(75,149) (74,149) 390
(75,149) (76,149) 140
(76,149) (75,149) 106
(76,149) (77,149) 630
(77,149) (76,149) 482
(77,149) (78,149) 767
(78,149) (77,149) 959
(78,149) (79,149) 991
(79,149) (78,149) 126
(79,149) (80,149) 666
(80,149) (79,149) 736
(80,149) (81,149) 397
(81,149) (80,149) 350
(81,149) (82,149) 2
(82,149) (81,149) 419
(82,149) (83,149) 426
(83,149) (82,149) 877
(83,149) (84,149) 826
(84,149) (83,149) 226
(84,149) (85,149) 565
(85,149) (84,149) 173
(85,149) (86,149) 544
(86,149) (85,149) 549
(86,149) (87,149) 915
(87,149) (86,149) 913
(87,149) (88,149) 164
(88,149) (87,149) 494
(88,149) (89,149) 73
(89,149) (88,149) 455
(89,149) (90,149) 25
(90,149) (89,149) 323
(90,149) (91,149) 77
(91,149) (90,149) 865
(91,149) (92,149) 641
(92,149) (91,149) 481
(92,149) (93,149) 737
(93,149) (92,149) 450
(93,149) (94,149) 985
(94,149) (93,149) 795
(94,149) (95,149) 802
(95,149) (94,149) 166
(95,149) (96,149) 614
(96,149) (95,149) 298
(96,149) (97,149) 131
(97,149) (96,149) 466
(97,149) (98,149) 842
(98,149) (97,149) 14
(98,149) (99,149) 97
(99,149) (98,149) 770
(99,149) (100,149) 935
(100,149) (99,149) 51
(100,149) (101,149) 355
(101,149) (100,149) 201
(101,149) (102,149) 559
(102,149) (101,149) 31
(102,149) (103,149) 617
(103,149) (102,149) 675
(103,149) (104,149) 670
(104,149) (103,149) 159
(104,149) (105,149) 773
(105,149) (104,149) 503
(105,149) (106,149) 300
(106,149) (105,149) 42
(106,149) (107,149) 826
(107,149) (106,149) 704
(107,149) (108,149) 363
(108,149) (107,149) 605
(108,149) (109,149) 495
(109,149) (108,149) 794
(109,149) (110,149) 737
(110,149) (109,149) 109
(110,149) (111,149) 136
(111,149) (110,149) 346
(111,149) (112,149) 218
(112,149) (111,149) 275
(112,149) (113,149) 354
(113,149) (112,149) 599
(113,149) (114,149) 78
(114,149) (113,149) 329
(114,149) (115,149) 673
(115,149) (114,149) 396
(115,149) (116,149) 666
(116,149) (115,149) 475
(116,149) (117,149) 104
(117,149) (116,149) 415
(117,149) (118,149) 110
(118,149) (117,149) 889
(118,149) (119,149) 275
(119,149) (118,149) 731
(119,149) (120,149) 882
(120,149) (119,149) 377
(120,149) (121,149) 308
(121,149) (120,149) 410
(121,149) (122,149) 990
(122,149) (121,149) 297
(122,149) (123,149) 705
(123,149) (122,149) 143
(123,149) (124,149) 820
(124,149) (123,149) 466
(124,149) (125,149) 311
(125,149) (124,149) 823
(125,149) (126,149) 468
(126,149) (125,149) 56
(126,149) (127,149) 917
(127,149) (126,149) 319
(127,149) (128,149) 244
(128,149) (127,149) 309
(128,149) (129,149) 487
(129,149) (128,149) 81
(129,149) (130,149) 858
(130,149) (129,149) 254
(130,149) (131,149) 60
(131,149) (130,149) 224
(131,149) (132,149) 96
(132,149) (131,149) 118
(132,149) (133,149) 903
(133,149) (132,149) 43
(133,149) (134,149) 90
(134,149) (133,149) 174
(134,149) (135,149) 823
(135,149) (134,149) 415
(135,149) (136,149) 686
(136,149) (135,149) 558
(136,149) (137,149) 403
(137,149) (136,149) 828
(137,149) (138,149) 241
(138,149) (137,149) 468
(138,149) (139,149) 566
(139,149) (138,149) 801
(139,149) (140,149) 834
(140,149) (139,149) 475
(140,149) (141,149) 850
(141,149) (140,149) 860
(141,149) (142,149) 5
(142,149) (141,149) 312
(142,149) (143,149) 684
(143,149) (142,149) 610
(143,149) (144,149) 7
(144,149) (143,149) 710
(144,149) (145,149) 540
(145,149) (144,149) 324
(145,149) (146,149) 865
(146,149) (145,149) 921
(146,149) (147,149) 464
(147,149) (146,149) 26
(147,149) (148,149) 339
(148,149) (147,149) 103
(148,149) (149,149) 668
(149,149) (148,149) 914
(149,149) (150,149) 222
(150,149) (149,149) 339
(150,149) (151,149) 904
(151,149) (150,149) 145
(151,149) (152,149) 165
(152,149) (151,149) 355
(152,149) (153,149) 981
(153,149) (152,149) 738
(153,149) (154,149) 129
(154,149) (153,149) 729
(154,149) (155,149) 573
(155,149) (154,149) 844
(155,149) (156,149) 856
(156,149) (155,149) 278
(156,149) (157,149) 102
(157,149) (156,149) 213
(157,149) (158,149) 810
(158,149) (157,149) 282
(158,149) (159,149) 603
(159,149) (158,149) 349
(159,149) (160,149) 951
(160,149) (159,149) 961
(160,149) (161,149) 112
(161,149) (160,149) 925
(161,149) (162,149) 96
(162,149) (161,149) 751
(162,149) (163,149) 135
(163,149) (162,149) 998
(163,149) (164,149) 720
(164,149) (163,149) 644
(164,149) (165,149) 228
(165,149) (164,149) 806
(165,149) (166,149) 535
(166,149) (165,149) 427
(166,149) (167,149) 801
(167,149) (166,149) 798
(167,149) (168,149) 372
(168,149) (167,149) 612
(168,149) (169,149) 775
(169,149) (168,149) 439
(169,149) (170,149) 235
(170,149) (169,149) 753
(170,149) (171,149) 978
(171,149) (170,149) 50
(171,149) (172,149) 34
(172,149) (171,149) 606
(172,149) (173,149) 423
(173,149) (172,149) 422
(173,149) (174,149) 60
(174,149) (173,149) 969
(174,149) (175,149) 884
(175,149) (174,149) 676
(175,149) (176,149) 57
(176,149) (175,149) 849
(176,149) (177,149) 492
(177,149) (176,149) 575
(177,149) (178,149) 867
(178,149) (177,149) 324
(178,149) (179,149) 287
(179,149) (178,149) 704
(179,149) (180,149) 292
(180,149) (179,149) 512
(180,149) (181,149) 738
(181,149) (180,149) 645
(181,149) (182,149) 49
(182,149) (181,149) 194
(182,149) (183,149) 751
(183,149) (182,149) 409
(183,149) (184,149) 189
(184,149) (183,149) 309
(184,149) (185,149) 796
(185,149) (184,149) 471
(185,149) (186,149) 603
(186,149) (185,149) 859
(186,149) (187,149) 96
(187,149) (186,149) 664
(187,149) (188,149) 5
(188,149) (187,149) 191
(188,149) (189,149) 8
(189,149) (188,149) 556
(189,149) (190,149) 706
(190,149) (189,149) 98
(190,149) (191,149) 973
(191,149) (190,149) 965
(191,149) (192,149) 439
(192,149) (191,149) 52
(192,149) (193,149) 934
(193,149) (192,149) 111
(193,149) (194,149) 653
(194,149) (193,149) 715
(194,149) (195,149) 338
(195,149) (194,149) 299
(195,149) (196,149) 474
(196,149) (195,149) 663
(196,149) (197,149) 434
(197,149) (196,149) 819
(197,149) (198,149) 407
(198,149) (197,149) 94
(198,149) (199,149) 463
(199,149) (198,149) 856
(199,149) (200,149) 470
(200,149) (199,149) 115
(200,149) (201,149) 984
(201,149) (200,149) 671
(201,149) (202,149) 909
(202,149) (201,149) 936
(202,149) (203,149) 405
(203,149) (202,149) 226
(203,149) (204,149) 643
(204,149) (203,149) 541
(204,149) (205,149) 965
(205,149) (204,149) 842
(205,149) (206,149) 646
(206,149) (205,149) 529
(206,149) (207,149) 200
(207,149) (206,149) 410
(207,149) (208,149) 487
(208,149) (207,149) 277
(208,149) (209,149) 218
(209,149) (208,149) 71
(209,149) (210,149) 459
(210,149) (209,149) 840
(210,149) (211,149) 509
(211,149) (210,149) 284
(211,149) (212,149) 918
(212,149) (211,149) 805
(212,149) (213,149) 233
(213,149) (212,149) 818
(213,149) (214,149) 246
(214,149) (213,149) 945
(214,149) (215,149) 595
(215,149) (214,149) 629
(215,149) (216,149) 337
(216,149) (215,149) 112
(216,149) (217,149) 368
(217,149) (216,149) 857
(217,149) (218,149) 844
(218,149) (217,149) 943
(218,149) (219,149) 428
(219,149) (218,149) 51
(219,149) (220,149) 210
(220,149) (219,149) 124
(220,149) (221,149) 91
(221,149) (220,149) 700
(221,149) (222,149) 525
(222,149) (221,149) 289
(222,149) (223,149) 34
(223,149) (222,149) 744
(223,149) (224,149) 244
(224,149) (223,149) 792
(224,149) (225,149) 555
(225,149) (224,149) 341
(225,149) (226,149) 424
(226,149) (225,149) 840
(226,149) (227,149) 212
(227,149) (226,149) 311
(227,149) (228,149) 252
(228,149) (227,149) 118
(228,149) (229,149) 91
(229,149) (228,149) 416
(229,149) (230,149) 561
(230,149) (229,149) 767
(230,149) (231,149) 576
(231,149) (230,149) 773
(231,149) (232,149) 932
(232,149) (231,149) 937
(232,149) (233,149) 471
(233,149) (232,149) 419
(233,149) (234,149) 933
(234,149) (233,149) 242
(234,149) (235,149) 688
(235,149) (234,149) 992
(235,149) (236,149) 565
(236,149) (235,149) 544
(236,149) (237,149) 189
(237,149) (236,149) 351
(237,149) (238,149) 178
(238,149) (237,149) 255
(238,149) (239,149) 727
(239,149) (238,149) 907
(239,149) (240,149) 921
(240,149) (239,149) 993
(240,149) (241,149) 245
(241,149) (240,149) 652
(241,149) (242,149) 90
(242,149) (241,149) 7
(242,149) (243,149) 731
(243,149) (242,149) 392
(243,149) (244,149) 881
(244,149) (243,149) 694
(244,149) (245,149) 379
(245,149) (244,149) 272
(245,149) (246,149) 774
(246,149) (245,149) 245
(246,149) (247,149) 26
(247,149) (246,149) 323
(247,149) (248,149) 786
(248,149) (247,149) 290
(248,149) (249,149) 737
(249,149) (248,149) 657
(249,149) (250,149) 748
(250,149) (249,149) 853
(1,150) (2,150) 622
(2,150) (1,150) 437
(2,150) (3,150) 295
(3,150) (2,150) 109
(3,150) (4,150) 391
(4,150) (3,150) 118
(4,150) (5,150) 58
(5,150) (4,150) 966
(5,150) (6,150) 35
(6,150) (5,150) 599
(6,150) (7,150) 661
(7,150) (6,150) 3
(7,150) (8,150) 517
(8,150) (7,150) 169
(8,150) (9,150) 178
(9,150) (8,150) 640
(9,150) (10,150) 701
(10,150) (9,150) 570
(10,150) (11,150) 71
(11,150) (10,150) 465
(11,150) (12,150) 21
(12,150) (11,150) 503
(12,150) (13,150) 647
(13,150) (12,150) 814
(13,150) (14,150) 333
(14,150) (13,150) 261
(14,150) (15,150) 247
(15,150) (14,150) 728
(15,150) (16,150) 755
(16,150) (15,150) 949
(16,150) (17,150) 148
(17,150) (16,150) 965
(17,150) (18,150) 795
(18,150) (17,150) 54
(18,150) (19,150) 639
(19,150) (18,150) 167
(19,150) (20,150) 726
(20,150) (19,150) 941
(20,150) (21,150) 537
(21,150) (20,150) 626
(21,150) (22,150) 930
(22,150) (21,150) 903
(22,150) (23,150) 937
(23,150) (22,150) 132
(23,150) (24,150) 46
(24,150) (23,150) 287
(24,150) (25,150) 871
(25,150) (24,150) 376
(25,150) (26,150) 640
(26,150) (25,150) 714
(26,150) (27,150) 44
(27,150) (26,150) 35
(27,150) (28,150) 773
(28,150) (27,150) 496
(28,150) (29,150) 864
(29,150) (28,150) 863
(29,150) (30,150) 133
(30,150) (29,150) 909
(30,150) (31,150) 520
(31,150) (30,150) 533
(31,150) (32,150) 960
(32,150) (31,150) 757
(32,150) (33,150) 906
(33,150) (32,150) 181
(33,150) (34,150) 665
(34,150) (33,150) 551
(34,150) (35,150) 70
(35,150) (34,150) 130
(35,150) (36,150) 925
(36,150) (35,150) 952
(36,150) (37,150) 483
(37,150) (36,150) 537
(37,150) (38,150) 368
(38,150) (37,150) 808
(38,150) (39,150) 586
(39,150) (38,150) 543
(39,150) (40,150) 309
(40,150) (39,150) 106
(40,150) (41,150) 243
(41,150) (40,150) 866
(41,150) (42,150) 399
(42,150) (41,150) 940
(42,150) (43,150) 51
(43,150) (42,150) 888
(43,150) (44,150) 952
(44,150) (43,150) 799
(44,150) (45,150) 815
(45,150) (44,150) 428
(45,150) (46,150) 477
(46,150) (45,150) 200
(46,150) (47,150) 807
(47,150) (46,150) 703
(47,150) (48,150) 253
(48,150) (47,150) 261
(48,150) (49,150) 73
(49,150) (48,150) 146
(49,150) (50,150) 829
(50,150) (49,150) 811
(50,150) (51,150) 561
(51,150) (50,150) 842
(51,150) (52,150) 945
(52,150) (51,150) 852
(52,150) (53,150) 307
(53,150) (52,150) 172
(53,150) (54,150) 416
(54,150) (53,150) 374
(54,150) (55,150) 349
(55,150) (54,150) 544
(55,150) (56,150) 204
(56,150) (55,150) 582
(56,150) (57,150) 307
(57,150) (56,150) 99
(57,150) (58,150) 189
(58,150) (57,150) 916
(58,150) (59,150) 920
(59,150) (58,150) 612
(59,150) (60,150) 322
(60,150) (59,150) 384
(60,150) (61,150) 957
(61,150) (60,150) 184
(61,150) (62,150) 667
(62,150) (61,150) 386
(62,150) (63,150) 738
(63,150) (62,150) 584
(63,150) (64,150) 333
(64,150) (63,150) 887
(64,150) (65,150) 31
(65,150) (64,150) 904
(65,150) (66,150) 403
(66,150) (65,150) 823
(66,150) (67,150) 877
(67,150) (66,150) 59
(67,150) (68,150) 21
(68,150) (67,150) 444
(68,150) (69,150) 693
(69,150) (68,150) 586
(69,150) (70,150) 848
(70,150) (69,150) 205
(70,150) (71,150) 677
(71,150) (70,150) 683
(71,150) (72,150) 570
(72,150) (71,150) 944
(72,150) (73,150) 755
(73,150) (72,150) 662
(73,150) (74,150) 888
(74,150) (73,150) 574
(74,150) (75,150) 663
(75,150) (74,150) 907
(75,150) (76,150) 542
(76,150) (75,150) 983
(76,150) (77,150) 177
(77,150) (76,150) 583
(77,150) (78,150) 881
(78,150) (77,150) 23
(78,150) (79,150) 172
(79,150) (78,150) 54
(79,150) (80,150) 949
(80,150) (79,150) 609
(80,150) (81,150) 854
(81,150) (80,150) 986
(81,150) (82,150) 415
(82,150) (81,150) 687
(82,150) (83,150) 292
(83,150) (82,150) 33
(83,150) (84,150) 30
(84,150) (83,150) 932
(84,150) (85,150) 39
(85,150) (84,150) 157
(85,150) (86,150) 202
(86,150) (85,150) 584
(86,150) (87,150) 597
(87,150) (86,150) 220
(87,150) (88,150) 905
(88,150) (87,150) 379
(88,150) (89,150) 766
(89,150) (88,150) 592
(89,150) (90,150) 682
(90,150) (89,150) 517
(90,150) (91,150) 68
(91,150) (90,150) 497
(91,150) (92,150) 832
(92,150) (91,150) 25
(92,150) (93,150) 13
(93,150) (92,150) 566
(93,150) (94,150) 605
(94,150) (93,150) 290
(94,150) (95,150) 233
(95,150) (94,150) 867
(95,150) (96,150) 160
(96,150) (95,150) 54
(96,150) (97,150) 954
(97,150) (96,150) 68
(97,150) (98,150) 508
(98,150) (97,150) 527
(98,150) (99,150) 524
(99,150) (98,150) 264
(99,150) (100,150) 791
(100,150) (99,150) 80
(100,150) (101,150) 739
(101,150) (100,150) 369
(101,150) (102,150) 796
(102,150) (101,150) 141
(102,150) (103,150) 715
(103,150) (102,150) 55
(103,150) (104,150) 453
(104,150) (103,150) 451
(104,150) (105,150) 113
(105,150) (104,150) 572
(105,150) (106,150) 224
(106,150) (105,150) 542
(106,150) (107,150) 4
(107,150) (106,150) 826
(107,150) (108,150) 788
(108,150) (107,150) 473
(108,150) (109,150) 46
(109,150) (108,150) 617
(109,150) (110,150) 609
(110,150) (109,150) 584
(110,150) (111,150) 669
(111,150) (110,150) 381
(111,150) (112,150) 978
(112,150) (111,150) 458
(112,150) (113,150) 816
(113,150) (112,150) 283
(113,150) (114,150) 8
(114,150) (113,150) 667
(114,150) (115,150) 800
(115,150) (114,150) 596
(115,150) (116,150) 676
(116,150) (115,150) 245
(116,150) (117,150) 318
(117,150) (116,150) 179
(117,150) (118,150) 72
(118,150) (117,150) 286
(118,150) (119,150) 395
(119,150) (118,150) 512
(119,150) (120,150) 682
(120,150) (119,150) 84
(120,150) (121,150) 975
(121,150) (120,150) 831
(121,150) (122,150) 70
(122,150) (121,150) 333
(122,150) (123,150) 889
(123,150) (122,150) 11
(123,150) (124,150) 119
(124,150) (123,150) 508
(124,150) (125,150) 456
(125,150) (124,150) 787
(125,150) (126,150) 82
(126,150) (125,150) 557
(126,150) (127,150) 788
(127,150) (126,150) 614
(127,150) (128,150) 208
(128,150) (127,150) 898
(128,150) (129,150) 580
