s (1,1) 47
(115,146) (114,146) 1
(115,146) (116,146) 92
(116,146) (115,146) 24
(116,146) (117,146) 94
(117,146) (116,146) 78
(117,146) (118,146) 37
(118,146) (117,146) 35
(118,146) (119,146) 22
(119,146) (118,146) 63
(119,146) (120,146) 11
(120,146) (119,146) 75
(120,146) (121,146) 79
(121,146) (120,146) 52
(121,146) (122,146) 86
(122,146) (121,146) 80
(122,146) (123,146) 30
(123,146) (122,146) 29
(123,146) (124,146) 27
(124,146) (123,146) 50
(124,146) (125,146) 76
(125,146) (124,146) 78
(125,146) (126,146) 79
(126,146) (125,146) 24
(126,146) (127,146) 56
(127,146) (126,146) 80
(127,146) (128,146) 13
(128,146) (127,146) 39
(128,146) (129,146) 97
(129,146) (128,146) 72
(129,146) (130,146) 71
(130,146) (129,146) 30
(130,146) (131,146) 27
(131,146) (130,146) 53
(131,146) (132,146) 48
(132,146) (131,146) 87
(132,146) (133,146) 58
(133,146) (132,146) 40
(133,146) (134,146) 17
(134,146) (133,146) 100
(134,146) (135,146) 61
(135,146) (134,146) 76
(135,146) (136,146) 46
(136,146) (135,146) 12
(136,146) (137,146) 97
(137,146) (136,146) 96
(137,146) (138,146) 30
(138,146) (137,146) 29
(138,146) (139,146) 5
(139,146) (138,146) 15
(139,146) (140,146) 43
(140,146) (139,146) 27
(140,146) (141,146) 22
(141,146) (140,146) 39
(141,146) (142,146) 8
(142,146) (141,146) 66
(142,146) (143,146) 63
(143,146) (142,146) 46
(143,146) (144,146) 20
(144,146) (143,146) 61
(144,146) (145,146) 46
(145,146) (144,146) 93
(145,146) (146,146) 59
(146,146) (145,146) 94
(146,146) (147,146) 23
(147,146) (146,146) 14
(147,146) (148,146) 97
(148,146) (147,146) 83
(148,146) (149,146) 11
(149,146) (148,146) 49
(149,146) (150,146) 95
(150,146) (149,146) 52
(150,146) (151,146) 5
(151,146) (150,146) 87
(151,146) (152,146) 43
(152,146) (151,146) 39
(152,146) (153,146) 45
(153,146) (152,146) 84
(153,146) (154,146) 68
(154,146) (153,146) 22
(154,146) (155,146) 74
(155,146) (154,146) 20
(155,146) (156,146) 62
(156,146) (155,146) 34
(156,146) (157,146) 66
(157,146) (156,146) 8
(157,146) (158,146) 44
(158,146) (157,146) 57
(158,146) (159,146) 93
(159,146) (158,146) 15
(159,146) (160,146) 67
(160,146) (159,146) 94
(160,146) (161,146) 86
(161,146) (160,146) 32
(161,146) (162,146) 80
(162,146) (161,146) 33
(162,146) (163,146) 58
(163,146) (162,146) 59
(163,146) (164,146) 27
(164,146) (163,146) 67
(164,146) (165,146) 67
(165,146) (164,146) 68
(165,146) (166,146) 51
(166,146) (165,146) 23
(166,146) (167,146) 22
(167,146) (166,146) 11
(167,146) (168,146) 94
(168,146) (167,146) 35
(168,146) (169,146) 46
(169,146) (168,146) 91
(169,146) (170,146) 61
(170,146) (169,146) 50
(170,146) (171,146) 60
(171,146) (170,146) 94
(171,146) (172,146) 12
(172,146) (171,146) 20
(172,146) (173,146) 48
(173,146) (172,146) 19
(173,146) (174,146) 12
(174,146) (173,146) 97
(174,146) (175,146) 22
(175,146) (174,146) 79
(175,146) (176,146) 63
(176,146) (175,146) 50
(176,146) (177,146) 30
(177,146) (176,146) 8
(177,146) (178,146) 86
(178,146) (177,146) 13
(178,146) (179,146) 9
(179,146) (178,146) 96
(179,146) (180,146) 82
(180,146) (179,146) 56
(180,146) (181,146) 60
(181,146) (180,146) 34
(181,146) (182,146) 52
(182,146) (181,146) 17
(182,146) (183,146) 100
(183,146) (182,146) 100
(183,146) (184,146) 38
(184,146) (183,146) 17
(184,146) (185,146) 37
(185,146) (184,146) 50
(185,146) (186,146) 64
(186,146) (185,146) 79
(186,146) (187,146) 61
(187,146) (186,146) 98
(187,146) (188,146) 77
(188,146) (187,146) 12
(188,146) (189,146) 40
(189,146) (188,146) 74
(189,146) (190,146) 24
(190,146) (189,146) 50
(190,146) (191,146) 45
(191,146) (190,146) 90
(191,146) (192,146) 90
(192,146) (191,146) 34
(192,146) (193,146) 76
(193,146) (192,146) 67
(193,146) (194,146) 48
(194,146) (193,146) 51
(194,146) (195,146) 48
(195,146) (194,146) 77
(195,146) (196,146) 42
(196,146) (195,146) 73
(196,146) (197,146) 21
(197,146) (196,146) 19
(197,146) (198,146) 91
(198,146) (197,146) 82
(198,146) (199,146) 6
(199,146) (198,146) 27
(199,146) (200,146) 1
(200,146) (199,146) 76
(200,146) (201,146) 17
(201,146) (200,146) 40
(201,146) (202,146) 34
(202,146) (201,146) 16
(202,146) (203,146) 79
(203,146) (202,146) 89
(203,146) (204,146) 25
(204,146) (203,146) 31
(204,146) (205,146) 55
(205,146) (204,146) 25
(205,146) (206,146) 78
(206,146) (205,146) 4
(206,146) (207,146) 23
(207,146) (206,146) 96
(207,146) (208,146) 93
(208,146) (207,146) 81
(208,146) (209,146) 6
(209,146) (208,146) 78
(209,146) (210,146) 90
(210,146) (209,146) 12
(210,146) (211,146) 87
(211,146) (210,146) 78
(211,146) (212,146) 79
(212,146) (211,146) 98
(212,146) (213,146) 6
(213,146) (212,146) 71
(213,146) (214,146) 55
(214,146) (213,146) 34
(214,146) (215,146) 97
(215,146) (214,146) 10
(215,146) (216,146) 50
(216,146) (215,146) 41
(216,146) (217,146) 54
(217,146) (216,146) 43
(217,146) (218,146) 2
(218,146) (217,146) 53
(218,146) (219,146) 39
(219,146) (218,146) 26
(219,146) (220,146) 56
(220,146) (219,146) 100
(220,146) (221,146) 4
(221,146) (220,146) 42
(221,146) (222,146) 81
(222,146) (221,146) 43
(222,146) (223,146) 24
(223,146) (222,146) 14
(223,146) (224,146) 85
(224,146) (223,146) 56
(224,146) (225,146) 51
(225,146) (224,146) 56
(225,146) (226,146) 53
(226,146) (225,146) 86
(226,146) (227,146) 49
(227,146) (226,146) 35
(227,146) (228,146) 17
(228,146) (227,146) 84
(228,146) (229,146) 64
(229,146) (228,146) 25
(229,146) (230,146) 93
(230,146) (229,146) 61
(230,146) (231,146) 25
(231,146) (230,146) 31
(231,146) (232,146) 29
(232,146) (231,146) 63
(232,146) (233,146) 24
(233,146) (232,146) 81
(233,146) (234,146) 32
(234,146) (233,146) 77
(234,146) (235,146) 17
(235,146) (234,146) 61
(235,146) (236,146) 14
(236,146) (235,146) 27
(236,146) (237,146) 11
(237,146) (236,146) 58
(237,146) (238,146) 43
(238,146) (237,146) 2
(238,146) (239,146) 80
(239,146) (238,146) 95
(239,146) (240,146) 72
(240,146) (239,146) 30
(240,146) (241,146) 8
(241,146) (240,146) 91
(241,146) (242,146) 45
(242,146) (241,146) 66
(242,146) (243,146) 43
(243,146) (242,146) 89
(243,146) (244,146) 96
(244,146) (243,146) 30
(244,146) (245,146) 94
(245,146) (244,146) 41
(245,146) (246,146) 100
(246,146) (245,146) 54
(246,146) (247,146) 42
(247,146) (246,146) 92
(247,146) (248,146) 86
(248,146) (247,146) 38
(248,146) (249,146) 60
(249,146) (248,146) 46
(249,146) (250,146) 18
(250,146) (249,146) 62
(1,147) (2,147) 52
(2,147) (1,147) 78
(2,147) (3,147) 76
(3,147) (2,147) 37
(3,147) (4,147) 89
(4,147) (3,147) 24
(4,147) (5,147) 32
(5,147) (4,147) 91
(5,147) (6,147) 3
(6,147) (5,147) 70
(6,147) (7,147) 80
(7,147) (6,147) 20
(7,147) (8,147) 84
(8,147) (7,147) 48
(8,147) (9,147) 5
(9,147) (8,147) 19
(9,147) (10,147) 45
(10,147) (9,147) 35
(10,147) (11,147) 100
(11,147) (10,147) 48
(11,147) (12,147) 40
(12,147) (11,147) 69
(12,147) (13,147) 13
(13,147) (12,147) 67
(13,147) (14,147) 32
(14,147) (13,147) 63
(14,147) (15,147) 29
(15,147) (14,147) 15
(15,147) (16,147) 41
(16,147) (15,147) 47
(16,147) (17,147) 70
(17,147) (16,147) 58
(17,147) (18,147) 38
(18,147) (17,147) 25
(18,147) (19,147) 52
(19,147) (18,147) 77
(19,147) (20,147) 53
(20,147) (19,147) 18
(20,147) (21,147) 42
(21,147) (20,147) 8
(21,147) (22,147) 44
(22,147) (21,147) 21
(22,147) (23,147) 75
(23,147) (22,147) 29
(23,147) (24,147) 75
(24,147) (23,147) 47
(24,147) (25,147) 13
(25,147) (24,147) 95
(25,147) (26,147) 59
(26,147) (25,147) 89
(26,147) (27,147) 38
(27,147) (26,147) 95
(27,147) (28,147) 87
(28,147) (27,147) 75
(28,147) (29,147) 19
(29,147) (28,147) 2
(29,147) (30,147) 6
(30,147) (29,147) 67
(30,147) (31,147) 2
(31,147) (30,147) 57
(31,147) (32,147) 23
(32,147) (31,147) 48
(32,147) (33,147) 60
(33,147) (32,147) 70
(33,147) (34,147) 25
(34,147) (33,147) 11
(34,147) (35,147) 27
(35,147) (34,147) 16
(35,147) (36,147) 3
(36,147) (35,147) 73
(36,147) (37,147) 18
(37,147) (36,147) 59
(37,147) (38,147) 81
(38,147) (37,147) 71
(38,147) (39,147) 47
(39,147) (38,147) 37
(39,147) (40,147) 29
(40,147) (39,147) 43
(40,147) (41,147) 26
(41,147) (40,147) 1
(41,147) (42,147) 24
(42,147) (41,147) 99
(42,147) (43,147) 28
(43,147) (42,147) 23
(43,147) (44,147) 29
(44,147) (43,147) 12
(44,147) (45,147) 63
(45,147) (44,147) 56
(45,147) (46,147) 29
(46,147) (45,147) 52
(46,147) (47,147) 1
(47,147) (46,147) 12
(47,147) (48,147) 38
(48,147) (47,147) 73
(48,147) (49,147) 41
(49,147) (48,147) 50
(49,147) (50,147) 10
(50,147) (49,147) 2
(50,147) (51,147) 93
(51,147) (50,147) 13
(51,147) (52,147) 43
(52,147) (51,147) 65
(52,147) (53,147) 38
(53,147) (52,147) 70
(53,147) (54,147) 80
(54,147) (53,147) 73
(54,147) (55,147) 30
(55,147) (54,147) 73
(55,147) (56,147) 51
(56,147) (55,147) 44
(56,147) (57,147) 36
(57,147) (56,147) 76
(57,147) (58,147) 50
(58,147) (57,147) 41
(58,147) (59,147) 7
(59,147) (58,147) 50
(59,147) (60,147) 9
(60,147) (59,147) 43
(60,147) (61,147) 88
(61,147) (60,147) 82
(61,147) (62,147) 97
(62,147) (61,147) 19
(62,147) (63,147) 27
(63,147) (62,147) 93
(63,147) (64,147) 11
(64,147) (63,147) 61
(64,147) (65,147) 68
(65,147) (64,147) 58
(65,147) (66,147) 96
(66,147) (65,147) 36
(66,147) (67,147) 26
(67,147) (66,147) 9
(67,147) (68,147) 74
(68,147) (67,147) 61
(68,147) (69,147) 86
(69,147) (68,147) 74
(69,147) (70,147) 1
(70,147) (69,147) 89
(70,147) (71,147) 42
(71,147) (70,147) 72
(71,147) (72,147) 28
(72,147) (71,147) 76
(72,147) (73,147) 62
(73,147) (72,147) 90
(73,147) (74,147) 43
(74,147) (73,147) 87
(74,147) (75,147) 35
(75,147) (74,147) 74
(75,147) (76,147) 8
(76,147) (75,147) 65
(76,147) (77,147) 67
(77,147) (76,147) 54
(77,147) (78,147) 98
(78,147) (77,147) 18
(78,147) (79,147) 46
(79,147) (78,147) 44
(79,147) (80,147) 97
(80,147) (79,147) 85
(80,147) (81,147) 58
(81,147) (80,147) 34
(81,147) (82,147) 41
(82,147) (81,147) 60
(82,147) (83,147) 23
(83,147) (82,147) 94
(83,147) (84,147) 71
(84,147) (83,147) 90
(84,147) (85,147) 65
(85,147) (84,147) 63
(85,147) (86,147) 30
(86,147) (85,147) 97
(86,147) (87,147) 58
(87,147) (86,147) 51
(87,147) (88,147) 52
(88,147) (87,147) 33
(88,147) (89,147) 33
(89,147) (88,147) 69
(89,147) (90,147) 72
(90,147) (89,147) 22
(90,147) (91,147) 5
(91,147) (90,147) 83
(91,147) (92,147) 68
(92,147) (91,147) 78
(92,147) (93,147) 8
(93,147) (92,147) 73
(93,147) (94,147) 39
(94,147) (93,147) 3
(94,147) (95,147) 11
(95,147) (94,147) 83
(95,147) (96,147) 56
(96,147) (95,147) 60
(96,147) (97,147) 99
(97,147) (96,147) 66
(97,147) (98,147) 95
(98,147) (97,147) 70
(98,147) (99,147) 10
(99,147) (98,147) 31
(99,147) (100,147) 22
(100,147) (99,147) 47
(100,147) (101,147) 40
(101,147) (100,147) 69
(101,147) (102,147) 85
(102,147) (101,147) 27
(102,147) (103,147) 97
(103,147) (102,147) 41
(103,147) (104,147) 71
(104,147) (103,147) 32
(104,147) (105,147) 80
(105,147) (104,147) 15
(105,147) (106,147) 24
(106,147) (105,147) 80
(106,147) (107,147) 15
(107,147) (106,147) 4
(107,147) (108,147) 15
(108,147) (107,147) 97
(108,147) (109,147) 50
(109,147) (108,147) 47
(109,147) (110,147) 33
(110,147) (109,147) 9
(110,147) (111,147) 2
(111,147) (110,147) 85
(111,147) (112,147) 73
(112,147) (111,147) 79
(112,147) (113,147) 38
(113,147) (112,147) 42
(113,147) (114,147) 59
(114,147) (113,147) 2
(114,147) (115,147) 24
(115,147) (114,147) 93
(115,147) (116,147) 24
(116,147) (115,147) 57
(116,147) (117,147) 30
(117,147) (116,147) 88
(117,147) (118,147) 15
(118,147) (117,147) 9
(118,147) (119,147) 69
(119,147) (118,147) 42
(119,147) (120,147) 78
(120,147) (119,147) 52
(120,147) (121,147) 80
(121,147) (120,147) 2
(121,147) (122,147) 37
(122,147) (121,147) 27
(122,147) (123,147) 10
(123,147) (122,147) 73
(123,147) (124,147) 16
(124,147) (123,147) 91
(124,147) (125,147) 13
(125,147) (124,147) 19
(125,147) (126,147) 68
(126,147) (125,147) 40
(126,147) (127,147) 27
(127,147) (126,147) 19
(127,147) (128,147) 83
(128,147) (127,147) 82
(128,147) (129,147) 31
(129,147) (128,147) 1
(129,147) (130,147) 89
(130,147) (129,147) 69
(130,147) (131,147) 66
(131,147) (130,147) 2
(131,147) (132,147) 76
(132,147) (131,147) 88
(132,147) (133,147) 4
(133,147) (132,147) 4
(133,147) (134,147) 76
(134,147) (133,147) 78
(134,147) (135,147) 41
(135,147) (134,147) 95
(135,147) (136,147) 32
(136,147) (135,147) 30
(136,147) (137,147) 56
(137,147) (136,147) 95
(137,147) (138,147) 85
(138,147) (137,147) 22
(138,147) (139,147) 3
(139,147) (138,147) 23
(139,147) (140,147) 32
(140,147) (139,147) 84
(140,147) (141,147) 58
(141,147) (140,147) 87
(141,147) (142,147) 40
(142,147) (141,147) 28
(142,147) (143,147) 35
(143,147) (142,147) 95
(143,147) (144,147) 82
(144,147) (143,147) 96
(144,147) (145,147) 59
(145,147) (144,147) 45
(145,147) (146,147) 81
(146,147) (145,147) 37
(146,147) (147,147) 62
(147,147) (146,147) 46
(147,147) (148,147) 26
(148,147) (147,147) 48
(148,147) (149,147) 73
(149,147) (148,147) 56
(149,147) (150,147) 36
(150,147) (149,147) 19
(150,147) (151,147) 45
(151,147) (150,147) 63
(151,147) (152,147) 61
(152,147) (151,147) 22
(152,147) (153,147) 33
(153,147) (152,147) 74
(153,147) (154,147) 89
(154,147) (153,147) 1
(154,147) (155,147) 40
(155,147) (154,147) 49
(155,147) (156,147) 49
(156,147) (155,147) 79
(156,147) (157,147) 93
(157,147) (156,147) 50
(157,147) (158,147) 44
(158,147) (157,147) 93
(158,147) (159,147) 4
(159,147) (158,147) 13
(159,147) (160,147) 94
(160,147) (159,147) 78
(160,147) (161,147) 66
(161,147) (160,147) 57
(161,147) (162,147) 86
(162,147) (161,147) 8
(162,147) (163,147) 17
(163,147) (162,147) 76
(163,147) (164,147) 74
(164,147) (163,147) 72
(164,147) (165,147) 86
(165,147) (164,147) 74
(165,147) (166,147) 58
(166,147) (165,147) 30
(166,147) (167,147) 9
(167,147) (166,147) 99
(167,147) (168,147) 54
(168,147) (167,147) 40
(168,147) (169,147) 50
(169,147) (168,147) 19
(169,147) (170,147) 25
(170,147) (169,147) 73
(170,147) (171,147) 43
(171,147) (170,147) 48
(171,147) (172,147) 74
(172,147) (171,147) 33
(172,147) (173,147) 25
(173,147) (172,147) 55
(173,147) (174,147) 6
(174,147) (173,147) 40
(174,147) (175,147) 79
(175,147) (174,147) 7
(175,147) (176,147) 36
(176,147) (175,147) 8
(176,147) (177,147) 15
(177,147) (176,147) 60
(177,147) (178,147) 97
(178,147) (177,147) 37
(178,147) (179,147) 16
(179,147) (178,147) 4
(179,147) (180,147) 29
(180,147) (179,147) 81
(180,147) (181,147) 10
(181,147) (180,147) 100
(181,147) (182,147) 32
(182,147) (181,147) 72
(182,147) (183,147) 4
(183,147) (182,147) 94
(183,147) (184,147) 46
(184,147) (183,147) 59
(184,147) (185,147) 72
(185,147) (184,147) 30
(185,147) (186,147) 52
(186,147) (185,147) 64
(186,147) (187,147) 74
(187,147) (186,147) 19
(187,147) (188,147) 91
(188,147) (187,147) 65
(188,147) (189,147) 79
(189,147) (188,147) 80
(189,147) (190,147) 56
(190,147) (189,147) 47
(190,147) (191,147) 41
(191,147) (190,147) 72
(191,147) (192,147) 71
(192,147) (191,147) 46
(192,147) (193,147) 3
(193,147) (192,147) 83
(193,147) (194,147) 66
(194,147) (193,147) 52
(194,147) (195,147) 13
(195,147) (194,147) 71
(195,147) (196,147) 62
(196,147) (195,147) 10
(196,147) (197,147) 78
(197,147) (196,147) 68
(197,147) (198,147) 64
(198,147) (197,147) 86
(198,147) (199,147) 40
(199,147) (198,147) 84
(199,147) (200,147) 57
(200,147) (199,147) 31
(200,147) (201,147) 15
(201,147) (200,147) 43
(201,147) (202,147) 15
(202,147) (201,147) 28
(202,147) (203,147) 63
(203,147) (202,147) 2
(203,147) (204,147) 45
(204,147) (203,147) 25
(204,147) (205,147) 26
(205,147) (204,147) 95
(205,147) (206,147) 59
(206,147) (205,147) 88
(206,147) (207,147) 16
(207,147) (206,147) 97
(207,147) (208,147) 63
(208,147) (207,147) 83
(208,147) (209,147) 57
(209,147) (208,147) 50
(209,147) (210,147) 33
(210,147) (209,147) 77
(210,147) (211,147) 34
(211,147) (210,147) 60
(211,147) (212,147) 21
(212,147) (211,147) 76
(212,147) (213,147) 14
(213,147) (212,147) 32
(213,147) (214,147) 14
(214,147) (213,147) 3
(214,147) (215,147) 8
(215,147) (214,147) 42
(215,147) (216,147) 63
(216,147) (215,147) 30
(216,147) (217,147) 9
(217,147) (216,147) 65
(217,147) (218,147) 35
(218,147) (217,147) 67
(218,147) (219,147) 80
(219,147) (218,147) 90
(219,147) (220,147) 71
(220,147) (219,147) 15
(220,147) (221,147) 75
(221,147) (220,147) 73
(221,147) (222,147) 67
(222,147) (221,147) 54
(222,147) (223,147) 77
(223,147) (222,147) 56
(223,147) (224,147) 37
(224,147) (223,147) 59
(224,147) (225,147) 25
(225,147) (224,147) 38
(225,147) (226,147) 97
(226,147) (225,147) 40
(226,147) (227,147) 98
(227,147) (226,147) 35
(227,147) (228,147) 50
(228,147) (227,147) 43
(228,147) (229,147) 85
(229,147) (228,147) 97
(229,147) (230,147) 16
(230,147) (229,147) 55
(230,147) (231,147) 28
(231,147) (230,147) 51
(231,147) (232,147) 49
(232,147) (231,147) 54
(232,147) (233,147) 1
(233,147) (232,147) 98
(233,147) (234,147) 25
(234,147) (233,147) 99
(234,147) (235,147) 19
(235,147) (234,147) 42
(235,147) (236,147) 13
(236,147) (235,147) 99
(236,147) (237,147) 61
(237,147) (236,147) 90
(237,147) (238,147) 75
(238,147) (237,147) 57
(238,147) (239,147) 37
(239,147) (238,147) 9
(239,147) (240,147) 16
(240,147) (239,147) 36
(240,147) (241,147) 69
(241,147) (240,147) 53
(241,147) (242,147) 4
(242,147) (241,147) 30
(242,147) (243,147) 8
(243,147) (242,147) 81
(243,147) (244,147) 98
(244,147) (243,147) 2
(244,147) (245,147) 67
(245,147) (244,147) 95
(245,147) (246,147) 60
(246,147) (245,147) 50
(246,147) (247,147) 4
(247,147) (246,147) 96
(247,147) (248,147) 46
(248,147) (247,147) 4
(248,147) (249,147) 9
(249,147) (248,147) 36
(249,147) (250,147) 36
(250,147) (249,147) 51
(1,148) (2,148) 54
(2,148) (1,148) 43
(2,148) (3,148) 35
(3,148) (2,148) 18
(3,148) (4,148) 81
(4,148) (3,148) 7
(4,148) (5,148) 92
(5,148) (4,148) 33
(5,148) (6,148) 70
(6,148) (5,148) 79
(6,148) (7,148) 32
(7,148) (6,148) 68
(7,148) (8,148) 86
(8,148) (7,148) 83
(8,148) (9,148) 52
(9,148) (8,148) 50
(9,148) (10,148) 74
(10,148) (9,148) 1
(10,148) (11,148) 52
(11,148) (10,148) 10
(11,148) (12,148) 49
(12,148) (11,148) 78
(12,148) (13,148) 79
(13,148) (12,148) 40
(13,148) (14,148) 68
(14,148) (13,148) 52
(14,148) (15,148) 58
(15,148) (14,148) 27
(15,148) (16,148) 86
(16,148) (15,148) 61
(16,148) (17,148) 79
(17,148) (16,148) 99
(17,148) (18,148) 83
(18,148) (17,148) 76
(18,148) (19,148) 26
(19,148) (18,148) 12
(19,148) (20,148) 86
(20,148) (19,148) 38
(20,148) (21,148) 62
(21,148) (20,148) 71
(21,148) (22,148) 90
(22,148) (21,148) 86
(22,148) (23,148) 57
(23,148) (22,148) 79
(23,148) (24,148) 31
(24,148) (23,148) 66
(24,148) (25,148) 93
(25,148) (24,148) 75
(25,148) (26,148) 86
(26,148) (25,148) 48
(26,148) (27,148) 1
(27,148) (26,148) 63
(27,148) (28,148) 39
(28,148) (27,148) 34
(28,148) (29,148) 5
(29,148) (28,148) 90
(29,148) (30,148) 92
(30,148) (29,148) 23
(30,148) (31,148) 66
(31,148) (30,148) 80
(31,148) (32,148) 55
(32,148) (31,148) 99
(32,148) (33,148) 89
(33,148) (32,148) 72
(33,148) (34,148) 89
(34,148) (33,148) 21
(34,148) (35,148) 37
(35,148) (34,148) 77
(35,148) (36,148) 97
(36,148) (35,148) 63
(36,148) (37,148) 21
(37,148) (36,148) 49
(37,148) (38,148) 95
(38,148) (37,148) 22
(38,148) (39,148) 4
(39,148) (38,148) 59
(39,148) (40,148) 82
(40,148) (39,148) 17
(40,148) (41,148) 37
(41,148) (40,148) 47
(41,148) (42,148) 38
(42,148) (41,148) 21
(42,148) (43,148) 19
(43,148) (42,148) 32
(43,148) (44,148) 20
(44,148) (43,148) 87
(44,148) (45,148) 58
(45,148) (44,148) 7
(45,148) (46,148) 40
(46,148) (45,148) 14
(46,148) (47,148) 25
(47,148) (46,148) 47
(47,148) (48,148) 8
(48,148) (47,148) 83
(48,148) (49,148) 95
(49,148) (48,148) 60
(49,148) (50,148) 63
(50,148) (49,148) 67
(50,148) (51,148) 68
(51,148) (50,148) 72
(51,148) (52,148) 69
(52,148) (51,148) 88
(52,148) (53,148) 25
(53,148) (52,148) 41
(53,148) (54,148) 79
(54,148) (53,148) 37
(54,148) (55,148) 56
(55,148) (54,148) 46
(55,148) (56,148) 83
(56,148) (55,148) 44
(56,148) (57,148) 95
(57,148) (56,148) 65
(57,148) (58,148) 29
(58,148) (57,148) 25
(58,148) (59,148) 100
(59,148) (58,148) 26
(59,148) (60,148) 5
(60,148) (59,148) 21
(60,148) (61,148) 18
(61,148) (60,148) 66
(61,148) (62,148) 20
(62,148) (61,148) 40
(62,148) (63,148) 83
(63,148) (62,148) 7
(63,148) (64,148) 62
(64,148) (63,148) 77
(64,148) (65,148) 93
(65,148) (64,148) 37
(65,148) (66,148) 31
(66,148) (65,148) 65
(66,148) (67,148) 40
(67,148) (66,148) 2
(67,148) (68,148) 75
(68,148) (67,148) 72
(68,148) (69,148) 25
(69,148) (68,148) 38
(69,148) (70,148) 5
(70,148) (69,148) 28
(70,148) (71,148) 5
(71,148) (70,148) 76
(71,148) (72,148) 59
(72,148) (71,148) 30
(72,148) (73,148) 42
(73,148) (72,148) 78
(73,148) (74,148) 83
(74,148) (73,148) 47
(74,148) (75,148) 39
(75,148) (74,148) 49
(75,148) (76,148) 33
(76,148) (75,148) 68
(76,148) (77,148) 76
(77,148) (76,148) 49
(77,148) (78,148) 48
(78,148) (77,148) 98
(78,148) (79,148) 52
(79,148) (78,148) 33
(79,148) (80,148) 17
(80,148) (79,148) 93
(80,148) (81,148) 94
(81,148) (80,148) 38
(81,148) (82,148) 80
(82,148) (81,148) 32
(82,148) (83,148) 8
(83,148) (82,148) 58
(83,148) (84,148) 50
(84,148) (83,148) 50
(84,148) (85,148) 46
(85,148) (84,148) 76
(85,148) (86,148) 84
(86,148) (85,148) 81
(86,148) (87,148) 36
(87,148) (86,148) 99
(87,148) (88,148) 41
(88,148) (87,148) 13
(88,148) (89,148) 59
(89,148) (88,148) 20
(89,148) (90,148) 51
(90,148) (89,148) 71
(90,148) (91,148) 69
(91,148) (90,148) 33
(91,148) (92,148) 36
(92,148) (91,148) 51
(92,148) (93,148) 21
(93,148) (92,148) 59
(93,148) (94,148) 57
(94,148) (93,148) 39
(94,148) (95,148) 97
(95,148) (94,148) 41
(95,148) (96,148) 20
(96,148) (95,148) 87
(96,148) (97,148) 76
(97,148) (96,148) 99
(97,148) (98,148) 66
(98,148) (97,148) 99
(98,148) (99,148) 72
(99,148) (98,148) 94
(99,148) (100,148) 39
(100,148) (99,148) 16
(100,148) (101,148) 44
(101,148) (100,148) 99
(101,148) (102,148) 42
(102,148) (101,148) 79
(102,148) (103,148) 4
(103,148) (102,148) 65
(103,148) (104,148) 10
(104,148) (103,148) 19
(104,148) (105,148) 97
(105,148) (104,148) 93
(105,148) (106,148) 55
(106,148) (105,148) 90
(106,148) (107,148) 5
(107,148) (106,148) 77
(107,148) (108,148) 16
(108,148) (107,148) 12
(108,148) (109,148) 53
(109,148) (108,148) 77
(109,148) (110,148) 9
(110,148) (109,148) 96
(110,148) (111,148) 73
(111,148) (110,148) 26
(111,148) (112,148) 84
(112,148) (111,148) 95
(112,148) (113,148) 1
(113,148) (112,148) 100
(113,148) (114,148) 48
(114,148) (113,148) 62
(114,148) (115,148) 64
(115,148) (114,148) 76
(115,148) (116,148) 18
(116,148) (115,148) 8
(116,148) (117,148) 19
(117,148) (116,148) 11
(117,148) (118,148) 74
(118,148) (117,148) 35
(118,148) (119,148) 5
(119,148) (118,148) 6
(119,148) (120,148) 6
(120,148) (119,148) 37
(120,148) (121,148) 14
(121,148) (120,148) 47
(121,148) (122,148) 94
(122,148) (121,148) 79
(122,148) (123,148) 91
(123,148) (122,148) 45
(123,148) (124,148) 66
(124,148) (123,148) 53
(124,148) (125,148) 83
(125,148) (124,148) 85
(125,148) (126,148) 9
(126,148) (125,148) 27
(126,148) (127,148) 80
(127,148) (126,148) 45
(127,148) (128,148) 12
(128,148) (127,148) 81
(128,148) (129,148) 50
(129,148) (128,148) 73
(129,148) (130,148) 64
(130,148) (129,148) 26
(130,148) (131,148) 53
(131,148) (130,148) 52
(131,148) (132,148) 14
(132,148) (131,148) 64
(132,148) (133,148) 22
(133,148) (132,148) 61
(133,148) (134,148) 31
(134,148) (133,148) 20
(134,148) (135,148) 63
(135,148) (134,148) 52
(135,148) (136,148) 60
(136,148) (135,148) 31
(136,148) (137,148) 40
(137,148) (136,148) 8
(137,148) (138,148) 24
(138,148) (137,148) 35
(138,148) (139,148) 43
(139,148) (138,148) 30
(139,148) (140,148) 45
(140,148) (139,148) 87
(140,148) (141,148) 61
(141,148) (140,148) 64
(141,148) (142,148) 69
(142,148) (141,148) 71
(142,148) (143,148) 78
(143,148) (142,148) 5
(143,148) (144,148) 25
(144,148) (143,148) 44
(144,148) (145,148) 14
(145,148) (144,148) 15
(145,148) (146,148) 81
(146,148) (145,148) 3
(146,148) (147,148) 46
(147,148) (146,148) 59
(147,148) (148,148) 99
(148,148) (147,148) 42
(148,148) (149,148) 95
(149,148) (148,148) 39
(149,148) (150,148) 63
(150,148) (149,148) 50
(150,148) (151,148) 35
(151,148) (150,148) 57
(151,148) (152,148) 44
(152,148) (151,148) 10
(152,148) (153,148) 28
(153,148) (152,148) 39
(153,148) (154,148) 53
(154,148) (153,148) 69
(154,148) (155,148) 2
