s (1,1) 13
(89,179) (90,179) 27
(90,179) (89,179) 2
(90,179) (91,179) 100
(91,179) (90,179) 8
(91,179) (92,179) 29
(92,179) (91,179) 5
(92,179) (93,179) 62
(93,179) (92,179) 77
(93,179) (94,179) 88
(94,179) (93,179) 41
(94,179) (95,179) 92
(95,179) (94,179) 96
(95,179) (96,179) 29
(96,179) (95,179) 49
(96,179) (97,179) 39
(97,179) (96,179) 19
(97,179) (98,179) 76
(98,179) (97,179) 17
(98,179) (99,179) 75
(99,179) (98,179) 54
(99,179) (100,179) 51
(100,179) (99,179) 63
(100,179) (101,179) 41
(101,179) (100,179) 63
(101,179) (102,179) 27
(102,179) (101,179) 87
(102,179) (103,179) 2
(103,179) (102,179) 44
(103,179) (104,179) 60
(104,179) (103,179) 93
(104,179) (105,179) 75
(105,179) (104,179) 59
(105,179) (106,179) 87
(106,179) (105,179) 62
(106,179) (107,179) 81
(107,179) (106,179) 56
(107,179) (108,179) 48
(108,179) (107,179) 18
(108,179) (109,179) 99
(109,179) (108,179) 78
(109,179) (110,179) 46
(110,179) (109,179) 96
(110,179) (111,179) 32
(111,179) (110,179) 20
(111,179) (112,179) 57
(112,179) (111,179) 87
(112,179) (113,179) 63
(113,179) (112,179) 42
(113,179) (114,179) 51
(114,179) (113,179) 90
(114,179) (115,179) 45
(115,179) (114,179) 29
(115,179) (116,179) 84
(116,179) (115,179) 80
(116,179) (117,179) 48
(117,179) (116,179) 87
(117,179) (118,179) 41
(118,179) (117,179) 38
(118,179) (119,179) 90
(119,179) (118,179) 40
(119,179) (120,179) 29
(120,179) (119,179) 38
(120,179) (121,179) 94
(121,179) (120,179) 35
(121,179) (122,179) 53
(122,179) (121,179) 28
(122,179) (123,179) 61
(123,179) (122,179) 70
(123,179) (124,179) 77
(124,179) (123,179) 32
(124,179) (125,179) 54
(125,179) (124,179) 42
(125,179) (126,179) 24
(126,179) (125,179) 35
(126,179) (127,179) 98
(127,179) (126,179) 41
(127,179) (128,179) 27
(128,179) (127,179) 95
(128,179) (129,179) 74
(129,179) (128,179) 5
(129,179) (130,179) 35
(130,179) (129,179) 27
(130,179) (131,179) 83
(131,179) (130,179) 94
(131,179) (132,179) 55
(132,179) (131,179) 83
(132,179) (133,179) 24
(133,179) (132,179) 45
(133,179) (134,179) 1
(134,179) (133,179) 14
(134,179) (135,179) 40
(135,179) (134,179) 56
(135,179) (136,179) 16
(136,179) (135,179) 66
(136,179) (137,179) 23
(137,179) (136,179) 94
(137,179) (138,179) 71
(138,179) (137,179) 13
(138,179) (139,179) 15
(139,179) (138,179) 72
(139,179) (140,179) 83
(140,179) (139,179) 22
(140,179) (141,179) 63
(141,179) (140,179) 97
(141,179) (142,179) 10
(142,179) (141,179) 42
(142,179) (143,179) 20
(143,179) (142,179) 36
(143,179) (144,179) 12
(144,179) (143,179) 41
(144,179) (145,179) 53
(145,179) (144,179) 88
(145,179) (146,179) 72
(146,179) (145,179) 88
(146,179) (147,179) 9
(147,179) (146,179) 98
(147,179) (148,179) 84
(148,179) (147,179) 6
(148,179) (149,179) 97
(149,179) (148,179) 79
(149,179) (150,179) 10
(150,179) (149,179) 8
(150,179) (151,179) 7
(151,179) (150,179) 68
(151,179) (152,179) 97
(152,179) (151,179) 10
(152,179) (153,179) 5
(153,179) (152,179) 67
(153,179) (154,179) 16
(154,179) (153,179) 96
(154,179) (155,179) 3
(155,179) (154,179) 34
(155,179) (156,179) 55
(156,179) (155,179) 49
(156,179) (157,179) 20
(157,179) (156,179) 72
(157,179) (158,179) 41
(158,179) (157,179) 64
(158,179) (159,179) 53
(159,179) (158,179) 49
(159,179) (160,179) 51
(160,179) (159,179) 93
(160,179) (161,179) 100
(161,179) (160,179) 56
(161,179) (162,179) 13
(162,179) (161,179) 26
(162,179) (163,179) 64
(163,179) (162,179) 44
(163,179) (164,179) 50
(164,179) (163,179) 95
(164,179) (165,179) 2
(165,179) (164,179) 26
(165,179) (166,179) 54
(166,179) (165,179) 83
(166,179) (167,179) 24
(167,179) (166,179) 99
(167,179) (168,179) 81
(168,179) (167,179) 94
(168,179) (169,179) 82
(169,179) (168,179) 22
(169,179) (170,179) 36
(170,179) (169,179) 5
(170,179) (171,179) 29
(171,179) (170,179) 26
(171,179) (172,179) 48
(172,179) (171,179) 86
(172,179) (173,179) 19
(173,179) (172,179) 93
(173,179) (174,179) 91
(174,179) (173,179) 93
(174,179) (175,179) 30
(175,179) (174,179) 56
(175,179) (176,179) 21
(176,179) (175,179) 6
(176,179) (177,179) 11
(177,179) (176,179) 39
(177,179) (178,179) 24
(178,179) (177,179) 8
(178,179) (179,179) 7
(179,179) (178,179) 81
(179,179) (180,179) 29
(180,179) (179,179) 23
(180,179) (181,179) 60
(181,179) (180,179) 47
(181,179) (182,179) 12
(182,179) (181,179) 72
(182,179) (183,179) 89
(183,179) (182,179) 30
(183,179) (184,179) 4
(184,179) (183,179) 31
(184,179) (185,179) 60
(185,179) (184,179) 35
(185,179) (186,179) 15
(186,179) (185,179) 37
(186,179) (187,179) 66
(187,179) (186,179) 26
(187,179) (188,179) 7
(188,179) (187,179) 35
(188,179) (189,179) 78
(189,179) (188,179) 2
(189,179) (190,179) 93
(190,179) (189,179) 6
(190,179) (191,179) 66
(191,179) (190,179) 20
(191,179) (192,179) 5
(192,179) (191,179) 86
(192,179) (193,179) 61
(193,179) (192,179) 71
(193,179) (194,179) 84
(194,179) (193,179) 3
(194,179) (195,179) 46
(195,179) (194,179) 13
(195,179) (196,179) 22
(196,179) (195,179) 51
(196,179) (197,179) 67
(197,179) (196,179) 25
(197,179) (198,179) 24
(198,179) (197,179) 30
(198,179) (199,179) 92
(199,179) (198,179) 65
(199,179) (200,179) 77
(200,179) (199,179) 66
(200,179) (201,179) 16
(201,179) (200,179) 82
(201,179) (202,179) 45
(202,179) (201,179) 16
(202,179) (203,179) 48
(203,179) (202,179) 2
(203,179) (204,179) 99
(204,179) (203,179) 25
(204,179) (205,179) 43
(205,179) (204,179) 46
(205,179) (206,179) 84
(206,179) (205,179) 66
(206,179) (207,179) 33
(207,179) (206,179) 94
(207,179) (208,179) 21
(208,179) (207,179) 27
(208,179) (209,179) 35
(209,179) (208,179) 35
(209,179) (210,179) 69
(210,179) (209,179) 10
(210,179) (211,179) 65
(211,179) (210,179) 28
(211,179) (212,179) 61
(212,179) (211,179) 5
(212,179) (213,179) 55
(213,179) (212,179) 36
(213,179) (214,179) 33
(214,179) (213,179) 37
(214,179) (215,179) 100
(215,179) (214,179) 15
(215,179) (216,179) 56
(216,179) (215,179) 78
(216,179) (217,179) 33
(217,179) (216,179) 3
(217,179) (218,179) 46
(218,179) (217,179) 32
(218,179) (219,179) 26
(219,179) (218,179) 91
(219,179) (220,179) 54
(220,179) (219,179) 28
(220,179) (221,179) 18
(221,179) (220,179) 57
(221,179) (222,179) 70
(222,179) (221,179) 97
(222,179) (223,179) 31
(223,179) (222,179) 10
(223,179) (224,179) 93
(224,179) (223,179) 3
(224,179) (225,179) 73
(225,179) (224,179) 51
(225,179) (226,179) 75
(226,179) (225,179) 26
(226,179) (227,179) 29
(227,179) (226,179) 61
(227,179) (228,179) 1
(228,179) (227,179) 90
(228,179) (229,179) 20
(229,179) (228,179) 60
(229,179) (230,179) 29
(230,179) (229,179) 62
(230,179) (231,179) 14
(231,179) (230,179) 21
(231,179) (232,179) 75
(232,179) (231,179) 50
(232,179) (233,179) 41
(233,179) (232,179) 91
(233,179) (234,179) 70
(234,179) (233,179) 72
(234,179) (235,179) 57
(235,179) (234,179) 5
(235,179) (236,179) 28
(236,179) (235,179) 92
(236,179) (237,179) 1
(237,179) (236,179) 51
(237,179) (238,179) 32
(238,179) (237,179) 28
(238,179) (239,179) 41
(239,179) (238,179) 75
(239,179) (240,179) 6
(240,179) (239,179) 12
(240,179) (241,179) 63
(241,179) (240,179) 11
(241,179) (242,179) 6
(242,179) (241,179) 73
(242,179) (243,179) 41
(243,179) (242,179) 20
(243,179) (244,179) 55
(244,179) (243,179) 33
(244,179) (245,179) 17
(245,179) (244,179) 93
(245,179) (246,179) 19
(246,179) (245,179) 20
(246,179) (247,179) 9
(247,179) (246,179) 38
(247,179) (248,179) 55
(248,179) (247,179) 10
(248,179) (249,179) 10
(249,179) (248,179) 92
(249,179) (250,179) 61
(250,179) (249,179) 29
(1,180) (2,180) 59
(2,180) (1,180) 32
(2,180) (3,180) 94
(3,180) (2,180) 29
(3,180) (4,180) 2
(4,180) (3,180) 52
(4,180) (5,180) 43
(5,180) (4,180) 94
(5,180) (6,180) 54
(6,180) (5,180) 34
(6,180) (7,180) 75
(7,180) (6,180) 31
(7,180) (8,180) 37
(8,180) (7,180) 27
(8,180) (9,180) 14
(9,180) (8,180) 22
(9,180) (10,180) 38
(10,180) (9,180) 55
(10,180) (11,180) 14
(11,180) (10,180) 16
(11,180) (12,180) 36
(12,180) (11,180) 88
(12,180) (13,180) 95
(13,180) (12,180) 99
(13,180) (14,180) 89
(14,180) (13,180) 40
(14,180) (15,180) 22
(15,180) (14,180) 93
(15,180) (16,180) 37
(16,180) (15,180) 36
(16,180) (17,180) 3
(17,180) (16,180) 49
(17,180) (18,180) 71
(18,180) (17,180) 67
(18,180) (19,180) 7
(19,180) (18,180) 38
(19,180) (20,180) 50
(20,180) (19,180) 5
(20,180) (21,180) 73
(21,180) (20,180) 12
(21,180) (22,180) 38
(22,180) (21,180) 62
(22,180) (23,180) 53
(23,180) (22,180) 88
(23,180) (24,180) 70
(24,180) (23,180) 31
(24,180) (25,180) 7
(25,180) (24,180) 54
(25,180) (26,180) 78
(26,180) (25,180) 76
(26,180) (27,180) 43
(27,180) (26,180) 6
(27,180) (28,180) 30
(28,180) (27,180) 39
(28,180) (29,180) 93
(29,180) (28,180) 20
(29,180) (30,180) 58
(30,180) (29,180) 1
(30,180) (31,180) 44
(31,180) (30,180) 77
(31,180) (32,180) 94
(32,180) (31,180) 90
(32,180) (33,180) 72
(33,180) (32,180) 76
(33,180) (34,180) 53
(34,180) (33,180) 87
(34,180) (35,180) 44
(35,180) (34,180) 1
(35,180) (36,180) 85
(36,180) (35,180) 5
(36,180) (37,180) 64
(37,180) (36,180) 21
(37,180) (38,180) 53
(38,180) (37,180) 65
(38,180) (39,180) 80
(39,180) (38,180) 11
(39,180) (40,180) 56
(40,180) (39,180) 44
(40,180) (41,180) 9
(41,180) (40,180) 84
(41,180) (42,180) 7
(42,180) (41,180) 12
(42,180) (43,180) 29
(43,180) (42,180) 54
(43,180) (44,180) 70
(44,180) (43,180) 64
(44,180) (45,180) 85
(45,180) (44,180) 26
(45,180) (46,180) 81
(46,180) (45,180) 57
(46,180) (47,180) 93
(47,180) (46,180) 24
(47,180) (48,180) 16
(48,180) (47,180) 22
(48,180) (49,180) 76
(49,180) (48,180) 44
(49,180) (50,180) 62
(50,180) (49,180) 56
(50,180) (51,180) 9
(51,180) (50,180) 60
(51,180) (52,180) 15
(52,180) (51,180) 7
(52,180) (53,180) 38
(53,180) (52,180) 38
(53,180) (54,180) 36
(54,180) (53,180) 96
(54,180) (55,180) 83
(55,180) (54,180) 28
(55,180) (56,180) 88
(56,180) (55,180) 85
(56,180) (57,180) 77
(57,180) (56,180) 21
(57,180) (58,180) 93
(58,180) (57,180) 98
(58,180) (59,180) 53
(59,180) (58,180) 74
(59,180) (60,180) 79
(60,180) (59,180) 6
(60,180) (61,180) 59
(61,180) (60,180) 54
(61,180) (62,180) 97
(62,180) (61,180) 69
(62,180) (63,180) 7
(63,180) (62,180) 12
(63,180) (64,180) 89
(64,180) (63,180) 45
(64,180) (65,180) 91
(65,180) (64,180) 68
(65,180) (66,180) 48
(66,180) (65,180) 77
(66,180) (67,180) 69
(67,180) (66,180) 49
(67,180) (68,180) 27
(68,180) (67,180) 69
(68,180) (69,180) 81
(69,180) (68,180) 78
(69,180) (70,180) 18
(70,180) (69,180) 58
(70,180) (71,180) 42
(71,180) (70,180) 79
(71,180) (72,180) 9
(72,180) (71,180) 17
(72,180) (73,180) 73
(73,180) (72,180) 31
(73,180) (74,180) 10
(74,180) (73,180) 23
(74,180) (75,180) 98
(75,180) (74,180) 44
(75,180) (76,180) 60
(76,180) (75,180) 57
(76,180) (77,180) 99
(77,180) (76,180) 23
(77,180) (78,180) 10
(78,180) (77,180) 25
(78,180) (79,180) 45
(79,180) (78,180) 67
(79,180) (80,180) 51
(80,180) (79,180) 85
(80,180) (81,180) 49
(81,180) (80,180) 45
(81,180) (82,180) 46
(82,180) (81,180) 67
(82,180) (83,180) 65
(83,180) (82,180) 94
(83,180) (84,180) 54
(84,180) (83,180) 14
(84,180) (85,180) 43
(85,180) (84,180) 97
(85,180) (86,180) 40
(86,180) (85,180) 45
(86,180) (87,180) 3
(87,180) (86,180) 27
(87,180) (88,180) 58
(88,180) (87,180) 26
(88,180) (89,180) 6
(89,180) (88,180) 49
(89,180) (90,180) 64
(90,180) (89,180) 59
(90,180) (91,180) 57
(91,180) (90,180) 21
(91,180) (92,180) 18
(92,180) (91,180) 37
(92,180) (93,180) 41
(93,180) (92,180) 18
(93,180) (94,180) 20
(94,180) (93,180) 21
(94,180) (95,180) 85
(95,180) (94,180) 26
(95,180) (96,180) 75
(96,180) (95,180) 56
(96,180) (97,180) 15
(97,180) (96,180) 9
(97,180) (98,180) 77
(98,180) (97,180) 29
(98,180) (99,180) 96
(99,180) (98,180) 36
(99,180) (100,180) 56
(100,180) (99,180) 75
(100,180) (101,180) 30
(101,180) (100,180) 48
(101,180) (102,180) 36
(102,180) (101,180) 82
(102,180) (103,180) 91
(103,180) (102,180) 38
(103,180) (104,180) 50
(104,180) (103,180) 28
(104,180) (105,180) 24
(105,180) (104,180) 32
(105,180) (106,180) 58
(106,180) (105,180) 65
(106,180) (107,180) 57
(107,180) (106,180) 30
(107,180) (108,180) 37
(108,180) (107,180) 38
(108,180) (109,180) 77
(109,180) (108,180) 86
(109,180) (110,180) 92
(110,180) (109,180) 32
(110,180) (111,180) 95
(111,180) (110,180) 25
(111,180) (112,180) 24
(112,180) (111,180) 73
(112,180) (113,180) 55
(113,180) (112,180) 72
(113,180) (114,180) 39
(114,180) (113,180) 61
(114,180) (115,180) 66
(115,180) (114,180) 84
(115,180) (116,180) 89
(116,180) (115,180) 62
(116,180) (117,180) 60
(117,180) (116,180) 2
(117,180) (118,180) 28
(118,180) (117,180) 64
(118,180) (119,180) 100
(119,180) (118,180) 54
(119,180) (120,180) 10
(120,180) (119,180) 9
(120,180) (121,180) 55
(121,180) (120,180) 71
(121,180) (122,180) 92
(122,180) (121,180) 70
(122,180) (123,180) 39
(123,180) (122,180) 85
(123,180) (124,180) 33
(124,180) (123,180) 49
(124,180) (125,180) 52
(125,180) (124,180) 83
(125,180) (126,180) 33
(126,180) (125,180) 95
(126,180) (127,180) 44
(127,180) (126,180) 28
(127,180) (128,180) 28
(128,180) (127,180) 27
(128,180) (129,180) 74
(129,180) (128,180) 81
(129,180) (130,180) 27
(130,180) (129,180) 40
(130,180) (131,180) 21
(131,180) (130,180) 40
(131,180) (132,180) 49
(132,180) (131,180) 25
(132,180) (133,180) 11
(133,180) (132,180) 36
(133,180) (134,180) 15
(134,180) (133,180) 17
(134,180) (135,180) 58
(135,180) (134,180) 85
(135,180) (136,180) 10
(136,180) (135,180) 66
(136,180) (137,180) 80
(137,180) (136,180) 39
(137,180) (138,180) 67
(138,180) (137,180) 66
(138,180) (139,180) 7
(139,180) (138,180) 75
(139,180) (140,180) 17
(140,180) (139,180) 68
(140,180) (141,180) 76
(141,180) (140,180) 26
(141,180) (142,180) 11
(142,180) (141,180) 97
(142,180) (143,180) 95
(143,180) (142,180) 71
(143,180) (144,180) 37
(144,180) (143,180) 33
(144,180) (145,180) 61
(145,180) (144,180) 84
(145,180) (146,180) 69
(146,180) (145,180) 17
(146,180) (147,180) 98
(147,180) (146,180) 1
(147,180) (148,180) 71
(148,180) (147,180) 7
(148,180) (149,180) 26
(149,180) (148,180) 93
(149,180) (150,180) 38
(150,180) (149,180) 26
(150,180) (151,180) 68
(151,180) (150,180) 1
(151,180) (152,180) 38
(152,180) (151,180) 8
(152,180) (153,180) 33
(153,180) (152,180) 95
(153,180) (154,180) 14
(154,180) (153,180) 92
(154,180) (155,180) 72
(155,180) (154,180) 100
(155,180) (156,180) 38
(156,180) (155,180) 61
(156,180) (157,180) 18
(157,180) (156,180) 90
(157,180) (158,180) 67
(158,180) (157,180) 15
(158,180) (159,180) 37
(159,180) (158,180) 82
(159,180) (160,180) 16
(160,180) (159,180) 48
(160,180) (161,180) 62
(161,180) (160,180) 70
(161,180) (162,180) 10
(162,180) (161,180) 66
(162,180) (163,180) 52
(163,180) (162,180) 46
(163,180) (164,180) 68
(164,180) (163,180) 19
(164,180) (165,180) 57
(165,180) (164,180) 1
(165,180) (166,180) 99
(166,180) (165,180) 50
(166,180) (167,180) 95
(167,180) (166,180) 39
(167,180) (168,180) 9
(168,180) (167,180) 2
(168,180) (169,180) 91
(169,180) (168,180) 87
(169,180) (170,180) 77
(170,180) (169,180) 77
(170,180) (171,180) 82
(171,180) (170,180) 32
(171,180) (172,180) 88
(172,180) (171,180) 55
(172,180) (173,180) 42
(173,180) (172,180) 76
(173,180) (174,180) 88
(174,180) (173,180) 13
(174,180) (175,180) 82
(175,180) (174,180) 4
(175,180) (176,180) 77
(176,180) (175,180) 65
(176,180) (177,180) 82
(177,180) (176,180) 38
(177,180) (178,180) 52
(178,180) (177,180) 56
(178,180) (179,180) 8
(179,180) (178,180) 33
(179,180) (180,180) 96
(180,180) (179,180) 63
(180,180) (181,180) 43
(181,180) (180,180) 13
(181,180) (182,180) 84
(182,180) (181,180) 15
(182,180) (183,180) 62
(183,180) (182,180) 7
(183,180) (184,180) 60
(184,180) (183,180) 12
(184,180) (185,180) 51
(185,180) (184,180) 92
(185,180) (186,180) 28
(186,180) (185,180) 29
(186,180) (187,180) 42
(187,180) (186,180) 94
(187,180) (188,180) 27
(188,180) (187,180) 78
(188,180) (189,180) 72
(189,180) (188,180) 71
(189,180) (190,180) 6
(190,180) (189,180) 6
(190,180) (191,180) 81
(191,180) (190,180) 59
(191,180) (192,180) 36
(192,180) (191,180) 69
(192,180) (193,180) 46
(193,180) (192,180) 20
(193,180) (194,180) 93
(194,180) (193,180) 78
(194,180) (195,180) 81
(195,180) (194,180) 33
(195,180) (196,180) 15
(196,180) (195,180) 35
(196,180) (197,180) 42
(197,180) (196,180) 64
(197,180) (198,180) 9
(198,180) (197,180) 66
(198,180) (199,180) 50
(199,180) (198,180) 5
(199,180) (200,180) 39
(200,180) (199,180) 46
(200,180) (201,180) 11
(201,180) (200,180) 13
(201,180) (202,180) 84
(202,180) (201,180) 67
(202,180) (203,180) 56
(203,180) (202,180) 28
(203,180) (204,180) 71
(204,180) (203,180) 79
(204,180) (205,180) 69
(205,180) (204,180) 63
(205,180) (206,180) 21
(206,180) (205,180) 55
(206,180) (207,180) 90
(207,180) (206,180) 61
(207,180) (208,180) 48
(208,180) (207,180) 30
(208,180) (209,180) 32
(209,180) (208,180) 21
(209,180) (210,180) 81
(210,180) (209,180) 73
(210,180) (211,180) 77
(211,180) (210,180) 38
(211,180) (212,180) 4
(212,180) (211,180) 21
(212,180) (213,180) 13
(213,180) (212,180) 43
(213,180) (214,180) 100
(214,180) (213,180) 62
(214,180) (215,180) 98
(215,180) (214,180) 97
(215,180) (216,180) 18
(216,180) (215,180) 24
(216,180) (217,180) 85
(217,180) (216,180) 27
(217,180) (218,180) 48
(218,180) (217,180) 64
(218,180) (219,180) 71
(219,180) (218,180) 12
(219,180) (220,180) 71
(220,180) (219,180) 44
(220,180) (221,180) 55
(221,180) (220,180) 13
(221,180) (222,180) 90
(222,180) (221,180) 100
(222,180) (223,180) 39
(223,180) (222,180) 24
(223,180) (224,180) 2
(224,180) (223,180) 98
(224,180) (225,180) 74
(225,180) (224,180) 96
(225,180) (226,180) 50
(226,180) (225,180) 61
(226,180) (227,180) 12
(227,180) (226,180) 39
(227,180) (228,180) 96
(228,180) (227,180) 55
(228,180) (229,180) 64
(229,180) (228,180) 25
(229,180) (230,180) 79
(230,180) (229,180) 56
(230,180) (231,180) 67
(231,180) (230,180) 87
(231,180) (232,180) 61
(232,180) (231,180) 43
(232,180) (233,180) 99
(233,180) (232,180) 69
(233,180) (234,180) 4
(234,180) (233,180) 76
(234,180) (235,180) 96
(235,180) (234,180) 8
(235,180) (236,180) 80
(236,180) (235,180) 11
(236,180) (237,180) 91
(237,180) (236,180) 84
(237,180) (238,180) 92
(238,180) (237,180) 61
(238,180) (239,180) 69
(239,180) (238,180) 54
(239,180) (240,180) 18
(240,180) (239,180) 36
(240,180) (241,180) 50
(241,180) (240,180) 34
(241,180) (242,180) 34
(242,180) (241,180) 74
(242,180) (243,180) 3
(243,180) (242,180) 45
(243,180) (244,180) 51
(244,180) (243,180) 63
(244,180) (245,180) 19
(245,180) (244,180) 42
(245,180) (246,180) 97
(246,180) (245,180) 24
(246,180) (247,180) 1
(247,180) (246,180) 15
(247,180) (248,180) 63
(248,180) (247,180) 45
(248,180) (249,180) 55
(249,180) (248,180) 75
(249,180) (250,180) 1
(250,180) (249,180) 82
(1,181) (2,181) 62
(2,181) (1,181) 42
(2,181) (3,181) 62
(3,181) (2,181) 51
(3,181) (4,181) 22
(4,181) (3,181) 13
(4,181) (5,181) 15
(5,181) (4,181) 81
(5,181) (6,181) 90
(6,181) (5,181) 52
(6,181) (7,181) 40
(7,181) (6,181) 12
(7,181) (8,181) 66
(8,181) (7,181) 94
(8,181) (9,181) 13
(9,181) (8,181) 7
(9,181) (10,181) 45
(10,181) (9,181) 61
(10,181) (11,181) 53
(11,181) (10,181) 31
(11,181) (12,181) 86
(12,181) (11,181) 91
(12,181) (13,181) 83
(13,181) (12,181) 81
(13,181) (14,181) 91
(14,181) (13,181) 53
(14,181) (15,181) 45
(15,181) (14,181) 20
(15,181) (16,181) 63
(16,181) (15,181) 66
(16,181) (17,181) 70
(17,181) (16,181) 23
(17,181) (18,181) 26
(18,181) (17,181) 95
(18,181) (19,181) 61
(19,181) (18,181) 71
(19,181) (20,181) 70
(20,181) (19,181) 3
(20,181) (21,181) 16
(21,181) (20,181) 52
(21,181) (22,181) 62
(22,181) (21,181) 2
(22,181) (23,181) 79
(23,181) (22,181) 23
(23,181) (24,181) 80
(24,181) (23,181) 53
(24,181) (25,181) 81
(25,181) (24,181) 33
(25,181) (26,181) 47
(26,181) (25,181) 97
(26,181) (27,181) 46
(27,181) (26,181) 2
(27,181) (28,181) 20
(28,181) (27,181) 27
(28,181) (29,181) 19
(29,181) (28,181) 52
(29,181) (30,181) 9
(30,181) (29,181) 44
(30,181) (31,181) 71
(31,181) (30,181) 83
(31,181) (32,181) 57
(32,181) (31,181) 85
(32,181) (33,181) 43
(33,181) (32,181) 74
(33,181) (34,181) 87
(34,181) (33,181) 4
(34,181) (35,181) 88
(35,181) (34,181) 21
(35,181) (36,181) 29
(36,181) (35,181) 54
(36,181) (37,181) 54
(37,181) (36,181) 56
(37,181) (38,181) 72
(38,181) (37,181) 4
(38,181) (39,181) 9
(39,181) (38,181) 75
(39,181) (40,181) 86
(40,181) (39,181) 25
(40,181) (41,181) 48
(41,181) (40,181) 79
(41,181) (42,181) 97
(42,181) (41,181) 62
(42,181) (43,181) 45
(43,181) (42,181) 100
(43,181) (44,181) 43
(44,181) (43,181) 67
(44,181) (45,181) 43
(45,181) (44,181) 21
(45,181) (46,181) 28
(46,181) (45,181) 82
(46,181) (47,181) 9
(47,181) (46,181) 46
(47,181) (48,181) 47
(48,181) (47,181) 73
(48,181) (49,181) 56
(49,181) (48,181) 93
(49,181) (50,181) 18
(50,181) (49,181) 19
(50,181) (51,181) 80
(51,181) (50,181) 29
(51,181) (52,181) 17
(52,181) (51,181) 11
(52,181) (53,181) 33
(53,181) (52,181) 51
(53,181) (54,181) 61
(54,181) (53,181) 98
(54,181) (55,181) 12
(55,181) (54,181) 10
(55,181) (56,181) 26
(56,181) (55,181) 81
(56,181) (57,181) 65
(57,181) (56,181) 14
(57,181) (58,181) 50
(58,181) (57,181) 20
(58,181) (59,181) 91
(59,181) (58,181) 78
(59,181) (60,181) 18
(60,181) (59,181) 18
(60,181) (61,181) 87
(61,181) (60,181) 83
(61,181) (62,181) 8
(62,181) (61,181) 65
(62,181) (63,181) 22
(63,181) (62,181) 61
(63,181) (64,181) 59
(64,181) (63,181) 9
(64,181) (65,181) 42
(65,181) (64,181) 42
(65,181) (66,181) 62
(66,181) (65,181) 97
(66,181) (67,181) 85
(67,181) (66,181) 37
(67,181) (68,181) 12
(68,181) (67,181) 1
(68,181) (69,181) 89
(69,181) (68,181) 29
(69,181) (70,181) 32
(70,181) (69,181) 52
(70,181) (71,181) 20
(71,181) (70,181) 19
(71,181) (72,181) 14
(72,181) (71,181) 22
(72,181) (73,181) 84
(73,181) (72,181) 86
(73,181) (74,181) 50
(74,181) (73,181) 87
(74,181) (75,181) 60
(75,181) (74,181) 6
(75,181) (76,181) 9
(76,181) (75,181) 56
(76,181) (77,181) 17
(77,181) (76,181) 39
(77,181) (78,181) 84
(78,181) (77,181) 22
(78,181) (79,181) 71
(79,181) (78,181) 57
(79,181) (80,181) 44
(80,181) (79,181) 73
(80,181) (81,181) 24
(81,181) (80,181) 73
(81,181) (82,181) 32
(82,181) (81,181) 86
(82,181) (83,181) 39
(83,181) (82,181) 67
(83,181) (84,181) 36
(84,181) (83,181) 41
(84,181) (85,181) 31
(85,181) (84,181) 72
(85,181) (86,181) 62
(86,181) (85,181) 66
(86,181) (87,181) 71
(87,181) (86,181) 66
(87,181) (88,181) 45
(88,181) (87,181) 87
(88,181) (89,181) 42
(89,181) (88,181) 98
(89,181) (90,181) 50
(90,181) (89,181) 35
(90,181) (91,181) 48
(91,181) (90,181) 66
(91,181) (92,181) 77
(92,181) (91,181) 94
(92,181) (93,181) 27
(93,181) (92,181) 85
(93,181) (94,181) 60
(94,181) (93,181) 50
(94,181) (95,181) 72
(95,181) (94,181) 12
(95,181) (96,181) 29
(96,181) (95,181) 90
(96,181) (97,181) 78
(97,181) (96,181) 67
(97,181) (98,181) 67
(98,181) (97,181) 29
(98,181) (99,181) 2
(99,181) (98,181) 93
(99,181) (100,181) 3
(100,181) (99,181) 38
(100,181) (101,181) 58
(101,181) (100,181) 54
(101,181) (102,181) 43
(102,181) (101,181) 92
(102,181) (103,181) 83
(103,181) (102,181) 43
(103,181) (104,181) 50
(104,181) (103,181) 41
(104,181) (105,181) 18
(105,181) (104,181) 19
(105,181) (106,181) 90
(106,181) (105,181) 96
(106,181) (107,181) 30
(107,181) (106,181) 48
(107,181) (108,181) 24
(108,181) (107,181) 35
(108,181) (109,181) 100
(109,181) (108,181) 80
(109,181) (110,181) 6
(110,181) (109,181) 91
(110,181) (111,181) 17
(111,181) (110,181) 44
(111,181) (112,181) 56
(112,181) (111,181) 91
(112,181) (113,181) 65
(113,181) (112,181) 4
(113,181) (114,181) 20
(114,181) (113,181) 92
(114,181) (115,181) 77
(115,181) (114,181) 25
(115,181) (116,181) 91
(116,181) (115,181) 1
(116,181) (117,181) 54
(117,181) (116,181) 11
(117,181) (118,181) 34
(118,181) (117,181) 41
(118,181) (119,181) 30
(119,181) (118,181) 34
(119,181) (120,181) 47
(120,181) (119,181) 42
(120,181) (121,181) 80
(121,181) (120,181) 29
(121,181) (122,181) 17
(122,181) (121,181) 65
(122,181) (123,181) 11
(123,181) (122,181) 98
(123,181) (124,181) 59
(124,181) (123,181) 32
(124,181) (125,181) 29
(125,181) (124,181) 29
(125,181) (126,181) 59
(126,181) (125,181) 46
(126,181) (127,181) 66
(127,181) (126,181) 56
(127,181) (128,181) 92
(128,181) (127,181) 85
(128,181) (129,181) 32
(129,181) (128,181) 52
